task_id,robot_id,operator_id,task_type,start_datetime,end_datetime,duration_minutes,source_zone,destination_zone,product_sku,quantity_units,weight_kg,task_status,priority_level,error_occurred,error_code,completion_rate_pct,energy_consumed_kwh,shift,batch_id_ref
16490463,1196539,3045177,Place,2023-03-21,2023-03-21 00:59:00,59,D,C,SKU63239,12,7.6,Completed,3,0,0000,99.59,1.965,Morning,4350481
18240974,1848828,3151422,Place,2024-05-18,2024-05-18 00:13:00,13,D,Shipping,SKU38271,6,11.92,Completed,4,0,0000,98.03,0.132,Afternoon,4035597
13813828,1471886,7675605,Pick,2023-04-12,2023-04-12 00:47:00,47,D,B,SKU96993,19,13.8,Failed,3,0,0000,95.92,3.337,Afternoon,4559362
11753854,1252306,3102551,Pick,2023-06-03,2023-06-03 01:18:00,78,B,C,SKU44119,86,54.96,Failed,3,0,0000,98.21,0.736,Morning,4995974
12472440,1750440,3271670,Place,2024-04-20,2024-04-20 00:37:00,37,B,A,SKU40757,19,46.92,Completed,3,1,4069,19.39,5.017,Morning,4199165
15486161,1536467,3881512,Pick,2023-11-15,2023-11-15 00:07:00,7,B,C,SKU14591,25,20.31,Completed,5,0,0000,99.04,0.168,Afternoon,4763960
17961453,1858085,3824593,Replenishment,2023-12-09,2023-12-09 00:15:00,15,D,D,SKU32808,51,2.82,Completed,2,0,0000,95.37,3.266,Night,4424305
12855578,1749318,3217210,Place,2024-10-03,2024-10-03 00:08:00,8,D,F,SKU54248,104,12.27,Completed,2,0,0000,97.95,1.344,Night,4531532
11352461,1774155,3636978,Replenishment,2023-05-02,2023-05-02 00:07:00,7,B,A,SKU45597,16,8.95,Completed,4,0,0000,97.14,3.261,Morning,4513549
11862599,1811195,3260160,Transport,2024-04-27,2024-04-27 00:22:00,22,B,C,SKU92940,39,32.38,Completed,3,0,0000,96.62,0.658,Morning,4521917
12259848,1819782,3609090,Charging,2023-01-04,2023-01-04 00:14:00,14,A,B,SKU28810,88,7.94,Completed,3,0,0000,97.73,2.572,Afternoon,4956241
12150545,1662218,3961781,Place,2025-01-18,2025-01-18 00:19:00,19,Staging,E,SKU28820,62,19.83,Completed,2,0,0000,95.06,3.493,Night,4388055
12950715,1321778,3555234,Inspection,2024-05-18,2024-05-18 01:00:00,60,C,E,SKU91572,51,65.67,Completed,1,1,9987,29.61,1.219,Afternoon,4697764
14825385,1014885,3637707,Transport,2024-03-23,2024-03-23 00:01:00,1,Staging,C,SKU74883,33,52.36,Completed,4,0,0000,98.81,2.046,Afternoon,4844098
19849403,1127871,3536383,Transport,2023-06-20,2023-06-20 00:45:00,45,B,Shipping,SKU66070,51,7.03,Failed,3,0,0000,97.93,4.572,Afternoon,4994863
18093456,1245874,3353301,Replenishment,2023-10-27,2023-10-27 01:25:00,85,C,B,SKU10973,79,48.43,Partial,4,0,0000,97.67,3.666,Morning,4259339
19957279,1378094,3599849,Pick,2024-05-26,2024-05-26 00:49:00,49,C,E,SKU58730,15,9.88,Completed,2,1,8293,75.56,6.5,Morning,4854213
16573175,1321941,3590873,Pick,2023-05-03,2023-05-03 00:02:00,2,B,A,SKU57640,103,31.71,Completed,5,0,0000,95.56,0.018,Morning,4417049
13952765,1657492,3962136,Charging,2024-09-24,2024-09-24 00:14:00,14,E,A,SKU73718,28,11.79,Completed,5,0,0000,99.14,1.578,Morning,4024107
18788119,1683046,3671960,Transport,2023-06-15,2023-06-15 00:14:00,14,F,C,SKU33279,40,13.91,Completed,4,0,0000,96.04,0.812,Morning,4900502
13487795,1567238,3488638,Transport,2023-06-15,2023-06-15 00:01:00,1,A,C,SKU40386,36,0.79,Completed,4,0,0000,95.67,1.598,Night,4558405
19981851,1925942,3702932,Transport,2023-08-04,2023-08-04 00:26:00,26,D,D,SKU71096,33,10.08,Completed,4,0,0000,96.09,2.469,Night,4304034
11573876,1133464,3731459,Pick,2024-01-11,2024-01-11 00:05:00,5,E,A,SKU62436,64,12.37,Completed,3,0,0000,96.99,0.261,Afternoon,4028701
15039410,1794872,3275668,Transport,2023-03-09,2023-03-09 00:16:00,16,E,A,SKU43823,14,59.46,Completed,4,0,0000,99.95,3.51,Morning,4423920
12321863,1762013,3738795,Place,2024-09-22,2024-09-22 00:45:00,45,F,C,SKU43339,70,50.73,Failed,3,1,1606,42.64,0.826,Night,4154983
14897641,1797726,3897237,Place,2024-05-01,2024-05-01 00:23:00,23,D,C,SKU34677,59,33.71,Completed,4,0,0000,96.18,0.752,Morning,4813430
13708586,1811589,7897915,Transport,2025-03-24,2025-03-24 00:15:00,15,D,F,SKU74409,17,18.86,Completed,4,0,0000,99.08,1.138,Morning,4384919
19300924,1379613,3211405,Place,2023-02-25,2023-02-25 00:17:00,17,B,E,SKU55522,118,14.8,Completed,3,0,0000,98.25,0.085,Night,4965512
17826936,1128163,3295860,Pick,2023-10-20,2023-10-20 00:23:00,23,C,B,SKU66684,74,7.9,Completed,3,0,0000,98.52,1.302,Night,4586576
12577061,1684945,3549655,Pick,2024-06-19,2024-06-19 00:24:00,24,E,E,SKU87378,43,3.41,Completed,5,0,0000,98.98,0.391,Morning,4657715
16976145,1636640,3165001,Place,2024-08-24,2024-08-24 00:10:00,10,C,A,SKU62741,63,2.85,Completed,2,0,0000,97.87,0.04,Morning,4838227
18571633,1019151,3545738,Pick,2023-06-01,2023-06-01 00:05:00,5,B,B,SKU36442,56,14.26,Completed,4,1,9942,61.29,0.303,Afternoon,4066704
10236641,1234365,3074761,Pick,2025-02-08,2025-02-08 00:43:00,43,A,B,SKU66772,38,43.33,Completed,3,0,0000,99.38,2.406,Night,4304811
16463249,1894002,3859477,Transport,2023-06-03,2023-06-03 00:01:00,1,D,A,SKU67523,159,46.5,Cancelled,3,0,0000,97.38,4.08,Morning,4431182
16400706,1753345,3827568,Pick,2025-04-13,2025-04-13 00:02:00,2,A,A,SKU10149,46,10.36,Completed,3,0,0000,96.09,0.654,Morning,4852429
13719970,1373546,3142831,Pick,2023-11-11,2023-11-11 00:14:00,14,B,A,SKU25515,55,7.45,Completed,3,1,3094,59.97,0.946,Afternoon,4275988
17747555,1237301,3937715,Pick,2024-04-06,2024-04-06 00:53:00,53,E,A,SKU10158,59,4.8,Completed,4,1,7662,47.55,2.426,Morning,4939366
14180106,1171533,3802442,Place,2024-09-02,2024-09-02 00:37:00,37,A,A,SKU81687,47,82.6,Completed,3,0,0000,97.81,0.01,Afternoon,4682247
17952238,1967446,3040466,Place,2024-04-02,2024-04-02 00:23:00,23,A,A,SKU34612,129,2.4,Completed,3,0,0000,97.5,0.289,Night,4011258
14860941,1987457,3058408,Place,2024-12-11,2024-12-11 00:31:00,31,A,E,SKU45994,44,67.44,Completed,5,0,0000,98.79,0.059,Afternoon,4087992
14091566,1700917,3458521,Replenishment,2023-11-14,2023-11-14 00:01:00,1,A,D,SKU25173,58,14.01,Failed,3,0,0000,95.3,3.472,Night,4534679
17228690,1517558,3715873,Pick,2024-09-29,2024-09-29 00:01:00,1,A,C,SKU63772,14,5.78,Completed,3,1,3040,18.97,1.897,Morning,4478456
16021293,1208699,3502692,Replenishment,2023-06-23,2023-06-23 00:33:00,33,C,D,SKU94326,64,19.86,Completed,4,0,0000,99.29,0.354,Morning,4522503
17457930,1485558,3023332,Inspection,2024-03-26,2024-03-26 00:09:00,9,D,Shipping,SKU90593,38,6.85,Completed,5,0,0000,99.46,3.053,Night,4330493
19087008,1459842,3742627,Place,2023-07-15,2023-07-15 01:27:00,87,C,B,SKU12720,24,5.44,Cancelled,5,0,0000,98.4,0.542,Night,4289040
17331278,1870340,7325956,Place,2023-10-19,2023-10-19 00:09:00,9,A,C,SKU60002,55,14.2,Failed,3,0,0000,99.07,0.156,Morning,4232321
10742489,1964596,3058366,Place,2023-08-29,2023-08-29 00:14:00,14,B,B,SKU52164,47,0.96,Completed,3,0,0000,95.12,1.864,Afternoon,4961057
16535480,1371424,3397716,Place,2024-10-09,2024-10-09 00:11:00,11,C,B,SKU79079,67,2.76,Completed,4,1,4819,85.92,0.72,Morning,4904906
19562475,1085776,3974920,Place,2024-06-02,2024-06-02 00:09:00,9,C,E,SKU69612,31,21.54,Failed,3,0,0000,97.97,1.774,Night,4626671
18058080,1694653,3096133,Replenishment,2023-04-08,2023-04-08 00:17:00,17,A,Shipping,SKU85422,107,7.96,Completed,3,0,0000,95.25,2.365,Morning,4938058
13578382,1735808,7156674,Pick,2024-05-17,2024-05-17 00:37:00,37,F,E,SKU38514,89,24.08,Cancelled,3,0,0000,96.01,1.122,Morning,4593675
19128357,1029446,3065065,Pick,2024-03-01,2024-03-01 00:11:00,11,D,A,SKU26221,36,1.54,Completed,3,0,0000,95.95,0.203,Afternoon,4892950
15705831,1558176,3316934,Pick,2024-09-29,2024-09-29 00:19:00,19,A,C,SKU65142,48,25.97,In-Progress,3,1,6678,4.62,0.16,Afternoon,4487411
19822667,1633839,3499983,Replenishment,2025-02-10,2025-02-10 00:35:00,35,B,C,SKU12396,31,30.91,Partial,3,0,0000,97.1,3.074,Morning,4576799
12885774,1068977,3733508,Pick,2023-10-01,2023-10-01 00:23:00,23,F,E,SKU56255,34,30.68,Completed,4,0,0000,97.51,4.149,Morning,4133635
15955496,1582329,3902555,Transport,2023-06-08,2023-06-08 01:22:00,82,D,D,SKU72186,56,3.96,Failed,4,0,0000,98.91,0.428,Morning,4669457
11283068,1132270,3605561,Pick,2023-04-30,2023-04-30 00:23:00,23,D,D,SKU33200,51,58.9,Completed,3,0,0000,97.05,3.475,Afternoon,4747270
13729959,1517078,3920537,Place,2024-01-10,2024-01-10 00:11:00,11,E,E,SKU55285,53,7.49,Completed,3,0,0000,95.09,1.37,Night,4623808
10354377,1538563,3952700,Pick,2023-08-17,2023-08-17 00:01:00,1,B,F,SKU81919,12,12.01,Completed,2,0,0000,95.78,1.561,Afternoon,4500511
14610412,1909951,3021139,Pick,2024-11-08,2024-11-08 00:40:00,40,C,E,SKU19200,37,77.3,Completed,4,1,4982,15.93,0.26,Morning,4096062
14197896,1201823,3484558,Transport,2024-02-15,2024-02-15 00:08:00,8,F,C,SKU70921,18,38.13,Completed,4,0,0000,99.92,1.656,Night,4728518
16306139,1776575,3059292,Transport,2025-01-13,2025-01-13 00:37:00,37,B,E,SKU84460,58,15.85,Completed,4,0,0000,95.21,1.608,Afternoon,4271014
18844499,1348113,3210561,Inspection,2023-05-19,2023-05-19 00:04:00,4,E,C,SKU84324,20,111.58,Completed,4,0,0000,99.56,1.543,Morning,4527250
16663262,1175698,3700779,Transport,2024-05-23,2024-05-23 00:02:00,2,A,E,SKU81391,41,10.17,Partial,3,0,0000,95.27,0.353,Morning,4810415
18529534,1920183,3843416,Place,2023-05-21,2023-05-21 00:02:00,2,C,F,SKU20052,5,52.96,Completed,5,0,0000,95.35,2.104,Afternoon,4444195
18363395,1812016,7664507,Maintenance,2024-06-14,2024-06-14 00:01:00,1,D,B,SKU16845,32,7.28,Completed,5,0,0000,97.94,0.469,Night,4470020
14352320,1989775,3400583,Place,2025-02-13,2025-02-13 00:55:00,55,A,C,SKU33334,92,22.53,Completed,3,0,0000,99.61,1.451,Afternoon,4762086
13219900,1113330,3245585,Place,2024-07-05,2024-07-05 00:23:00,23,C,B,SKU14405,119,19.07,Completed,3,0,0000,97.3,0.531,Afternoon,4851968
15307334,1252918,3857473,Transport,2024-10-27,2024-10-27 00:21:00,21,A,C,SKU65863,38,9.47,Completed,3,0,0000,99.85,1.149,Morning,4262585
16878757,1643798,3021721,Place,2024-12-10,2024-12-10 00:02:00,2,D,A,SKU55187,33,19.35,Completed,4,0,0000,99.15,0.065,Morning,4561791
13612014,1396663,3582051,Transport,2023-10-21,2023-10-21 00:31:00,31,F,A,SKU61349,36,69.37,Completed,4,0,0000,95.05,8.37,Night,4575692
10513112,1036305,3310341,Place,2023-04-23,2023-04-23 00:32:00,32,C,B,SKU27839,61,89.74,Completed,4,1,7155,27.25,1.261,Night,4755190
13249449,1179962,3471478,Pick,2023-09-07,2023-09-07 01:11:00,71,D,C,SKU60648,73,2.03,Completed,3,0,0000,96.91,0.617,Afternoon,4766400
10080117,1939253,3469154,Place,2025-04-10,2025-04-10 00:06:00,6,C,B,SKU50388,150,184.98,Completed,2,0,0000,99.19,0.766,Morning,4514729
10131420,1868696,7168466,Pick,2023-09-26,2023-09-26 00:09:00,9,F,D,SKU98497,78,113.57,Completed,3,0,0000,95.48,0.509,Morning,4237287
19163072,1333164,3323409,Transport,2023-10-06,2023-10-06 00:19:00,19,A,B,SKU34368,59,43.06,Completed,3,1,3223,17.87,1.132,Night,4733336
14845754,1849465,3745952,Place,2023-12-24,2023-12-24 00:01:00,1,B,B,SKU99606,57,10.01,Failed,5,1,1297,20.08,0.234,Afternoon,4409800
12390812,1144289,3212966,Pick,2025-03-01,2025-03-01 00:16:00,16,A,A,SKU84905,87,3.76,Completed,4,0,0000,96.93,0.263,Night,4830897
13952413,1139989,3272331,Transport,2024-03-05,2024-03-05 00:41:00,41,F,Shipping,SKU69458,42,15.35,In-Progress,4,0,0000,98.22,0.211,Night,4090737
11090994,1425872,3974235,Transport,2023-11-02,2023-11-02 00:01:00,1,F,A,SKU68515,42,9.82,Failed,4,0,0000,98.99,0.363,Afternoon,4093305
16799210,1886931,3410200,Place,2024-05-03,2024-05-03 00:17:00,17,E,B,SKU95758,58,8.66,Failed,4,0,0000,97.2,0.057,Morning,4476934
14031656,1635599,3001219,Transport,2023-11-13,2023-11-13 00:05:00,5,E,E,SKU60990,30,33.55,Completed,5,0,0000,97.93,0.521,Afternoon,4875580
15604752,1677813,3492390,Replenishment,2023-10-29,2023-10-29 00:37:00,37,Staging,A,SKU38147,74,43.87,Completed,3,0,0000,99.5,0.093,Night,4192588
15368626,1580049,3697456,Pick,2024-09-20,2024-09-20 00:10:00,10,F,B,SKU87219,81,58.18,Completed,3,0,0000,95.12,0.431,Night,4453219
16079227,1779315,3184278,Replenishment,2024-04-08,2024-04-08 00:23:00,23,B,D,SKU39998,62,19.31,Cancelled,4,0,0000,99.31,3.141,Morning,4936417
19180057,1226939,3256140,Pick,2023-07-06,2023-07-06 00:01:00,1,E,E,SKU64694,93,10.69,Completed,3,0,0000,95.23,2.06,Night,4346657
12085100,1178198,3212565,Transport,2024-07-04,2024-07-04 00:16:00,16,A,C,SKU66274,14,41.72,Completed,4,0,0000,95.56,1.207,Afternoon,4716871
15893155,1393198,3584701,Pick,2023-03-01,2023-03-01 00:13:00,13,E,C,SKU20567,35,12.15,Completed,3,1,1172,66.35,0.442,Morning,4206319
19864480,1388224,3217547,Pick,2024-09-27,2024-09-27 01:10:00,70,E,C,SKU54085,38,76.25,Completed,3,0,0000,96.1,1.246,Night,4707511
14759402,1008184,3973392,Inspection,2024-02-09,2024-02-09 00:13:00,13,C,B,SKU31807,81,19.83,Completed,3,0,0000,98.31,2.629,Night,4760222
15363742,1106861,3132485,Pick,2024-06-13,2024-06-13 00:19:00,19,B,E,SKU69339,37,2.64,In-Progress,4,0,0000,96.15,0.482,Afternoon,4142565
18997179,1963040,3667987,Pick,2023-01-22,2023-01-22 00:07:00,7,C,A,SKU29476,74,20.48,Completed,3,1,7260,9.27,0.496,Night,4319358
19444426,1649745,3555251,Charging,2024-12-27,2024-12-27 00:27:00,27,A,D,SKU99143,78,28.97,Completed,3,1,7831,19.69,0.51,Afternoon,4746165
10395015,1224228,3059372,Pick,2025-03-22,2025-03-22 00:20:00,20,C,A,SKU31729,43,28.82,Completed,4,0,0000,99.38,2.546,Morning,4647652
11183435,1462763,3312718,Pick,2024-02-25,2024-02-25 00:19:00,19,D,C,SKU44971,19,39.35,Completed,3,0,0000,96.39,0.067,Night,4893963
14070763,1209491,3361024,Place,2025-03-29,2025-03-29 00:01:00,1,A,A,SKU75146,78,5.84,Completed,4,0,0000,96.07,6.041,Morning,4042117
11274839,1762305,3909713,Place,2023-04-24,2023-04-24 00:01:00,1,B,B,SKU72425,53,3.23,Completed,2,0,0000,97.37,3.052,Morning,4850825
18458263,1635289,3110715,Pick,2024-02-13,2024-02-13 00:35:00,35,F,B,SKU22873,18,2.7,Completed,4,0,0000,95.05,0.561,Afternoon,4587099
19929472,1308843,3491807,Pick,2024-05-31,2024-05-31 00:28:00,28,B,C,SKU79913,48,6.31,Failed,4,0,0000,97.75,0.015,Night,4767033
18411302,1684898,3174839,Pick,2024-02-01,2024-02-01 00:31:00,31,B,E,SKU56650,40,12.09,Completed,3,0,0000,98.73,1.084,Afternoon,4058382
13663218,1255006,3104984,Pick,2024-04-09,2024-04-09 00:01:00,1,A,C,SKU83148,45,15.25,Completed,3,0,0000,95.79,4.373,Afternoon,4877043
14857697,1617717,3695542,Replenishment,2025-02-07,2025-02-07 00:56:00,56,B,E,SKU80075,57,1.44,Completed,3,0,0000,99.27,0.492,Night,4166198
14095285,1951627,3394118,Place,2024-12-17,2024-12-17 00:01:00,1,A,E,SKU23270,83,12.41,Completed,3,0,0000,99.48,0.779,Morning,4571880
13819106,1663940,3049754,Pick,2023-12-09,2023-12-09 00:40:00,40,B,C,SKU91563,90,16.03,Completed,2,0,0000,95.66,0.016,Night,4509713
12419303,1136680,3859727,Place,2023-04-25,2023-04-25 00:03:00,3,B,A,SKU54332,33,4.65,Cancelled,2,0,0000,98.61,2.173,Afternoon,4617983
13093797,1100903,3909485,Place,2023-07-13,2023-07-13 00:04:00,4,E,A,SKU60215,16,15.7,Completed,5,0,0000,96.26,1.092,Night,4050870
17789048,1023657,3407777,Transport,2024-07-01,2024-07-01 00:12:00,12,A,F,SKU41983,54,46.04,Completed,2,0,0000,95.81,3.029,Morning,4452413
17187857,1931087,3296954,Transport,2023-04-15,2023-04-15 01:00:00,60,B,D,SKU12556,67,19.05,Completed,3,0,0000,96.49,2.863,Afternoon,4096649
17763158,1549274,3856613,Replenishment,2024-10-31,2024-10-31 00:01:00,1,A,B,SKU96903,48,2.73,Partial,3,0,0000,96.03,2.48,Night,4797005
18831143,1056417,3868502,Inspection,2024-04-03,2024-04-03 00:19:00,19,A,Shipping,SKU29455,36,13.92,Completed,3,0,0000,95.25,1.688,Morning,4593652
10257223,1250867,3008776,Pick,2024-09-27,2024-09-27 00:03:00,3,C,E,SKU40389,60,13.58,Completed,3,0,0000,96.76,1.451,Morning,4611539
17568939,1316093,3733094,Replenishment,2024-09-22,2024-09-22 00:33:00,33,A,F,SKU62418,5,18.69,Completed,3,1,9009,19.96,3.298,Afternoon,4817838
17074988,1356078,3865888,Pick,2024-12-29,2024-12-29 00:09:00,9,D,E,SKU70299,20,1.41,Completed,3,1,4963,32.62,4.606,Night,4296207
15590129,1936101,3691419,Transport,2024-12-15,2024-12-15 00:14:00,14,B,D,SKU21292,30,3.0,Cancelled,1,0,0000,96.57,2.018,Night,4637544
15975112,1418319,3589270,Place,2024-03-02,2024-03-02 01:21:00,81,A,A,SKU14849,58,4.71,Completed,5,0,0000,96.07,0.099,Morning,4312209
19989820,1359709,3284719,Pick,2023-03-03,2023-03-03 00:13:00,13,B,B,SKU54564,92,18.28,Failed,3,0,0000,97.99,0.863,Afternoon,4264254
14440582,1084982,3798975,Pick,2024-03-20,2024-03-20 00:15:00,15,D,F,SKU12725,37,24.2,Completed,3,0,0000,98.64,2.204,Morning,4864800
11799945,1249969,3181563,Replenishment,2024-06-17,2024-06-17 01:33:00,93,B,B,SKU57203,32,8.67,In-Progress,3,0,0000,99.74,0.727,Night,4708032
16593796,1289244,3088403,Replenishment,2025-04-09,2025-04-09 00:26:00,26,E,A,SKU96246,65,6.44,Completed,4,0,0000,97.63,2.617,Morning,4642613
15720459,1750440,3995128,Replenishment,2023-02-27,2023-02-27 00:28:00,28,A,C,SKU79012,76,0.53,Completed,4,0,0000,98.82,4.067,Afternoon,4960642
16132324,1397615,3973230,Place,2024-04-06,2024-04-06 00:11:00,11,E,D,SKU10349,58,0.5,Completed,1,0,0000,99.91,0.339,Morning,4734875
14748778,1899618,3327657,Transport,2024-07-13,2024-07-13 00:58:00,58,B,D,SKU87176,41,7.47,Partial,3,1,5217,67.56,0.773,Morning,4802315
12206313,1342253,3825950,Pick,2023-08-16,2023-08-16 01:18:00,78,B,B,SKU30976,53,11.18,Cancelled,4,0,0000,97.05,3.283,Afternoon,4398051
12279124,1250812,7198598,Replenishment,2023-07-23,2023-07-23 00:07:00,7,A,A,SKU59250,67,0.77,Completed,3,1,4971,9.51,0.125,Night,4408708
12309137,1582766,3727593,Pick,2024-01-30,2024-01-30 00:03:00,3,C,B,SKU61194,54,51.89,Partial,4,0,0000,95.61,1.412,Morning,4212067
13607797,1810738,3899775,Pick,2023-11-27,2023-11-27 00:24:00,24,D,F,SKU44769,42,18.33,Completed,4,0,0000,95.02,0.806,Afternoon,4579286
19450964,1209498,3827078,Pick,2023-05-26,2023-05-26 00:25:00,25,C,A,SKU90120,22,10.52,Completed,5,1,5001,60.06,3.009,Afternoon,4817290
17503425,1653962,3088351,Place,2023-09-28,2023-09-28 01:08:00,68,F,A,SKU29395,3,11.15,Completed,2,0,0000,95.53,0.178,Night,4682894
15960574,1113983,3942849,Transport,2023-09-23,2023-09-23 00:13:00,13,A,B,SKU59920,37,41.2,Completed,4,0,0000,95.31,4.663,Morning,4577516
11779912,1045902,3008138,Transport,2025-01-08,2025-01-08 00:11:00,11,C,A,SKU34680,21,68.74,Completed,4,0,0000,99.07,1.312,Night,4035329
12073523,1891363,3544484,Transport,2025-02-22,2025-02-22 01:00:00,60,C,E,SKU62304,40,27.77,Completed,4,0,0000,95.4,7.29,Afternoon,4197218
16206763,1943073,3027278,Transport,2025-02-13,2025-02-13 00:06:00,6,B,B,SKU70420,59,36.97,Completed,4,0,0000,99.34,0.763,Night,4553572
16123916,1687606,3831996,Charging,2024-04-13,2024-04-13 01:13:00,73,A,F,SKU65068,70,32.21,Completed,4,0,0000,96.02,1.834,Afternoon,4233382
17342128,1613486,3028528,Place,2024-01-26,2024-01-26 00:23:00,23,C,D,SKU50897,97,19.4,Failed,3,0,0000,96.59,0.137,Afternoon,4948425
15544376,1135120,3019581,Replenishment,2025-04-25,2025-04-25 00:21:00,21,B,Shipping,SKU79458,101,24.63,Partial,5,0,0000,99.01,0.393,Afternoon,4660170
17287765,1683129,3605014,Place,2025-01-21,2025-01-21 00:05:00,5,B,Shipping,SKU69750,3,0.56,Failed,4,0,0000,99.3,0.334,Morning,4904053
17611276,1336062,3790918,Pick,2024-06-13,2024-06-13 00:14:00,14,A,B,SKU56919,25,16.34,Partial,4,0,0000,99.72,1.39,Night,4171605
17780918,1296069,3875130,Pick,2024-02-10,2024-02-10 01:37:00,97,C,B,SKU61971,27,13.02,Failed,5,0,0000,99.74,0.644,Morning,4650699
12083690,1402294,3439333,Pick,2024-03-24,2024-03-24 00:53:00,53,B,A,SKU18114,65,13.66,Completed,2,0,0000,98.88,2.44,Morning,4841302
13341986,1533543,3808123,Place,2023-01-14,2023-01-14 00:28:00,28,A,C,SKU27470,46,21.91,Cancelled,3,0,0000,95.83,0.788,Morning,4703883
11873566,1889485,3090039,Pick,2024-10-29,2024-10-29 00:05:00,5,B,D,SKU74468,50,12.28,Failed,3,0,0000,95.19,0.197,Afternoon,4865183
15905580,1128365,3807209,Place,2024-07-10,2024-07-10 00:10:00,10,Staging,B,SKU77299,62,1.82,Completed,5,0,0000,96.35,3.141,Morning,4373769
13254880,1569510,3175169,Pick,2023-01-24,2023-01-24 00:17:00,17,D,A,SKU88907,102,50.4,Failed,4,0,0000,99.66,0.904,Afternoon,4821427
18857695,1265704,3259693,Transport,2023-01-31,2023-01-31 00:02:00,2,A,A,SKU87622,40,17.78,Completed,2,0,0000,95.31,0.56,Morning,4570593
12257409,1667829,3573025,Place,2023-07-03,2023-07-03 00:38:00,38,C,F,SKU37987,65,0.5,Completed,4,0,0000,95.42,1.618,Morning,4138779
18868870,1858181,3030214,Replenishment,2024-10-09,2024-10-09 00:14:00,14,A,C,SKU14810,49,17.92,Completed,4,0,0000,98.49,0.066,Afternoon,4585701
16862787,1655272,3616904,Place,2024-06-24,2024-06-24 01:42:00,102,C,Shipping,SKU95752,21,13.94,Completed,3,0,0000,99.9,2.275,Afternoon,4895494
12766190,1547779,3483687,Place,2024-02-15,2024-02-15 02:44:00,164,D,A,SKU58285,14,0.53,Completed,4,0,0000,99.03,0.497,Night,4430571
18528029,1882228,3799315,Pick,2024-12-23,2024-12-23 00:14:00,14,A,D,SKU59666,32,4.56,Failed,2,0,0000,95.11,0.998,Morning,4656046
12789160,1597898,3017433,Transport,2023-02-03,2023-02-03 00:05:00,5,D,E,SKU57307,13,74.93,Partial,4,0,0000,96.5,1.995,Night,4388127
10047717,1595927,3318768,Replenishment,2023-08-03,2023-08-03 00:58:00,58,B,C,SKU32997,82,7.39,In-Progress,4,0,0000,97.49,0.703,Afternoon,4761094
10188492,1398711,3652095,Pick,2024-06-22,2024-06-22 00:19:00,19,D,Shipping,SKU88794,18,20.61,Completed,3,0,0000,98.69,3.482,Afternoon,4009999
15113256,1242165,3465497,Pick,2023-12-26,2023-12-26 00:33:00,33,D,A,SKU74915,67,47.03,Completed,4,0,0000,96.68,0.16,Morning,4016628
11167645,1805804,3815206,Inspection,2025-02-23,2025-02-23 00:03:00,3,A,A,SKU90607,112,36.74,Cancelled,4,0,0000,95.34,0.373,Morning,4317037
16197139,1882228,3801728,Charging,2024-11-13,2024-11-13 00:08:00,8,B,C,SKU47942,29,9.99,Completed,3,1,4360,75.29,0.034,Morning,4753378
15438405,1844208,3493456,Replenishment,2023-05-28,2023-05-28 00:52:00,52,B,Shipping,SKU63839,13,12.69,Completed,5,0,0000,97.37,0.371,Afternoon,4570117
15352833,1208538,3940530,Inspection,2025-01-11,2025-01-11 01:07:00,67,C,D,SKU11024,124,21.93,Completed,3,0,0000,99.52,0.169,Afternoon,4395169
14479500,1982219,3947023,Replenishment,2024-11-12,2024-11-12 00:06:00,6,A,E,SKU27993,50,26.92,Completed,2,0,0000,99.91,0.484,Night,4391862
18655942,1636640,3541165,Pick,2023-11-26,2023-11-26 00:05:00,5,C,C,SKU99250,20,5.24,Completed,2,0,0000,96.6,2.578,Morning,4019674
15174662,1014072,3098071,Inspection,2024-03-13,2024-03-13 00:15:00,15,A,Shipping,SKU18390,67,2.79,Completed,3,1,6557,93.1,3.199,Afternoon,4467402
11618313,1642003,3517852,Place,2024-02-02,2024-02-02 00:09:00,9,C,A,SKU42549,89,21.38,Cancelled,2,0,0000,99.93,0.598,Afternoon,4948210
14116064,1035406,3457794,Charging,2024-02-13,2024-02-13 00:13:00,13,C,B,SKU86572,48,0.5,Completed,4,1,6968,16.94,2.451,Morning,4139834
14281191,1055608,3857589,Place,2023-09-15,2023-09-15 00:23:00,23,E,A,SKU73089,66,1.16,Completed,1,0,0000,95.5,0.351,Night,4019960
14210163,1681046,7393201,Pick,2023-08-24,2023-08-24 00:10:00,10,B,B,SKU79343,75,26.34,Completed,4,0,0000,98.88,0.068,Morning,4198720
