shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score
41129882,7805080,2635309,2025-03-12,2025-03-15,2025-03-17,1227521,155,179.51,1.612,15,30,795372152440,0,,1063.73,521.77,In-Transit,None,
45942680,7957435,2064460,2025-02-28,2025-03-07,2025-03-08,1753790,117,98.7,0.05,10,25,265558136214,0,,246.37,257.92,In-Transit,None,
49552306,7645932,2799694,2023-07-11,2023-07-24,2023-07-24,1563157,119,75.89,0.845,18,8,299338882549,0,,481.39,5179.35,Delayed,None,4.5
44778339,7985058,2343322,2024-11-26,2024-12-06,2024-12-08,1576165,319,43.89,0.259,15,25,268924196002,0,,47.16,1938.23,Delivered,None,4.1
48605374,7391505,2759710,2023-10-24,2023-10-29,2023-11-02,1943485,236,235.8,2.75,10,20,470228870806,0,,138.36,2835.72,Failed,None,3.9
46538687,7047884,2932736,2024-08-20,2024-08-29,2024-08-30,1072012,184,963.28,0.623,15,8,850564731480,0,,106.0,1549.14,Delivered,None,2.8
40604954,7476202,2290222,2024-07-13,2024-07-26,2024-07-26,1722032,303,519.05,2.278,18,25,533800028691,0,,176.53,2055.28,Delivered,None,4.7
40361455,7809057,2668707,2024-04-04,2024-04-09,2024-04-09,1064888,201,71.05,1.975,18,8,635746731652,0,,20.0,628.46,Delayed,None,3.4
49705728,7395816,2428962,2022-12-04,2022-12-12,2022-12-14,1952068,322,541.97,0.05,15,30,786916724355,0,,20.0,2750.36,Delayed,Traffic,4.1
47157761,7093222,2172256,2022-06-01,2022-06-12,2022-06-14,1245137,500,1336.53,0.45,10,30,766878003068,0,,425.69,1074.19,Delivered,Customs,4.6
40086206,7571871,2955040,2024-11-27,2024-12-10,2024-12-11,1440241,102,230.78,2.634,10,8,639392746923,1,2023-11-01,944.77,104.43,Delivered,None,
45354743,7945915,2943255,2022-09-20,2022-09-29,2022-10-02,1084608,311,74.96,0.524,15,8,507715714366,0,,317.17,2613.8,Delivered,None,3.6
43012155,7246693,2119405,2024-01-21,2024-01-30,2024-01-30,1818247,356,129.24,2.806,2,30,410854838114,0,,339.88,2704.72,Delivered,None,4.1
40040341,7367762,2362692,2024-05-01,2024-05-13,2024-05-13,1586988,181,22.74,0.189,2,20,918644024793,0,,262.11,4445.62,Delayed,None,
46754653,7123473,2747826,2024-05-24,2024-06-04,2024-06-04,1043098,304,437.66,1.143,15,20,455441998907,0,,2392.53,2346.46,Delivered,Traffic,3.6
42089301,7924654,2946300,2024-11-01,2024-11-12,2024-11-12,1292573,205,184.64,0.814,15,25,964130735489,0,,583.29,9446.7,Delivered,Weather,3.8
45649321,7168027,2848778,2022-11-14,2022-11-23,2022-11-24,1041979,374,82.11,3.679,10,30,465040066042,0,,641.99,6472.55,In-Transit,None,
42818370,7617351,2033490,2023-01-12,2023-01-25,2023-01-27,1048110,229,132.9,0.35,10,20,380774766450,1,2024-11-20,3160.24,51.44,Delivered,None,
46671330,7072145,2446779,2024-05-08,2024-05-14,2024-05-14,1642753,321,491.17,2.432,10,30,721692723960,0,,127.73,835.25,Delivered,None,3.7
44058106,7856091,2961472,2023-07-08,2023-07-09,2023-07-10,1039748,693,644.43,4.443,18,20,912362422382,1,2023-12-26,257.65,3434.23,Delivered,None,4.0
46485363,7101084,2609250,2022-09-24,2022-10-06,2022-10-07,1546441,315,25.01,2.832,15,20,388255947018,0,,186.75,329.49,In-Transit,None,2.4
43302855,7435405,2492744,2024-01-10,2024-01-22,2024-01-22,1642311,285,164.42,1.866,2,30,244362873134,1,2023-08-27,184.11,2225.32,Delivered,None,4.6
47337922,7792114,2402974,2023-12-29,2023-12-30,2024-01-01,1211700,160,86.84,2.092,10,25,822543727080,0,,687.0,3901.46,Delivered,None,4.6
41872069,7926506,2031092,2024-10-27,2024-10-28,2024-10-28,1377732,183,173.88,0.811,18,25,788748824519,1,2025-03-20,201.45,3972.52,Delivered,None,3.9
49135761,7455251,2029200,2023-01-31,2023-02-02,2023-02-05,1644695,188,87.63,3.247,2,8,112416788121,1,2023-10-02,24.11,1277.72,Delivered,None,3.6
48627430,7736705,2904949,2023-07-24,2023-07-29,2023-07-29,1184455,246,459.93,1.102,2,20,860159830580,0,,756.44,444.47,Delayed,Weather,
40623553,7985985,2621907,2024-11-01,2024-11-05,2024-11-08,1130015,314,130.11,0.25,15,8,995641813419,0,,558.77,4764.29,Delivered,None,3.5
40178825,7225860,2478160,2024-12-06,2024-12-17,2024-12-18,1031397,267,730.62,1.397,15,25,308543319769,0,,1027.81,1970.97,Delivered,None,2.5
44865305,7372866,2869217,2022-10-14,2022-10-16,2022-10-16,1598853,264,93.56,5.822,15,8,715142545550,0,,30.06,3732.66,Delivered,Weather,4.1
40986341,7951594,2712581,2024-08-11,2024-08-24,2024-08-25,1592366,330,593.17,0.623,18,8,505116556987,0,,349.07,332.78,Delayed,Traffic,4.2
40800954,7994078,2897062,2024-08-04,2024-08-11,2024-08-12,1202928,298,240.27,5.619,18,25,279116070656,0,,373.18,635.96,Delivered,None,
49927525,7706199,2713480,2024-11-01,2024-11-13,2024-11-14,1286476,140,59.2,1.145,2,20,599109811622,0,,643.99,857.62,Delivered,None,
48880005,7136261,2758585,2024-10-21,2024-10-24,2024-10-25,1026463,186,326.93,6.243,10,8,102571659973,0,,46.11,94.94,Delayed,None,4.3
44486521,7797439,2758875,2022-08-14,2022-08-20,2022-08-23,1118439,339,134.5,0.066,15,20,515038822911,1,2022-12-29,305.59,503.15,Delivered,None,
46513278,7917613,2469319,2024-12-02,2024-12-10,2024-12-13,1098798,34,19.79,0.587,2,25,485363066361,0,,1234.41,614.12,Delivered,None,3.6
47727093,7229549,2433218,2023-09-26,2023-10-09,2023-10-12,1041253,183,71.67,2.624,10,8,661057213631,0,,270.72,4940.48,Delivered,None,4.2
42554332,7415049,2770626,2022-09-29,2022-10-01,2022-10-02,1534197,272,17.07,1.631,18,8,886582997981,0,,357.07,1424.19,Delivered,None,
43752987,7305397,2758078,2024-11-26,2024-12-03,2024-12-06,1338761,225,16.71,1.61,10,25,682401615488,0,,808.98,3783.87,Delivered,Customs,
40797582,7871143,2328562,2023-10-21,2023-10-27,2023-10-28,1214874,157,135.18,1.139,10,20,318177185763,0,,24.5,1218.43,Delivered,None,3.1
47206087,7095780,2096339,2025-03-06,2025-03-16,2025-03-16,1058597,197,810.41,1.747,2,25,932440643337,1,2022-08-05,2054.14,1875.69,Failed,None,4.4
45131234,7231567,9966122,2023-06-28,2023-07-08,2023-07-10,1062078,385,156.52,1.877,10,30,763527739831,0,,164.89,1862.62,Delivered,None,4.3
44403973,7959383,2137088,2023-03-28,2023-04-04,2023-04-06,1349496,103,53.36,0.304,10,25,926873668324,0,,181.55,4800.51,Delivered,None,4.7
42377606,7628740,2248732,2022-10-27,2022-11-03,2022-11-03,1043020,354,88.49,4.428,18,25,651715095070,0,,643.27,381.71,Delivered,Traffic,3.2
49979188,7241292,2796679,2023-06-27,2023-07-04,2023-07-05,1971823,154,1057.32,1.127,2,20,116894639355,0,,241.59,9528.24,Failed,None,
43110487,7324228,2718454,2023-06-23,2023-07-01,2023-07-01,1533052,126,649.1,1.117,10,20,293939587017,1,2024-11-04,459.85,3525.63,Delivered,None,3.9
48680943,7733483,2648973,2022-12-31,2023-01-08,2023-01-10,1852067,225,459.88,2.778,10,20,580866421457,0,,175.05,50.0,Delivered,None,
44286053,7819841,2252031,2023-05-24,2023-05-28,2023-05-29,1871428,149,43.11,3.937,2,8,402289397767,0,,126.44,2589.38,Delivered,None,4.2
45441603,7796921,2255960,2022-12-06,2022-12-15,2022-12-15,1213364,188,161.21,2.996,10,20,293134102506,0,,802.77,2131.35,Delivered,None,4.3
42352922,7040661,2747663,2025-04-30,2025-05-10,2025-05-16,1188319,177,616.17,4.112,10,8,693910603729,0,,346.67,2537.89,Delivered,None,3.9
42809347,7179900,2408726,2023-06-18,2023-06-25,2023-06-26,1090351,290,194.82,0.091,15,25,647445911287,0,,169.33,3874.2,Delivered,Traffic,
40673309,7972766,2055322,2024-08-31,2024-09-08,2024-09-08,1602624,193,242.71,4.005,2,25,293564454105,1,2024-06-03,1193.65,4452.77,Delivered,None,
46158575,7414644,2848635,2022-06-21,2022-06-26,2022-06-26,1849268,115,1244.04,0.363,18,8,941299054692,0,,1223.65,78.27,Delivered,None,
41174337,7974181,2035258,2022-09-24,2022-10-05,2022-10-09,1704045,341,399.9,0.428,2,30,782134725298,0,,955.86,971.47,Delivered,Weather,
47549115,7216952,2166696,2024-04-01,2024-04-05,2024-04-06,1839081,130,408.14,1.548,18,20,768586529024,1,2024-07-12,168.34,3100.62,Delivered,Traffic,
42142445,7856012,2782762,2023-02-22,2023-02-28,2023-03-03,1779160,173,477.93,0.934,10,20,653068877278,0,,129.21,145.08,Delayed,None,
41671121,7084443,2478127,2024-02-06,2024-02-15,2024-02-19,1865644,161,33.99,0.95,2,20,552002695411,0,,429.09,6844.28,Delivered,None,3.3
44096246,7215987,2060782,2023-08-19,2023-08-21,2023-08-21,1856701,270,1422.88,0.834,15,20,726397636207,0,,20.0,937.81,Delivered,None,2.4
46523337,7328546,2078403,2024-08-23,2024-08-25,2024-08-26,1849821,308,192.52,3.091,18,25,965854804690,0,,20.0,50.0,Delivered,None,
47359333,7347141,2328890,2022-08-01,2022-08-13,2022-08-18,1415513,208,179.85,2.72,18,20,515157295885,0,,116.24,1893.43,Delivered,None,4.0
40438866,7417472,9921132,2023-03-18,2023-03-26,2023-03-26,1720575,520,618.25,0.247,10,20,894154354763,1,2023-06-04,564.63,348.23,Delivered,None,3.3
43668701,7732915,2764120,2024-12-05,2024-12-17,2024-12-19,1701622,100,15.3,0.628,18,8,117509796043,0,,449.63,869.83,Failed,Traffic,3.4
42657454,7024394,2993282,2025-01-12,2025-01-25,2025-01-26,1414924,470,122.9,0.598,10,8,870102234388,0,,997.7,607.74,Delivered,None,4.7
48024221,7365744,2639401,2023-01-25,2023-01-30,2023-01-31,1237748,207,56.16,3.854,15,8,284266071886,1,2025-04-15,101.24,1393.73,Delayed,None,3.7
45927603,7412202,2097650,2022-08-16,2022-08-22,2022-08-23,1797181,139,217.05,2.168,18,8,264659299218,1,2024-06-10,656.96,1972.75,Delivered,Weather,4.3
43580889,7682403,2189372,2024-01-02,2024-01-12,2024-01-13,1388338,346,19.95,1.751,18,25,911806972878,1,2024-10-15,172.99,164.29,Delivered,None,
48484048,7330062,2126553,2023-03-23,2023-03-25,2023-03-25,1505132,257,472.47,4.775,2,8,747342044693,0,,614.4,1521.75,Delivered,None,
41908229,7595812,2967563,2022-12-13,2022-12-22,2022-12-22,1304773,157,491.61,6.78,2,8,494767163484,0,,230.86,5649.32,Returned,Address Error,2.4
47118308,7320232,2906805,2023-02-14,2023-02-17,2023-02-17,1040239,244,3.75,1.582,10,20,537244534922,0,,363.69,3008.96,Delivered,None,4.1
48827629,7127578,2198564,2023-03-23,2023-03-24,2023-03-25,1131164,308,300.81,0.477,10,20,744173547652,1,2025-02-12,615.37,128.14,Delivered,None,4.5
44285046,7269454,2537662,2022-08-28,2022-09-10,2022-09-12,1086352,188,205.54,1.868,10,8,820609110418,0,,46.43,3771.09,Delivered,None,4.6
44511430,7217780,2680187,2023-01-15,2023-01-19,2023-01-20,1174387,146,591.07,2.058,18,20,395483764370,1,2023-08-02,196.7,6520.31,Delivered,None,3.6
49299451,7711089,2029411,2023-07-01,2023-07-09,2023-07-10,1282376,385,59.67,1.651,10,8,208118937964,1,2024-04-16,64.95,173.42,Delivered,None,
42130909,7276073,2134483,2023-02-15,2023-02-22,2023-02-22,1104626,142,18.44,0.913,2,8,728096530282,0,,538.61,4241.65,Delivered,None,4.1
42970044,7060963,2098006,2025-03-22,2025-03-25,2025-03-25,1705256,210,203.8,1.909,15,20,714343104409,1,2022-07-10,203.41,251.17,Delivered,None,4.4
42222103,7685569,2192628,2023-02-26,2023-03-05,2023-03-08,1985944,98,191.31,2.383,2,8,425874612203,0,,934.2,1663.84,Delivered,None,4.5
40145388,7959383,2023257,2024-04-01,2024-04-05,2024-04-10,1679983,196,126.55,0.737,18,30,223070625324,0,,194.16,604.41,In-Transit,Traffic,3.9
40224410,7342929,2546753,2023-01-26,2023-02-07,2023-02-08,1710083,142,160.59,2.31,10,8,607795991641,1,2024-01-30,530.85,647.41,Delivered,None,3.6
47693514,7585461,2988253,2023-10-01,2023-10-08,2023-10-11,1490439,130,416.72,0.242,15,25,413811147734,0,,45.17,5183.82,Returned,None,4.2
45605145,7104518,2721425,2024-02-19,2024-02-29,2024-03-01,1777126,396,44.47,2.05,2,25,961780411217,0,,478.24,959.49,In-Transit,Traffic,
40499079,7537712,2868500,2022-06-12,2022-06-24,2022-06-26,1777864,261,7.18,1.157,15,25,453489318769,1,2023-04-17,903.43,5984.43,Delivered,None,3.5
43321212,7768689,2872147,2025-02-17,2025-03-01,2025-03-01,1410804,455,259.37,0.481,15,30,298733341299,0,,512.25,2346.62,Delivered,None,3.5
40611112,7989212,2651764,2023-01-13,2023-01-23,2023-01-27,1657561,186,233.61,2.17,15,8,232911865114,0,,376.63,3664.58,Delivered,None,
40112466,7940469,2987532,2023-08-31,2023-09-05,2023-09-06,1443040,195,168.15,0.2,15,30,503346655663,0,,82.42,1979.81,Delivered,None,4.3
42703709,7316811,2159485,2024-06-12,2024-06-17,2024-06-17,1609711,423,163.46,3.703,2,25,670532183601,0,,113.46,52.74,Delivered,Customs,2.6
42854905,7187052,2297953,2024-07-21,2024-07-24,2024-07-24,1329244,166,7.92,0.19,10,30,995186446505,0,,215.73,2936.17,Delivered,None,3.4
44131097,7250965,2632386,2023-05-26,2023-05-27,2023-05-28,1469291,177,256.08,1.206,10,25,425450002474,0,,585.42,105.13,Delivered,None,
40627541,7345883,2851494,2023-08-08,2023-08-16,2023-08-17,1654282,233,362.53,0.193,18,8,432883177025,0,,597.36,1416.01,Delivered,None,
41844526,7488528,2805013,2024-03-22,2024-03-28,2024-03-30,1867785,205,31.38,0.576,2,30,271214729704,0,,515.0,133.78,Delivered,None,
46099972,7464563,2065517,2024-06-09,2024-06-21,2024-06-22,1610699,275,604.79,0.802,15,30,500255731728,0,,51.12,517.48,Delivered,None,
42879294,7769118,2831244,2022-07-24,2022-07-26,2022-07-26,1341033,194,190.05,0.736,15,20,776913639623,0,,173.94,1017.08,Delivered,None,4.2
45170204,7114910,2338372,2024-02-20,2024-02-29,2024-03-01,1131493,163,146.77,0.087,18,8,650011340514,0,,476.65,2162.78,Delivered,Traffic,4.2
43382269,7321193,2880050,2024-08-02,2024-08-11,2024-08-11,1977534,189,36.94,4.337,10,25,767437778013,0,,334.83,2083.88,In-Transit,None,
49933363,7607197,2568575,2023-02-16,2023-02-25,2023-02-28,1164320,275,385.2,7.705,2,8,720153934526,1,2022-07-22,426.77,2417.02,Delivered,None,3.4
45043496,7945469,2019282,2023-02-11,2023-02-23,2023-02-23,1840294,377,88.65,3.772,2,8,867756065399,0,,353.89,675.7,Delivered,Traffic,
43159623,7689520,2998059,2023-07-27,2023-08-06,2023-08-06,1724349,237,350.54,0.24,18,25,658059204299,1,2024-01-28,172.14,526.4,Delivered,None,
40680488,7737907,2239066,2022-11-02,2022-11-03,2022-11-03,1962808,142,3078.77,0.421,2,30,952411449168,0,,43.62,8588.01,In-Transit,None,
41402935,7074476,2146274,2024-03-10,2024-03-23,2024-03-26,1140746,80,552.2,0.654,10,30,911655206209,0,,327.11,2954.68,In-Transit,None,
41445334,7250260,2080133,2024-09-12,2024-09-22,2024-09-23,1739311,226,5.48,0.387,18,30,917493194822,0,,176.12,701.65,In-Transit,None,4.9
48541972,7288203,2473745,2024-09-24,2024-09-26,2024-09-27,1617293,322,317.17,1.996,15,30,802517557793,1,2023-09-10,869.14,277.02,Delivered,None,4.1
41020664,7605923,2133051,2023-06-17,2023-06-24,2023-06-27,1223075,231,190.46,2.081,18,30,222849162771,1,2024-01-03,174.47,2160.59,Delivered,Traffic,4.0
41936301,7458048,2852543,2023-10-06,2023-10-19,2023-10-20,1757306,423,322.8,5.13,15,30,178389249793,0,,62.41,5296.91,Delivered,None,3.5
43129218,7747901,2757693,2024-03-30,2024-04-08,2024-04-09,1159913,212,26.81,0.214,10,30,919269078423,0,,50.48,2159.14,Delayed,None,3.5
42520425,7007566,2384639,2024-12-07,2024-12-11,2024-12-11,1177583,560,488.35,0.4,15,25,405772727884,0,,93.05,317.47,Delivered,Capacity,3.9
43941060,7094536,2511115,2024-06-09,2024-06-11,2024-06-12,1191122,356,263.67,1.058,18,25,597690868348,0,,217.83,2499.53,Delivered,None,2.2
46031736,7628843,2837987,2024-04-21,2024-04-26,2024-04-29,1427439,268,480.44,1.224,18,8,969970840695,0,,846.7,844.07,Delivered,None,
49710760,7288873,2352128,2022-12-14,2022-12-24,2022-12-29,1084652,352,47.2,1.667,10,30,793174712773,0,,494.35,593.29,In-Transit,Capacity,
42410146,7377513,2874414,2024-05-10,2024-05-14,2024-05-15,1937233,198,102.91,4.543,2,30,167915232929,0,,269.64,5366.64,In-Transit,None,3.4
41240227,7969452,2839595,2023-04-04,2023-04-15,2023-04-18,1373745,289,132.1,2.632,10,20,154002439324,0,,483.21,2612.16,Delivered,None,2.4
45695405,7770368,2329476,2022-06-01,2022-06-13,2022-06-14,1002986,338,28.18,0.05,10,8,281077597358,0,,300.44,693.36,Failed,None,3.3
49236031,7012291,2670340,2024-03-19,2024-03-23,2024-03-24,1829291,219,239.99,2.932,2,8,244670466785,1,2023-05-08,22.97,350.26,Delivered,None,
43275006,7122857,2085519,2022-12-01,2022-12-04,2022-12-04,1747670,341,17.55,0.542,10,25,770959515751,0,,80.44,314.35,Failed,None,4.8
41701290,7378885,2310138,2022-12-29,2023-01-01,2023-01-02,1858970,333,385.21,0.195,18,8,267920221572,0,,123.39,586.13,Delivered,None,
44894797,7405647,2996579,2024-10-26,2024-11-07,2024-11-07,1885432,162,355.22,1.966,15,20,936253759842,0,,20.0,243.98,Delivered,Weather,4.4
49204598,7126551,2757959,2024-11-18,2024-11-26,2024-11-29,1811290,234,5.74,0.05,2,25,142326055360,1,2024-11-15,496.17,1881.29,In-Transit,None,4.5
44660780,7847519,2248196,2024-11-09,2024-11-12,2024-11-13,1689072,184,177.99,1.009,10,30,540449140121,0,,335.39,748.72,Delivered,None,4.6
44527339,7263742,2683448,2023-10-11,2023-10-20,2023-10-20,1015772,228,52.68,0.634,2,30,846511325557,0,,611.73,3606.6,Delivered,None,3.5
40251956,7310464,2191118,2024-01-28,2024-02-09,2024-02-11,1081287,84,22.15,2.804,2,20,638783073644,0,,306.52,580.74,Delayed,Traffic,
44318198,7183432,2877545,2022-09-04,2022-09-16,2022-09-16,1727670,127,836.09,4.206,10,25,333999692642,0,,438.97,1508.69,In-Transit,None,1.7
48824061,7219390,2615677,2025-04-28,2025-05-06,2025-05-06,1777995,262,159.42,2.344,10,30,654625914242,1,2024-12-14,153.37,2343.06,In-Transit,Customs,
44313919,7154640,2516403,2024-10-24,2024-10-29,2024-10-30,1780721,257,473.66,0.608,15,30,216434347172,1,2023-03-17,509.66,3619.66,Delivered,Traffic,2.7
40796222,7183058,2048755,2023-06-19,2023-07-01,2023-07-04,1249906,219,474.7,0.263,18,25,661878485744,1,2024-05-06,534.14,4950.93,Delivered,Weather,
42326268,7260223,2113699,2022-08-23,2022-08-27,2022-08-29,1137583,245,330.07,0.856,18,30,167821007313,0,,207.74,3535.15,Delivered,Weather,
46828773,7014621,2079599,2025-04-09,2025-04-18,2025-04-18,1637641,291,263.66,2.031,10,25,418066427328,1,2024-05-11,376.67,1998.69,Delayed,None,3.7
43952656,7598602,2983280,2022-12-13,2022-12-26,2022-12-26,1219635,158,996.62,2.26,2,25,740669163319,1,2023-11-21,85.86,1473.87,Delivered,None,4.3
46605453,7178011,2964976,2024-07-21,2024-07-28,2024-07-29,1000193,234,336.8,0.65,10,25,829343285201,1,2023-02-06,490.74,135.99,Delayed,Weather,
46330929,7062591,2678559,2022-09-21,2022-09-28,2022-09-29,1412379,201,136.22,0.788,18,8,494710104101,1,2023-05-27,319.08,3139.57,In-Transit,None,3.4
42287363,7287419,2513738,2025-04-24,2025-05-07,2025-05-07,1169772,261,181.1,1.313,2,30,699055692142,0,,173.24,1416.54,In-Transit,Customs,4.7
45809544,7770788,2674227,2023-10-31,2023-11-07,2023-11-08,1114779,67,170.07,0.636,18,30,969671361172,1,2022-07-23,699.74,634.01,In-Transit,None,4.2
47916725,7997534,2021200,2022-12-21,2022-12-26,2022-12-27,1173946,238,238.55,0.482,18,20,747956078851,1,2023-02-26,999.29,982.64,Delivered,None,4.7
43930375,7640039,2627436,2023-05-13,2023-05-14,2023-05-15,1850601,193,26.82,0.518,2,20,673022797834,1,2024-09-08,1695.81,2075.89,Delivered,None,
44074597,7908108,2343664,2024-07-15,2024-07-26,2024-07-26,1032829,263,5.08,2.316,15,25,298506777389,1,2023-07-18,87.77,185.62,Delivered,None,
49956623,7355478,2368765,2024-09-02,2024-09-03,2024-09-05,1310362,147,327.29,0.84,15,20,403071494368,0,,3083.68,5792.11,In-Transit,None,4.7
40562833,7936459,2933069,2023-12-10,2023-12-14,2023-12-14,1540097,113,182.03,0.544,15,30,810080177085,0,,231.86,243.79,Delivered,None,3.2
45747592,7159333,2160541,2022-06-14,2022-06-26,2022-06-27,1414107,249,650.71,4.916,10,30,138526272739,0,,119.24,50.0,Delivered,None,4.2
46336721,7228374,9952399,2023-10-26,2023-10-28,2023-10-29,1166200,249,291.49,2.431,10,25,800318490139,0,,1052.8,991.97,In-Transit,None,4.2
45494019,7831777,2943357,2025-01-08,2025-01-19,2025-01-20,1192572,281,3.92,0.748,10,8,268528125369,0,,451.49,179.39,Delivered,None,3.8
40321569,7975507,2296806,2023-10-19,2023-10-23,2023-10-24,1998778,287,139.79,3.637,18,25,244694664119,0,,170.0,85.34,Delivered,Capacity,3.8
48438596,7798395,2590410,2022-12-02,2022-12-09,2022-12-11,1679437,153,278.5,1.014,18,20,839998960935,1,2022-11-27,122.65,1498.37,Delayed,None,
47399138,7732915,2330066,2023-04-14,2023-04-27,2023-05-01,1976623,153,155.02,2.904,18,25,488847810051,0,,555.98,64.01,Delivered,None,4.6
49605046,7147839,2703957,2024-10-07,2024-10-13,2024-10-14,1154064,296,108.67,3.286,18,30,581839674150,1,2023-04-10,128.5,3968.01,Delivered,Traffic,4.3
48318899,7931249,2170416,2023-08-27,2023-09-01,2023-09-01,1250029,244,563.94,1.254,2,25,743207090655,0,,537.1,142.37,Delivered,None,3.6
41626063,7698544,2463143,2023-09-04,2023-09-12,2023-09-13,1947760,60,149.49,1.468,15,20,122236234145,1,2023-10-11,73.75,502.64,Delivered,None,3.9
44622134,7279593,2017272,2022-11-10,2022-11-17,2022-11-19,1431997,266,168.03,0.851,15,25,391519568050,1,2023-10-14,523.49,2976.24,Delivered,Capacity,4.0
42121200,7385026,2346228,2023-10-02,2023-10-10,2023-10-11,1775305,247,988.95,1.175,18,8,356901117613,0,,954.66,298.8,In-Transit,Traffic,4.5
40001693,7842917,2714420,2024-09-16,2024-09-27,2024-09-29,1795026,194,486.43,0.651,10,30,513514758189,0,,938.35,3288.75,Delivered,Address Error,4.1
44503968,7385944,2987318,2023-09-07,2023-09-19,2023-09-19,1322020,113,6.67,1.036,18,20,330956610307,0,,856.36,3646.02,In-Transit,None,3.2
45630369,7595578,2008431,2024-07-08,2024-07-19,2024-07-21,1243522,166,278.07,5.568,10,20,791477279779,0,,144.3,549.12,Delivered,None,
40187589,7431130,2541455,2023-07-01,2023-07-05,2023-07-10,1766449,270,506.86,0.246,18,25,913846624837,0,,1421.12,2009.84,Delivered,None,4.1
49175839,7678714,2898614,2022-12-01,2022-12-02,2022-12-03,1971339,185,12.87,2.713,15,25,345648139314,0,,294.63,228.61,Delivered,None,
40499989,7206034,2927900,2023-02-09,2023-02-21,2023-02-23,1077369,268,109.11,0.149,10,30,740889003047,0,,893.04,3100.92,In-Transit,None,2.9
41835135,7899318,2008944,2023-09-01,2023-09-07,2023-09-08,1882424,194,2.87,0.72,18,8,900332058572,0,,3383.62,4593.37,Delivered,Customs,3.8
