movement_id,location_id,product_id,movement_type,movement_datetime,quantity_units,weight_kg,batch_number,expiry_date,operator_id,robot_id,source_location_id,destination_location_id,reason_code,po_number,invoice_number,unit_cost_usd,total_cost_usd,movement_status,temperature_at_movement_c
36410904,6909572,1708919,Adjustment,2025-03-09,58,67.03,193987661,2027-02-17,3958763,1598496,6475318,6241472,XFER,83886380,INV311188,19.07,7206.53,Pending,24.8
37923114,6487707,1189612,Outbound,2024-03-02,52,64.33,837892509,2025-12-18,3983317,1168358,6694319,6866920,RECV,42249042,INV556469,2.23,47663.71,Confirmed,19.4
38260380,6819067,1895244,Inbound,2024-06-23,47,21.43,604307781,2025-05-07,3933067,1415441,6123225,6539802,RECV,43101341,INV757103,7.21,29191.98,Cancelled,21.8
32303164,6293277,9668365,Inbound,2024-06-15,84,72.72,830950709,2025-03-23,3942524,1557200,6373782,6669547,SHIP,95367427,INV871043,6.07,28409.44,Confirmed,25.4
32847442,6430039,1855683,Return,2023-07-08,64,12.06,585968972,2025-01-11,3371067,1756958,6695709,6019173,XFER,11709813,INV638102,24.46,34481.6,Confirmed,20.5
39736874,6239962,1272517,Outbound,2023-01-26,220,86.68,881179064,2023-11-29,3529528,1641573,6217948,6380138,XFER,46032390,INV141863,39.58,45569.44,Confirmed,17.9
38077767,6675176,1126885,Inbound,2022-12-19,69,3.36,565663009,2023-08-09,3174283,1218537,6410571,6927742,SHIP,69713149,INV124861,50.37,41317.97,Confirmed,25.0
37920712,6175164,1253495,Adjustment,2023-09-27,125,7.61,155122881,2024-07-29,3752452,1608243,6000596,6233134,SHIP,34081511,INV466394,18.13,26100.96,Confirmed,26.1
33967219,6656167,1335086,Disposal,2022-09-21,85,23.04,781761762,2024-03-08,3315541,1162472,6465446,6670190,RECV,25408544,INV632073,41.85,18037.14,Confirmed,25.4
31663404,6271778,1446533,Disposal,2024-01-18,131,30.96,640032009,2025-08-15,3846378,1164451,6927785,6846817,SHIP,99875862,INV392215,47.36,28279.31,Confirmed,17.8
36350758,6939074,1474859,Inbound,2023-03-31,131,51.93,113115112,2024-05-17,3777143,1221219,6525498,6048050,RTRN,13180161,INV177716,28.95,41692.16,Confirmed,21.9
30449588,6705500,1400680,Transfer,2024-06-04,109,35.09,408498591,2026-05-19,3820743,1382402,6357791,6872925,SHIP,40463552,INV772478,13.87,19887.16,Pending,27.4
37506312,6733887,1699848,Outbound,2023-12-14,107,14.05,592288815,2024-06-12,3613674,1604098,6319027,6590438,RTRN,43500041,INV296725,24.8,19256.15,Confirmed,18.4
35913572,6563301,1426300,Inbound,2024-06-22,44,45.99,114651216,2026-01-06,3354511,1624759,6926562,6648892,RECV,64353744,INV120845,47.41,2443.4,Pending,20.9
32208074,6087097,1828447,Transfer,2023-07-31,172,3.62,339374306,2025-05-30,3876624,1029273,6139965,6422608,RECV,77892579,INV880981,10.92,49737.48,Confirmed,21.3
36985286,6279876,1031094,Inbound,2023-05-14,105,2.26,597314740,2024-09-29,3726883,1667258,6903173,6283434,RECV,14357263,INV407090,38.85,40287.92,Confirmed,16.8
33653262,6941467,1046158,Inbound,2022-10-06,48,18.2,952012231,2023-09-29,3058885,1701870,6113130,6008146,SHIP,25612146,INV451937,17.13,49373.33,Confirmed,16.5
39317775,6164306,1830621,Transfer,2022-01-28,57,26.63,594077727,2022-11-20,3421355,1170935,6192245,6896408,ADJ+,23663751,INV442018,35.66,12863.33,Error,28.3
35631507,6095749,1820094,Inbound,2023-10-09,71,10.21,981732853,2024-10-18,3245181,1497777,6000843,6538985,SHIP,28149039,INV963364,29.59,29839.46,Confirmed,16.5
34459781,6805961,1330051,Disposal,2025-01-28,72,25.68,690463850,2025-12-06,3919385,1426239,6740758,6431184,SHIP,71047736,INV605835,24.88,49628.72,Confirmed,24.8
36662908,6546147,1740693,Outbound,2023-07-19,55,21.56,225754569,2024-07-06,3854726,1207068,6056029,6333246,XFER,52002399,INV403033,14.57,33714.14,Confirmed,21.4
35654145,6626711,1687278,Inbound,2025-04-09,50,4.82,376522143,2026-02-06,3798486,1529927,6858004,6574106,XFER,28201276,INV507785,42.06,48946.99,Confirmed,26.0
34618691,6275247,1077363,Inbound,2024-08-21,85,2.64,982327202,2026-02-27,3343973,1426239,6659623,6320280,RECV,15962558,INV774409,38.68,29696.78,Confirmed,23.0
36768069,6115095,1237723,Transfer,2023-04-14,131,11.39,743602372,2025-03-17,3746077,1506531,6362641,6020364,ADJ+,68934657,INV758117,37.65,45228.1,Confirmed,25.9
32272575,6424522,1420959,Outbound,2025-04-23,85,67.27,832290220,2026-01-13,3775653,1928010,6033161,6144192,XFER,38785244,INV858870,37.64,15297.69,Confirmed,18.8
35906799,6097229,1063782,Transfer,2025-03-24,179,19.83,116884695,2026-05-01,3449945,1025364,6141802,6429808,RECV,67531292,INV634469,7.89,42630.5,Confirmed,19.1
32093399,6920101,1193420,Outbound,2023-10-20,131,5.42,821019633,2025-06-17,3098029,1184960,6890133,6304799,SHIP,95082565,INV739995,44.85,47436.07,Confirmed,19.9
33736583,6877094,1960476,Transfer,2022-09-02,27,21.71,527123980,2024-03-24,3627531,1578698,6331230,6096201,SHIP,42932194,INV334292,34.06,33586.41,Confirmed,22.4
30847860,6413891,1075259,Transfer,2025-02-26,28,135.11,374223861,2026-09-23,3542178,1578586,6382986,6486458,RECV,12726049,INV281820,23.58,17370.77,Confirmed,28.1
37413360,6225906,1116495,Inbound,2024-07-29,85,7.45,557672970,2025-09-07,3125336,1398057,6693955,6216251,XFER,88100026,INV348877,49.3,543.06,Confirmed,23.1
34065525,6318078,1009003,Adjustment,2023-01-21,58,23.79,268478911,2024-07-25,3185336,1194570,6386974,6179628,SHIP,99999177,INV705798,5.4,17048.88,Error,29.9
34052168,6733798,1724607,Transfer,2023-01-31,43,14.51,706736707,2023-10-28,3163665,1846109,6549111,6298127,ADJ-,72401925,INV664253,16.79,49558.81,Confirmed,19.1
38301319,6724338,1750472,Inbound,2024-08-06,80,25.98,344939674,2025-10-27,3013406,1691580,6379166,6649664,XFER,56898628,INV925207,40.04,14260.1,Confirmed,17.4
35947131,6005346,1780714,Inbound,2023-02-14,130,18.1,390092011,2024-10-06,3117162,1864340,6738321,6215741,RECV,37896835,INV597817,11.62,18524.4,Confirmed,20.5
38742466,6671034,1769899,Disposal,2023-06-12,79,16.43,613585793,2024-01-31,3952356,1444510,6663733,6096019,SHIP,98122971,INV529468,17.93,38390.77,Confirmed,28.2
33780292,6318654,1482886,Adjustment,2025-01-21,96,59.02,492937460,2026-07-02,3451573,1784436,6701108,6560875,RECV,83063617,INV405314,2.64,46214.28,Confirmed,28.4
30120934,6927346,1706410,Outbound,2022-10-12,55,21.24,114451052,2024-05-11,3312851,1097281,6785427,6886593,SHIP,94207652,INV162389,40.18,22645.93,Confirmed,22.1
32838852,6526202,1155894,Inbound,2023-07-19,46,46.41,829404647,2024-12-01,3776750,1202101,6411018,6213373,DISP,14115200,INV678404,38.81,26834.5,Confirmed,22.0
30987181,6852802,1209140,Outbound,2023-02-17,111,23.91,682537741,2024-12-20,3562701,1430193,6329305,6937495,XFER,40743150,INV446989,16.08,10464.06,Cancelled,17.4
31342345,6396554,1087522,Outbound,2024-01-22,99,56.4,935473795,2025-08-30,3155808,1392310,6414811,6284693,XFER,45285301,INV215228,20.95,49820.29,Confirmed,21.5
34152444,6644820,1265508,Outbound,2023-01-13,138,9.48,753748529,2023-07-29,3942518,1016408,6743396,6686667,RECV,12608264,INV636773,8.32,29268.82,Confirmed,16.5
33474786,6852584,1149645,Outbound,2023-04-03,144,33.4,147132307,2024-07-09,3770613,1194374,6190462,6830057,XFER,95903001,INV865470,54.67,43818.61,Pending,28.3
33251046,6583589,1691036,Disposal,2023-04-14,91,83.48,293258036,2024-01-04,3353003,1188795,6103556,6207932,RECV,52994594,INV955566,26.0,42475.1,Confirmed,24.1
36325683,6519683,1931447,Outbound,2022-07-21,47,78.28,747640393,2023-07-21,3151331,1174965,6023694,6243610,SHIP,98747153,INV418982,48.86,48536.59,Confirmed,17.8
32551091,6953197,9805057,Transfer,2023-01-14,55,1.77,452873917,2024-03-04,3211512,1758143,6961409,6697377,RECV,83789472,INV666876,19.89,39835.69,Confirmed,28.9
31587643,6032571,1235069,Inbound,2022-03-10,102,6.69,417967755,2023-02-08,3973997,1764126,6321379,6203302,SHIP,42027338,INV571439,46.05,16297.17,Confirmed,16.4
33617457,6166731,1788250,Inbound,2022-08-30,114,13.83,334746657,2024-04-26,3647384,1566929,6931037,6912846,ADJ+,89113845,INV470808,14.12,2403.33,Confirmed,20.1
36897042,6686743,1570233,Outbound,2022-08-22,84,82.51,857556651,2023-09-15,3948796,1327601,6604830,6116411,DISP,36635883,INV336319,50.09,14426.83,Confirmed,19.6
38665171,6479043,1059177,Transfer,2023-06-22,109,13.19,649809185,2025-04-20,3969549,1851850,6844443,6702624,RECV,60649562,INV204920,10.67,29410.06,Confirmed,20.9
32384694,6005823,1286533,Adjustment,2022-12-16,71,21.48,518440283,2024-07-24,3981250,1178228,6075250,6337066,RECV,30808334,INV209459,48.11,44246.39,Confirmed,29.4
32034323,6150140,1393960,Inbound,2024-09-04,61,68.43,185348944,2026-02-15,3408324,1965853,6350211,6253810,RECV,47657226,INV356588,4.74,9859.83,Confirmed,19.4
39008556,6317407,1680836,Adjustment,2023-08-05,94,3.72,189845960,2024-09-23,3815008,1809728,6865827,6782476,RECV,77736082,INV828705,48.73,18149.38,Confirmed,27.7
34514418,6309626,1643231,Inbound,2025-02-14,95,132.65,968901908,2026-11-03,3913337,1855815,6652217,6507787,RECV,10500675,INV865978,18.11,46405.77,Confirmed,15.4
37942919,6742867,1711920,Transfer,2023-07-21,169,4.62,270651467,2024-02-22,3082914,1544150,6923244,6116814,XFER,46973366,INV145587,31.06,43591.66,Confirmed,26.1
35831995,6913503,1519774,Inbound,2022-08-28,132,16.3,764137689,2024-03-01,3687385,1640089,6890730,6518704,RTRN,11246059,INV255206,31.22,25244.28,Confirmed,19.1
34064909,6689343,1177518,Inbound,2022-03-28,139,22.76,316117108,2022-12-29,3116458,1052950,6568670,6679667,XFER,51633994,INV374417,31.37,40086.12,Confirmed,22.1
36201354,6606243,1013440,Transfer,2023-07-24,168,54.79,826457139,2024-07-04,3573435,1366702,6269305,6576959,ADJ-,98078312,INV398797,31.96,10103.62,Confirmed,21.3
31752599,6987796,1046026,Transfer,2024-04-25,127,17.62,271648427,2024-11-05,3180620,1099901,6699435,6013717,SHIP,40309660,INV793803,31.24,16842.79,Confirmed,21.2
36522228,6004385,1514441,Inbound,2022-10-17,79,59.07,966068184,2023-07-17,3620327,1430337,6702488,6303766,RECV,69632447,INV864460,16.8,10978.56,Confirmed,20.7
35142734,6586694,1050773,Outbound,2023-11-18,140,8.37,586780390,2025-01-08,3374584,1900831,6779683,6696514,RTRN,12659960,INV645378,36.45,11352.71,Confirmed,24.6
38280291,6851605,1667121,Outbound,2022-03-27,70,23.33,893103390,2023-01-05,3771335,1814911,6143210,6008984,RECV,63475219,INV697148,37.26,2134.22,Error,21.9
33055059,6320651,1550688,Return,2024-02-26,218,44.31,228770088,2024-11-16,3905492,1266986,6711342,6763858,SHIP,39937551,INV366433,29.59,16597.82,Pending,22.7
35057657,6973981,1532171,Transfer,2022-04-10,96,8.53,909605877,2023-04-16,3593133,1750757,6693563,6632592,ADJ+,64386110,INV963685,27.99,37415.85,Confirmed,23.3
37528652,6849856,1805392,Inbound,2024-09-26,60,23.87,332481025,2025-08-25,3115049,1068130,6825310,6441514,RECV,74540024,INV469502,40.99,999.42,Confirmed,26.9
33964065,6643454,1712671,Outbound,2023-03-19,48,54.59,639513865,2024-09-19,3004766,1631990,6270408,6051340,SHIP,97241605,INV873910,44.02,25567.24,Confirmed,19.1
38828155,6764718,1478651,Transfer,2023-02-14,84,2.78,878679172,2024-01-17,3915722,1002725,6666219,6318758,XFER,59513158,INV818965,20.43,38174.26,Confirmed,25.1
38428180,6250230,1936252,Inbound,2023-12-06,127,94.87,771704823,2025-07-15,3307345,1064903,6433033,6456533,RECV,22923338,INV799315,24.22,25378.16,Pending,15.3
31118830,6979285,1046919,Inbound,2023-10-20,88,21.78,868444352,2025-10-04,3643111,1818915,6299541,6670708,RECV,48573092,INV829718,24.93,12815.42,Confirmed,21.5
32539080,6542810,1388864,Inbound,2024-11-11,136,36.52,441489531,2026-01-07,3293026,1227213,6307504,6333668,XFER,63939887,INV453052,24.82,48590.2,Confirmed,18.5
33568023,6125212,1106377,Transfer,2024-01-08,193,47.24,952370866,2025-06-03,3843182,1750983,6558360,6818409,RECV,48851970,INV104986,51.03,25791.42,Confirmed,20.2
33085714,6579014,1741442,Transfer,2024-06-08,68,17.19,950714449,2025-03-10,3230987,1914286,6529754,6458386,RTRN,86023826,INV822668,52.7,38461.34,Confirmed,25.5
34831335,6742867,1022613,Inbound,2022-09-02,101,12.31,900721540,2024-07-31,3365576,1302044,6024764,6299174,ADJ+,62991834,INV389474,27.55,26883.32,Confirmed,22.7
30983405,6561064,1466569,Outbound,2024-11-10,57,19.36,274542363,2025-05-22,3951476,1269905,6831882,6040199,ADJ+,55716308,INV497835,49.57,19334.36,Confirmed,23.2
31593839,6740158,1247677,Transfer,2024-10-17,117,8.08,560715800,2026-05-16,3999467,1748639,6185915,6492380,RTRN,94194288,INV297220,15.69,29898.28,Confirmed,20.1
31169616,6434000,9883935,Return,2024-05-27,143,52.25,476867826,2025-09-04,3099969,1868696,6436448,6854266,ADJ-,61309745,INV485099,36.43,15829.67,Confirmed,22.1
30951228,6475220,1156547,Outbound,2024-08-26,13,34.79,100066261,2025-06-22,3679412,1864712,6057540,6361776,RTRN,88477906,INV149311,25.43,45757.66,Confirmed,16.1
30239624,6246575,1402338,Transfer,2024-12-31,209,20.97,413075519,2026-05-20,3151100,1433450,6746934,6307900,RECV,87196496,INV770672,54.53,19986.87,Confirmed,20.9
37992109,6934034,1630284,Outbound,2025-02-01,56,72.26,524005150,2026-11-03,3223663,1355897,6432077,6263891,SHIP,26023400,INV600923,24.93,34088.21,Confirmed,26.6
33690377,6593380,1124315,Outbound,2023-10-20,101,19.4,997070926,2024-05-17,3456178,1573806,6180867,6528317,SHIP,90063027,INV239424,20.76,40457.77,Cancelled,19.3
31491709,6418826,1535791,Outbound,2024-06-10,53,30.15,777815642,2026-04-29,3734562,1276160,6239519,6694414,RECV,62223213,INV805672,21.1,46999.36,Pending,21.3
39689226,6332237,1340494,Outbound,2024-05-27,105,21.2,950609691,2026-01-19,3155138,1053798,6736548,6970036,SHIP,25332432,INV811380,48.62,33589.08,Confirmed,20.2
36961448,6544462,1473262,Inbound,2022-11-05,70,16.5,565848312,2024-04-08,3733647,1260834,6394513,6285290,ADJ-,56674978,INV131070,19.85,5032.13,Pending,17.1
33695928,6724260,1660368,Transfer,2023-12-04,68,26.95,986291711,2024-11-05,3581486,1171516,6403560,6239728,SHIP,21330431,INV199574,15.89,24297.89,Confirmed,28.3
39375064,6831473,1750481,Outbound,2022-02-28,63,89.19,207778015,2023-04-01,3172143,1269841,6630036,6280302,RECV,18180438,INV542293,7.26,29904.61,Confirmed,17.2
37412408,6044435,1333683,Transfer,2025-01-08,58,11.2,594927975,2026-10-10,3728923,1792182,6181788,6912586,RTRN,62349165,INV463246,36.5,19508.91,Confirmed,20.0
35454632,6349373,1380766,Outbound,2025-02-03,96,1.83,841788350,2026-10-13,3961675,1958978,6939638,6441071,DISP,96250436,INV862153,9.85,18895.78,Confirmed,29.4
30137000,6676200,1901182,Inbound,2024-03-08,169,24.95,826646316,2026-02-26,3693254,1674238,6583704,6245668,SHIP,71892072,INV563821,6.31,44287.58,Confirmed,23.1
32816639,6925398,1816618,Inbound,2023-05-11,109,30.38,384146699,2024-07-27,3401307,1682805,6034354,6754641,RECV,15899511,INV628126,30.4,38954.27,Confirmed,18.6
39980459,6762618,1360825,Transfer,2024-01-11,121,53.16,428579753,2025-03-25,3140516,1772977,6537916,6613486,XFER,95710879,INV858973,25.19,19124.68,Confirmed,27.2
38849167,6379546,1866278,Inbound,2022-10-25,55,16.67,465737214,2024-03-10,3090660,1700349,6972937,6439815,RECV,68899382,INV335097,47.87,49034.91,Confirmed,24.6
33767869,6471883,1231979,Adjustment,2024-10-29,74,92.76,655083577,2026-06-08,3439568,1693622,6852538,6373887,SHIP,44184994,INV923078,5.63,9030.26,Confirmed,15.4
30111872,6355964,1951789,Outbound,2023-02-20,162,23.65,310505855,2024-11-26,3976291,1760604,6508165,6567971,SHIP,38209400,INV866094,52.37,47301.66,Confirmed,24.0
34623252,6449894,1756363,Outbound,2022-06-12,55,4.71,469237983,2023-11-21,3043437,1150098,6988114,6242658,RECV,26228995,INV381381,27.05,3534.67,Confirmed,29.3
35645614,6327306,1031454,Outbound,2022-02-14,188,27.06,869421687,2023-07-05,3235682,1997097,6343477,6776568,RECV,31677930,INV305784,17.11,11337.56,Confirmed,15.4
35721465,6005901,1927680,Outbound,2024-12-19,40,55.67,158184190,2026-01-16,3512659,1973610,6382986,6707228,RECV,67881234,INV317608,22.68,42755.46,Pending,24.0
39686309,6176951,1287950,Outbound,2025-02-04,175,10.18,415921849,2026-07-30,3326946,1519367,6781483,6783950,ADJ+,81467023,INV718700,43.31,30941.16,Confirmed,26.6
37812961,6341591,1975175,Inbound,2023-12-09,67,22.92,598361278,2024-08-13,3598100,1858980,6988440,6139382,SHIP,90445062,INV803349,34.03,533.28,Confirmed,28.1
38903991,6274361,1476340,Transfer,2024-08-28,107,68.47,406369489,2026-02-10,3799900,1067950,6937560,6826588,ADJ+,91801230,INV596430,29.51,15548.88,Pending,15.1
31867743,6425204,1521053,Outbound,2022-02-20,52,62.31,285871242,2023-04-27,3177456,1668552,6754213,6995618,SHIP,68843279,INV217531,23.96,38319.01,Confirmed,24.1
37491383,6727226,1962265,Transfer,2023-02-08,98,2.6,415271661,2024-11-23,3380877,1568438,6471225,6350378,SHIP,13334382,INV200372,33.34,26251.78,Cancelled,22.0
30304197,6422532,1960145,Outbound,2022-05-01,127,40.14,960747848,2024-02-21,3466860,1165741,6015189,6962108,DISP,12749357,INV613918,31.87,3363.22,Confirmed,27.4
36515446,6500290,1423811,Inbound,2023-04-20,32,20.12,626491476,2025-02-08,3229673,1722309,6362244,6627355,RECV,41731869,INV141474,33.17,28009.49,Confirmed,22.8
33610824,6896491,1099427,Adjustment,2022-03-26,95,42.7,949511267,2024-02-05,3599858,1774104,6458364,6147640,RTRN,48916525,INV620580,30.85,36781.9,Confirmed,16.9
38558665,6034731,1768747,Outbound,2023-04-21,164,28.73,294665710,2024-11-29,3986441,1568829,6499860,6119436,XFER,88537501,INV766209,9.79,32107.09,Pending,17.5
32418033,6538466,1948958,Outbound,2022-07-21,88,8.42,696356791,2023-07-12,3528733,1986551,6493001,6830006,SHIP,58780495,INV653891,49.19,28411.42,Confirmed,22.5
35781329,6007087,1288652,Inbound,2024-07-09,55,122.03,821584823,2026-01-09,3815575,1652289,6551118,6238948,SHIP,39423340,INV797435,44.89,27013.87,Confirmed,18.4
38565696,6057913,1381266,Adjustment,2024-05-21,37,224.65,308933606,2026-05-20,3927727,1621833,6290530,6217485,XFER,78877600,INV312276,15.64,39684.17,Confirmed,22.6
31044801,6928135,1567914,Adjustment,2023-08-02,142,20.66,715768485,2024-10-05,3905587,1763262,6619608,6284526,ADJ+,18132992,INV649169,39.21,34230.29,Confirmed,27.0
32031108,6895309,1120134,Inbound,2023-07-14,54,38.28,596478264,2024-04-11,3305053,1876085,6169009,6912478,ADJ+,45754719,INV838574,34.34,7424.17,Error,27.3
30532280,6806114,1916646,Outbound,2023-06-01,189,5.57,699765828,2024-05-08,3716808,1437637,6502963,6233134,ADJ+,25021110,INV392126,28.83,20112.14,Confirmed,18.1
31086286,6711627,1024141,Outbound,2023-02-25,86,10.17,186667730,2023-12-27,3815900,1034598,6385183,6928297,SHIP,52611525,INV784787,19.37,3818.4,Confirmed,29.6
37990393,6952491,1157573,Outbound,2024-07-06,135,14.76,567514950,2025-01-06,3735572,1028959,6145825,6121358,RTRN,29654832,INV224578,53.9,6342.34,Confirmed,25.6
38458268,6945526,1442304,Adjustment,2023-03-26,95,42.11,138719857,2024-03-07,3944981,1876436,6797252,6701565,SHIP,49965509,INV727701,15.76,7559.05,Cancelled,16.3
30667011,6660261,1225907,Outbound,2022-03-28,53,88.48,488529599,2023-04-06,3735390,1937699,6101997,6656167,RTRN,63592554,INV737038,50.55,36584.88,Pending,20.8
37177052,6577643,1307276,Outbound,2024-08-02,70,36.18,112967249,2026-03-26,3712910,1695538,6190928,6239900,RECV,62940768,INV308135,13.78,20345.0,Confirmed,21.9
31287845,6455744,1982687,Transfer,2023-08-20,60,191.31,868343804,2024-09-28,3577007,1170537,6828930,6723373,RTRN,74171172,INV763890,54.21,1993.07,Confirmed,28.2
37959247,6255161,1009367,Outbound,2022-05-05,83,94.09,213762080,2023-08-26,3726089,1336555,6355265,6737867,RECV,62600994,INV247920,51.94,24248.86,Confirmed,16.4
36494821,6812377,1400647,Outbound,2023-05-01,47,6.12,573747395,2024-03-31,3252433,1673689,6871155,6961323,ADJ+,76330589,INV551769,46.88,39972.08,Confirmed,24.6
35908731,6000805,1061482,Disposal,2022-04-01,23,20.83,408497172,2023-07-08,3255165,1041621,6318924,6858102,RTRN,77088738,INV186826,48.82,31976.05,Confirmed,18.9
31202812,6808674,1369007,Inbound,2023-03-18,131,4.37,605761251,2023-12-30,3313297,1036305,6503006,6618459,RECV,91963739,INV806815,36.46,2788.69,Confirmed,26.7
31126820,6576551,1307032,Inbound,2024-08-04,28,3.77,596897562,2026-02-16,3747490,1710517,6596946,6951785,SHIP,39912678,INV776279,26.12,23005.42,Confirmed,22.4
37311869,6324893,1153961,Outbound,2023-04-07,184,12.69,290729142,2024-01-24,3135019,1521900,6155789,6900074,XFER,47575873,INV958597,18.13,1559.93,Confirmed,23.1
35239048,6688811,1802032,Disposal,2024-03-05,95,16.69,359408099,2024-09-14,3740960,1556391,6660261,6010309,RTRN,97367230,INV779605,29.4,8752.31,Confirmed,18.2
34291352,6699292,1909497,Inbound,2023-12-17,147,67.67,764421673,2024-10-04,3351733,1762044,6622164,6495963,XFER,67135921,INV503806,12.18,38813.2,Confirmed,25.4
34220790,6647798,1235072,Outbound,2023-05-17,157,70.04,910953740,2024-09-10,3546465,1723669,6451002,6783334,XFER,81512408,INV648515,44.47,36113.2,Confirmed,18.3
39761803,6331426,1743780,Outbound,2023-05-08,97,80.37,267256233,2024-07-07,3522483,1384970,6238004,6139013,SHIP,28472716,INV924208,32.73,29338.83,Confirmed,25.7
32131732,6351778,1767350,Outbound,2022-09-10,56,44.08,384819099,2023-04-16,3020779,1428378,6164801,6318078,RECV,50135212,INV736400,42.52,40820.71,Confirmed,27.7
