robot_id,robot_type,manufacturer,model_name,serial_number,purchase_date,installation_date,last_maintenance_date,next_maintenance_date,battery_capacity_kwh,max_payload_kg,max_speed_ms,warehouse_zone,current_status,firmware_version,total_operating_hours,total_tasks_completed,error_count_lifetime,maintenance_count,is_active
1576953,AMR,OMRON,MDL-3928,21869625,2023-04-15,2020-06-08,2024-03-16,2026-03-04,77.4,500,2.18,A,Active,v4.1,5639.3,4419,50,17,1
1944116,Sorter,ABB,MDL-6109,13747405,2018-10-14,2022-09-15,2024-10-20,2026-05-31,34.08,1500,2.56,A,Active,v3.1,2720.3,5474,41,34,1
1776931,AGV,Locus,MDL-1450,23817847,2019-06-16,2022-11-27,2024-06-08,2025-08-19,33.69,50,0.78,B,Idle,v5.0,987.8,7600,114,13,1
1358723,Sorter,ABB,MDL-5184,66577436,2024-05-06,2022-09-20,2024-12-20,2025-12-04,76.41,200,3.08,B,Active,v3.1,301.6,5844,15,44,1
1435306,Depalletizer,Geek+,MDL-4492,99198129,2024-07-04,2023-02-03,2025-03-13,2026-06-16,62.87,500,1.44,A,Idle,v4.1,9565.6,9066,14,10,1
1570730,AMR,Fanuc,MDL-2455,48979230,2020-03-07,2023-07-03,2025-03-30,2026-04-02,69.92,500,2.9,C,Idle,v5.0,16.0,5647,70,34,1
1890283,AMR,OMRON,MDL-2698,88967088,2022-03-25,2024-06-21,2025-04-05,2025-10-29,75.9,50,2.48,B,Error,v4.2,1141.7,7290,107,21,1
1989977,Cobot,Fanuc,MDL-1542,80676272,2021-05-18,2024-02-29,2025-01-04,2026-02-05,64.32,1000,3.26,C,Decommissioned,v4.2,1266.3,5127,6,24,1
1746074,Sorter,Locus,MDL-1654,46163590,2018-04-11,2020-06-04,2024-09-24,2025-07-07,74.01,100,2.25,B,Error,v5.0,8908.4,6233,40,9,0
1333891,Palletizer,Kuka,MDL-5652,10259553,2024-11-15,2022-12-05,2024-05-04,2025-07-19,38.35,1500,1.72,A,Decommissioned,v3.1,5983.1,3958,70,45,1
1317027,Sorter,Kuka,MDL-1916,58493111,2020-06-16,2019-12-02,2024-02-08,2025-07-20,55.15,200,2.92,A,Charging,v3.2,1787.7,4354,20,31,1
1128651,AGV,Kuka,MDL-6948,46412650,2021-11-20,2021-03-09,2024-05-18,2025-08-16,23.01,1500,1.36,D,Idle,v4.0,2733.3,3863,20,10,0
1096376,AMR,6 River,MDL-3455,58126716,2020-05-16,2023-05-08,2024-02-17,2026-03-08,29.79,200,1.3,F,Active,v4.2,776.9,5063,121,20,1
1013037,AGV,Fanuc,MDL-3127,97666297,2023-02-03,2018-06-07,2025-01-05,2026-03-02,70.38,200,2.99,A,Charging,v3.2,1804.7,1352,7,40,1
1820237,AGV,Locus,MDL-7990,92271889,2020-01-24,2020-03-29,2024-05-23,2025-08-09,38.15,1000,1.73,D,Decommissioned,v4.0,4751.6,4795,26,23,1
1119619,AMR,ABB,MDL-1741,32441625,2023-05-24,2020-02-25,2024-09-05,2025-10-13,11.59,100,1.75,D,Active,v4.2,737.6,3337,18,5,0
1982219,AGV,ABB,MDL-1847,47558049,2020-08-09,2021-09-09,2024-05-19,2025-07-23,52.9,500,2.6,C,Active,v4.1,13806.3,2132,34,1,1
1266986,Palletizer,Fanuc,MDL-5329,34033259,2024-07-06,2023-12-10,2024-07-26,2026-06-22,56.28,200,0.55,A,Idle,v4.2,4784.3,6680,20,9,1
1086249,Palletizer,ABB,MDL-2652,72668375,2022-01-12,2020-11-30,2024-10-29,2025-12-06,20.45,200,3.08,A,Charging,v3.2,1806.3,5292,38,17,0
1074181,AMR,Locus,MDL-5149,82968709,2019-10-01,2021-07-01,2025-04-19,2025-08-23,16.14,50,3.38,E,Maintenance,v3.2,3305.1,7495,53,38,1
1840867,AGV,Kuka,MDL-6835,44428736,2020-12-16,2023-11-28,2024-09-28,2025-08-24,55.72,100,3.27,B,Decommissioned,v4.1,6589.0,1954,33,17,1
1137306,Sorter,Fanuc,MDL-3261,76634225,2021-03-03,2019-12-30,2024-03-17,2025-12-10,8.47,100,1.74,D,Idle,v5.0,7234.2,8160,110,27,0
1168049,Sorter,Locus,MDL-3915,97055025,2018-05-09,2019-07-09,2024-01-07,2026-01-06,6.12,100,0.71,A,Active,v4.1,3706.2,6255,13,5,1
1736591,Arm,ABB,MDL-3401,82514793,2023-07-05,2022-10-27,2024-05-21,2026-04-30,32.1,200,3.01,D,Idle,v5.0,888.7,2979,36,31,1
1619905,AMR,ABB,MDL-8450,11403157,2022-06-02,2022-08-02,2024-08-05,2026-05-05,41.13,1500,2.8,C,Idle,v4.2,46.2,5181,12,47,1
1826889,AGV,OMRON,MDL-4665,22026507,2021-07-19,2022-09-25,2025-03-23,2025-09-04,77.72,500,0.53,E,Charging,v4.1,3586.3,9008,17,3,1
1290619,AGV,Fanuc,MDL-6072,51228430,2024-04-26,2018-08-04,2025-04-09,2026-02-07,45.05,50,3.19,C,Charging,v4.1,1694.1,4120,23,36,0
1003918,Depalletizer,Kuka,MDL-5184,35111023,2018-06-10,2021-05-28,2024-03-17,2025-12-22,62.65,100,2.12,B,Decommissioned,v4.2,3882.2,5096,45,24,0
1353395,Cobot,Fanuc,MDL-4116,27356034,2023-06-27,2022-04-26,2024-09-14,2025-09-21,14.4,100,3.33,A,Active,v3.2,2610.2,4623,18,20,0
1306147,Arm,Geek+,MDL-8401,51832792,2023-03-12,2021-01-10,2024-03-19,2025-11-25,23.95,500,0.96,A,Idle,v4.2,432.0,7025,34,41,1
1964934,AMR,Fanuc,MDL-6385,56250778,2022-04-16,2025-01-19,2024-05-03,2025-06-21,6.89,200,0.64,B,Idle,v4.2,1606.2,3605,37,45,0
1904483,AMR,Kuka,MDL-2392,88280014,2023-04-15,2021-09-18,2025-03-03,2026-02-08,49.19,100,0.99,C,Error,v5.0,869.9,7237,94,11,1
1830900,AGV,Kuka,MDL-7553,10504062,2019-02-27,2018-07-30,2025-04-17,2025-07-29,42.48,200,1.68,C,Active,v3.2,4086.5,3233,18,1,1
1664938,Palletizer,ABB,MDL-1280,24762082,2023-10-20,2023-02-09,2025-01-14,2025-12-15,65.07,200,1.69,A,Active,v4.2,2030.6,5537,18,43,1
1097991,Depalletizer,Kuka,MDL-1556,91964790,2018-02-22,2019-11-22,2024-04-20,2026-01-28,47.18,100,2.62,B,Active,v3.2,2334.9,849,20,40,1
1158992,AGV,Kuka,MDL-9109,23727137,2023-04-16,2018-05-30,2024-04-23,2025-09-10,11.74,200,2.48,B,Idle,v4.2,1195.5,7533,1,0,1
1192817,Cobot,ABB,MDL-5434,98190276,2024-12-15,2022-04-21,2024-06-24,2026-03-11,36.04,200,3.21,B,Idle,v3.1,1244.1,14378,73,0,1
1487404,AMR,Locus,MDL-2995,92791872,2021-03-26,2024-01-16,2025-04-13,2025-08-25,79.98,200,1.72,C,Idle,v4.1,989.5,4027,80,1,1
1329104,Palletizer,Kuka,MDL-6020,96296428,2023-08-27,2018-10-25,2024-04-22,2025-10-04,73.59,200,3.09,C,Charging,v3.1,370.6,2800,36,47,1
1913143,AMR,Kuka,MDL-1775,56735911,2019-09-13,2020-10-08,2025-03-09,2025-08-14,27.03,50,1.76,A,Error,v3.2,1663.2,4933,28,41,1
1203337,Palletizer,Fanuc,MDL-2738,61266928,2018-09-22,2024-05-20,2024-08-18,2026-02-03,55.34,1000,1.43,C,Idle,v4.2,5914.0,4473,29,42,1
1333416,AGV,ABB,MDL-5140,83480267,2024-05-31,2024-08-06,2024-02-28,2025-07-22,68.67,50,2.59,E,Idle,v4.2,2004.3,4126,37,25,1
1186051,Depalletizer,OMRON,MDL-9349,86424675,2018-05-30,2021-05-24,2025-04-06,2025-10-28,21.07,200,1.0,A,Maintenance,v4.0,1597.4,7280,22,4,1
1889867,Sorter,Geek+,MDL-5121,55595864,2022-04-29,2018-10-25,2024-08-29,2025-06-30,34.11,500,1.21,E,Maintenance,v3.1,8352.5,4285,25,8,1
1405823,AGV,6 River,MDL-4961,45046275,2023-06-04,2019-10-10,2024-03-16,2025-07-25,75.99,100,0.89,B,Idle,v3.1,32.9,4304,21,12,1
1809230,AMR,6 River,MDL-3005,97435392,2022-01-26,2019-09-14,2024-01-22,2026-06-25,50.82,50,2.03,B,Maintenance,v5.0,5156.3,7262,20,38,1
1076753,AMR,Fanuc,MDL-5466,69750918,2020-11-15,2023-05-13,2024-02-01,2025-06-01,9.14,50,1.62,C,Maintenance,v4.0,1678.7,2885,77,21,1
1260802,AMR,OMRON,MDL-9735,44332594,2018-01-16,2020-03-06,2024-12-26,2026-04-10,17.49,100,2.72,D,Error,v3.1,4842.5,5987,26,41,1
1933369,Palletizer,ABB,MDL-6832,71111862,2020-02-23,2023-01-11,2025-02-15,2026-02-11,8.5,50,2.5,D,Maintenance,v4.2,1980.2,6296,37,37,1
1141574,Sorter,Fanuc,MDL-8410,80000581,2022-10-31,2019-10-03,2025-04-08,2025-07-07,11.77,100,1.79,B,Idle,v5.0,1653.8,6077,16,21,1
1313679,Palletizer,Fanuc,MDL-6403,19096564,2022-04-07,2019-04-14,2025-03-27,2025-06-29,23.98,50,0.6,B,Error,v4.1,2020.7,5406,31,9,1
1546531,Depalletizer,ABB,MDL-4546,51076119,2024-08-30,2024-03-09,2024-02-12,2026-03-31,25.06,100,2.18,B,Idle,v4.1,1367.6,5511,48,36,1
1634622,Palletizer,Kuka,MDL-1710,73215619,2020-10-20,2020-11-17,2025-01-10,2025-10-12,28.47,50,2.39,F,Maintenance,v4.1,452.0,5380,58,24,1
1218031,Palletizer,Fanuc,MDL-2347,69104734,2023-04-13,2020-05-16,2024-11-12,2026-06-01,75.56,200,1.37,D,Active,v3.1,461.1,6191,36,1,1
1358697,Depalletizer,Fanuc,MDL-8273,71757910,2023-06-23,2018-04-25,2024-01-23,2026-02-28,23.6,100,1.89,B,Error,v4.1,284.8,2559,56,45,1
1549462,Palletizer,OMRON,MDL-5879,98078716,2020-05-30,2019-02-15,2024-01-21,2026-03-25,8.35,200,2.95,A,Maintenance,v4.0,833.8,9662,31,27,0
1556269,Palletizer,Locus,MDL-4411,14201453,2024-06-16,2022-02-09,2024-04-30,2026-04-12,22.45,1500,2.32,B,Maintenance,v4.2,4232.6,7619,17,48,0
1982470,AMR,Geek+,MDL-4841,66253144,2018-10-03,2021-02-20,2024-08-30,2026-06-24,22.15,500,2.76,F,Charging,v4.2,1226.2,6385,1,26,1
1385529,AGV,OMRON,MDL-4931,95017113,2021-08-13,2019-06-17,2024-02-28,2026-01-15,35.15,200,3.2,B,Active,v4.1,262.4,4747,46,17,1
1987918,Sorter,Fanuc,MDL-4350,67350527,2023-01-15,2021-01-16,2024-06-14,2026-05-05,61.21,100,2.68,B,Idle,v5.0,149.5,1497,41,28,1
1966902,Depalletizer,OMRON,MDL-1004,87157463,2019-08-24,2019-09-03,2024-09-24,2025-08-10,49.44,500,1.0,D,Idle,v5.0,1598.3,7006,7,22,1
1973407,Palletizer,6 River,MDL-8324,66153891,2022-06-13,2019-06-10,2025-04-02,2026-01-09,23.16,50,2.33,C,Charging,v4.1,3456.2,8267,38,32,1
1333080,AGV,6 River,MDL-7154,69044605,2022-04-15,2023-03-22,2024-10-12,2026-04-22,41.7,100,0.99,B,Error,v4.2,2632.4,4293,17,27,1
1340736,AGV,Kuka,MDL-9840,71948492,2024-01-02,2024-07-06,2024-11-30,2025-07-19,64.01,1500,1.82,C,Active,v4.1,24.0,7808,63,46,1
1357594,Palletizer,Fanuc,MDL-4741,90040771,2022-09-14,2020-08-19,2024-02-09,2026-02-12,11.95,50,0.98,C,Charging,v5.0,866.1,5194,32,1,1
1695049,Sorter,Kuka,MDL-6274,88528889,2021-11-24,2021-10-04,2024-05-29,2026-02-12,30.7,50,2.17,A,Error,v4.0,293.9,6957,110,13,1
1789063,Sorter,Kuka,MDL-6304,68537377,2018-06-17,2018-04-27,2024-02-11,2025-12-12,6.26,100,1.68,C,Error,v4.0,3794.5,6525,51,3,1
1441451,AGV,OMRON,MDL-2871,87887600,2020-10-12,2019-02-27,2024-05-17,2026-05-03,28.34,200,0.66,C,Active,v4.0,1059.9,4077,27,41,1
1245761,AGV,ABB,MDL-7736,63545760,2018-08-12,2024-09-28,2025-03-06,2026-01-17,8.21,200,1.67,A,Active,v4.1,7309.5,3661,16,9,1
1292229,AMR,Fanuc,MDL-4873,30485775,2023-12-05,2021-12-17,2025-01-04,2026-05-27,70.68,500,3.22,F,Idle,v3.1,120.7,4956,21,39,1
1920149,Depalletizer,Geek+,MDL-2027,55828546,2019-09-14,2022-09-21,2025-02-03,2026-06-05,75.51,500,1.16,A,Active,v3.1,1167.9,4871,32,2,1
1609998,AMR,6 River,MDL-5586,82175920,2024-10-09,2020-03-20,2024-10-08,2026-02-12,12.51,50,2.38,A,Idle,v4.2,156.7,4589,12,6,1
1139433,Palletizer,OMRON,MDL-2774,59414856,2023-07-11,2019-09-06,2025-03-03,2026-03-27,45.68,100,2.6,A,Active,v4.0,3913.5,7341,30,4,1
1083822,Palletizer,Fanuc,MDL-1513,73962056,2024-02-19,2022-01-28,2024-11-07,2025-12-20,75.4,100,2.23,B,Active,v4.2,1717.8,5554,30,26,0
1923938,AGV,ABB,MDL-9308,59260039,2020-12-03,2018-10-17,2024-04-01,2025-06-22,48.35,1000,1.37,A,Maintenance,v4.0,302.7,7603,35,31,1
1493412,AMR,OMRON,MDL-4035,85807582,2023-10-31,2022-12-13,2024-09-26,2026-02-11,14.94,50,2.95,C,Idle,v4.0,16096.4,6077,59,38,0
1837796,Depalletizer,ABB,MDL-1147,13285675,2021-07-24,2022-11-02,2024-05-19,2025-11-22,9.13,1000,2.49,B,Active,v4.1,5975.9,6058,12,23,1
1721949,AGV,ABB,MDL-5585,61927730,2019-09-01,2019-04-25,2024-03-07,2026-06-05,18.87,200,2.08,D,Active,v4.1,6101.8,4535,71,33,1
1770736,AMR,ABB,MDL-6888,71620723,2022-01-26,2020-09-11,2024-06-16,2026-03-13,37.33,200,0.63,E,Charging,v5.0,1709.1,4483,10,25,1
1846109,Palletizer,Geek+,MDL-5239,66587877,2018-03-01,2020-12-18,2024-08-12,2026-05-03,25.93,100,3.48,C,Active,v4.1,4157.0,6689,24,2,1
1123032,Depalletizer,ABB,MDL-2106,98300137,2023-07-28,2024-05-09,2024-02-16,2025-06-22,10.2,200,1.09,B,Idle,v3.1,2999.3,5457,33,39,1
1826256,AMR,Fanuc,MDL-4874,39020493,2024-08-02,2023-01-17,2024-12-09,2026-03-12,13.87,1000,2.91,A,Idle,v4.2,1070.4,2973,42,13,1
1268993,AGV,6 River,MDL-1684,16816895,2020-12-31,2018-06-11,2024-07-25,2026-05-20,26.0,50,2.33,B,Decommissioned,v3.2,3569.8,4949,52,43,1
1308919,Palletizer,OMRON,MDL-5350,56082848,2019-06-23,2021-12-31,2024-10-06,2025-12-11,73.39,50,0.66,C,Idle,v4.0,2855.9,2284,36,17,1
2670714,Cobot,Geek+,MDL-8957,54055805,2019-07-25,2022-02-25,2024-07-06,2025-12-31,34.15,1000,3.39,D,Decommissioned,v4.0,1051.8,6071,41,48,0
1790148,Palletizer,Fanuc,MDL-9027,13557181,2019-12-23,2024-11-25,2024-05-13,2026-05-29,68.07,200,0.98,B,Idle,v4.1,505.9,4681,4,35,1
1540256,AMR,Locus,MDL-2514,68348107,2019-01-30,2019-07-19,2024-05-21,2025-06-30,67.81,50,2.55,C,Charging,v3.2,2967.7,3734,35,48,0
1171562,AMR,Fanuc,MDL-7550,60061322,2023-10-17,2023-06-18,2025-01-27,2026-03-21,33.15,1500,0.7,A,Maintenance,v4.2,1043.2,5079,40,46,1
1792432,AGV,ABB,MDL-7405,45835714,2018-01-18,2023-12-10,2024-05-25,2026-04-16,50.95,1000,1.92,D,Charging,v3.1,397.4,3940,38,34,1
1062176,AMR,Locus,MDL-3429,90331189,2021-03-23,2019-08-14,2024-06-07,2025-11-10,17.22,200,1.11,D,Active,v4.0,1836.4,1965,16,9,1
1024317,AMR,OMRON,MDL-6112,54688284,2022-08-12,2021-01-24,2024-10-30,2025-06-01,59.88,100,2.74,A,Active,v3.2,738.7,2959,36,48,1
1468038,Sorter,Locus,MDL-4248,50394726,2018-03-13,2020-07-03,2024-02-23,2025-08-25,21.72,50,2.05,D,Decommissioned,v4.0,3142.6,2700,22,0,0
1719677,AGV,Fanuc,MDL-7290,56216078,2022-08-26,2022-04-15,2024-02-22,2026-01-29,11.28,500,1.26,B,Idle,v5.0,1693.7,3865,10,7,1
1289244,Cobot,Locus,MDL-7576,10286183,2022-08-07,2024-04-12,2024-07-25,2025-07-27,22.92,100,3.32,B,Idle,v4.2,5777.5,5503,9,15,1
1809728,AMR,ABB,MDL-4322,36257472,2019-01-22,2022-12-27,2024-05-26,2025-07-03,26.38,100,3.1,C,Idle,v4.0,707.3,6708,94,22,0
1602327,Palletizer,6 River,MDL-9756,22462797,2021-09-14,2024-04-06,2025-04-24,2026-01-03,73.72,1000,3.47,E,Idle,v3.2,4165.9,5655,91,4,1
2626869,AMR,Kuka,MDL-8917,96422330,2020-08-14,2024-02-25,2025-04-24,2025-09-11,8.15,100,2.24,B,Idle,v5.0,1524.3,7810,97,38,0
1009097,Depalletizer,Kuka,MDL-6571,98165276,2024-11-02,2019-02-14,2025-01-03,2026-04-28,20.44,1500,3.06,C,Active,v4.1,4823.9,2318,32,31,1
1341114,AGV,OMRON,MDL-8991,95869215,2022-08-07,2023-01-17,2025-01-12,2026-05-28,58.87,100,1.64,B,Active,v4.0,5679.1,7903,28,23,0
1068698,Depalletizer,6 River,MDL-2668,56356057,2024-08-08,2019-04-07,2024-05-17,2026-01-10,28.36,1000,0.99,C,Active,v4.0,1416.4,4041,35,33,1
1954172,AMR,Geek+,MDL-1969,89690465,2021-12-09,2024-06-22,2025-04-03,2025-07-20,56.67,100,0.81,C,Active,v4.0,5800.2,6348,8,15,1
1190326,Arm,Kuka,MDL-7634,52584195,2022-05-04,2020-09-16,2024-11-19,2025-10-24,49.62,50,1.38,E,Active,v4.1,2022.0,8527,49,32,1
1602844,AGV,OMRON,MDL-9760,26746210,2019-06-05,2024-06-01,2024-09-27,2025-10-26,8.06,50,2.91,A,Maintenance,v4.0,5074.0,9953,41,29,1
1512257,AGV,Kuka,MDL-6431,81767139,2020-06-03,2021-05-20,2024-10-16,2026-02-26,7.98,200,0.52,D,Error,v5.0,6946.7,5278,30,9,1
1904946,Arm,Geek+,MDL-2119,58365314,2018-07-23,2021-12-03,2025-03-26,2025-10-08,18.06,500,1.15,B,Maintenance,v3.1,1940.4,3992,84,4,1
1443467,AMR,Fanuc,MDL-7404,20508351,2019-03-26,2022-07-03,2024-12-10,2025-11-10,50.7,50,1.13,C,Maintenance,v4.2,448.8,3202,51,18,0
1928032,AGV,ABB,MDL-2784,85311188,2018-07-06,2021-05-23,2024-08-31,2026-06-16,17.35,50,1.57,A,Error,v4.2,1151.8,1989,22,24,1
1977400,AMR,ABB,MDL-9196,13209030,2021-09-15,2022-02-08,2025-01-02,2025-08-15,79.47,100,1.67,D,Idle,v4.0,1435.6,8449,23,3,1
1863359,AGV,Locus,MDL-5348,67830316,2023-12-13,2018-05-29,2024-11-29,2025-06-29,29.41,200,1.35,A,Active,v4.0,8220.1,7901,34,0,1
1807942,AMR,Locus,MDL-5489,35326452,2019-05-05,2020-09-16,2024-08-25,2025-11-29,31.22,200,1.68,B,Active,v3.1,429.7,2692,19,43,1
1237652,AMR,Kuka,MDL-3775,22362560,2020-06-12,2021-01-10,2025-01-19,2026-06-18,23.65,200,1.14,C,Active,v4.2,2188.0,929,52,9,1
1677156,AMR,OMRON,MDL-5884,27560612,2022-07-21,2019-01-22,2024-04-25,2025-09-30,14.36,200,0.98,C,Idle,v4.2,728.7,9882,65,19,1
1586806,AMR,Kuka,MDL-8322,55660167,2023-06-30,2021-09-22,2024-05-17,2025-09-21,53.68,500,1.19,A,Active,v4.0,3163.8,6219,24,32,1
1183312,AGV,Geek+,MDL-3645,54946162,2024-12-18,2018-05-19,2024-10-23,2025-07-06,39.98,50,1.41,A,Active,v3.2,84.4,3367,17,17,1
1179965,Arm,Kuka,MDL-8951,89537344,2022-11-23,2022-01-27,2024-11-06,2025-11-17,71.41,200,0.97,B,Active,v4.0,414.0,6268,41,49,1
1091197,Palletizer,6 River,MDL-2102,95628032,2021-03-27,2024-01-14,2025-03-09,2025-12-25,75.1,200,3.05,D,Error,v4.0,7331.5,3294,4,31,1
1274283,Depalletizer,OMRON,MDL-5308,13093381,2018-10-02,2020-04-24,2024-06-18,2025-09-06,33.21,200,1.34,B,Active,v4.2,1185.8,975,10,4,1
1878564,AGV,ABB,MDL-8081,12653918,2020-03-30,2022-01-03,2024-07-21,2026-05-14,15.42,500,2.44,B,Idle,v4.0,1901.6,4395,42,47,1
1760450,AMR,Fanuc,MDL-2455,80355111,2023-11-28,2018-03-13,2024-11-22,2025-06-26,70.1,1000,2.81,D,Active,v5.0,6250.3,10010,17,15,1
1420627,Depalletizer,Locus,MDL-7605,50314244,2019-03-02,2021-01-13,2025-03-22,2025-11-02,29.53,100,1.77,A,Active,v3.1,92.1,7382,26,39,1
1215532,Depalletizer,Geek+,MDL-8021,74939136,2022-10-26,2019-02-04,2024-09-27,2025-11-16,41.02,200,1.87,A,Active,v4.2,4376.4,4364,32,12,1
1437101,AGV,OMRON,MDL-7069,47009953,2021-01-29,2022-07-28,2024-07-25,2025-07-11,49.34,100,1.85,C,Maintenance,v3.2,1447.6,2937,12,8,1
2272493,AMR,Fanuc,MDL-2308,59808930,2024-10-18,2020-01-27,2024-08-27,2026-02-10,50.75,1500,2.06,B,Decommissioned,v5.0,4031.6,5870,92,3,0
1597501,AMR,Locus,MDL-7379,20810253,2018-12-20,2022-11-29,2025-03-18,2025-12-19,16.43,1000,1.35,C,Idle,v4.0,10.0,6835,29,46,1
1528245,Palletizer,OMRON,MDL-6853,75126964,2021-12-16,2019-05-29,2024-12-28,2026-06-21,70.65,100,2.87,A,Charging,v4.0,106.5,3241,45,47,1
2007659,AGV,OMRON,MDL-6952,53052796,2024-04-18,2023-03-08,2024-11-05,2026-06-22,15.97,200,1.54,B,Maintenance,v4.1,1488.3,2463,108,32,0
1031719,AGV,OMRON,MDL-5101,27641341,2019-06-29,2018-04-02,2024-01-02,2025-06-14,62.33,100,2.85,C,Active,v3.2,259.4,3184,8,6,1
1802581,Palletizer,OMRON,MDL-1441,26823629,2021-03-24,2020-01-12,2024-08-21,2026-01-02,39.0,500,2.5,D,Idle,v4.1,2452.5,4143,86,25,1
1107485,Sorter,OMRON,MDL-3362,85877927,2023-08-08,2024-11-01,2024-01-15,2026-02-24,7.72,100,2.22,B,Idle,v4.0,677.8,5915,48,14,1
1183725,Sorter,Fanuc,MDL-2433,78814368,2024-03-28,2021-12-27,2024-05-02,2025-08-15,6.92,50,3.09,B,Idle,v4.2,5317.4,3974,28,22,1
2310156,Depalletizer,ABB,MDL-8738,85270390,2023-01-02,2023-03-10,2024-05-18,2025-12-01,25.09,200,1.45,B,Maintenance,v4.1,1079.1,4258,36,10,0
1836580,Palletizer,6 River,MDL-7132,92263383,2023-03-23,2020-02-18,2024-04-21,2026-01-25,60.49,100,1.56,B,Active,v4.1,1650.9,7506,22,42,1
1108765,Arm,OMRON,MDL-7210,91149715,2021-05-27,2019-09-10,2024-02-06,2025-09-12,41.56,50,3.05,C,Idle,v3.1,1477.4,8645,27,43,0
1348490,Arm,ABB,MDL-9442,95239503,2022-05-01,2019-10-25,2024-10-26,2025-10-15,59.76,100,2.75,F,Idle,v4.2,2379.2,5193,36,41,1
1987182,AGV,ABB,MDL-5196,97733863,2020-05-21,2020-08-15,2024-04-15,2026-05-17,40.51,100,2.45,B,Active,v4.2,3313.6,7664,31,10,1
1790038,Sorter,OMRON,MDL-2862,83671747,2021-05-20,2024-06-08,2025-01-13,2025-07-25,51.13,100,0.99,A,Active,v4.1,1931.9,4212,55,28,1
1954937,AMR,ABB,MDL-7018,40624640,2023-01-06,2024-07-18,2024-11-28,2026-02-03,19.24,50,3.18,C,Active,v4.2,1520.4,5240,105,33,1
1597451,Arm,6 River,MDL-4063,24043447,2018-09-20,2019-12-22,2024-11-28,2025-08-27,12.56,200,1.55,C,Charging,v4.0,1708.3,5123,16,28,1
1592355,Sorter,Kuka,MDL-9986,16348332,2021-07-10,2021-02-16,2024-09-09,2025-06-18,55.79,100,0.75,A,Charging,v4.0,797.7,3578,9,21,1
1784728,Palletizer,Fanuc,MDL-6254,83796212,2020-03-19,2023-10-10,2024-07-02,2025-09-11,25.2,100,2.42,C,Idle,v4.2,6006.6,8790,35,9,1
1488469,AMR,Fanuc,MDL-1897,13151329,2023-12-20,2022-10-09,2024-04-21,2025-06-20,69.28,100,1.79,E,Active,v4.1,9083.8,3736,24,23,0
1123432,AGV,ABB,MDL-2064,12121348,2018-06-14,2018-05-17,2025-02-15,2025-08-15,22.27,100,3.27,A,Active,v3.1,1795.5,6060,24,7,1
1325211,Arm,Geek+,MDL-3792,95846334,2020-11-02,2021-12-31,2025-01-23,2026-05-11,58.26,50,3.22,B,Error,v4.1,3625.2,4231,26,10,1
1552911,AGV,ABB,MDL-2709,62465006,2018-07-27,2020-11-23,2025-01-25,2025-06-04,63.3,1500,2.91,B,Idle,v4.2,3032.6,3319,15,47,1
1819038,Palletizer,OMRON,MDL-7605,33055978,2018-11-24,2020-07-18,2025-04-01,2025-10-28,50.26,200,0.77,A,Active,v4.1,163.5,3273,34,13,1
1656823,Depalletizer,6 River,MDL-1332,54215533,2020-12-08,2024-04-22,2024-06-18,2025-10-27,30.22,100,1.72,B,Maintenance,v3.2,2598.1,3222,18,11,1
1208178,Depalletizer,Fanuc,MDL-1984,60473958,2022-08-03,2022-11-10,2025-01-03,2025-12-02,60.12,100,2.64,B,Active,v4.1,9060.9,5563,34,15,1
1978293,AMR,Fanuc,MDL-1287,50599458,2018-08-28,2022-04-27,2024-08-20,2025-10-26,35.47,500,1.74,C,Active,v3.2,3114.1,9082,8,10,1
1410481,AMR,Geek+,MDL-2608,98800929,2019-01-29,2024-05-17,2025-02-13,2026-04-08,44.01,200,0.76,A,Idle,v4.0,1244.8,6352,24,47,1
1200614,AMR,Fanuc,MDL-9965,43337474,2024-09-24,2019-10-29,2024-07-18,2026-01-23,59.56,1000,3.21,A,Idle,v4.2,2177.8,2151,40,40,1
1293869,AMR,Geek+,MDL-8313,13123874,2018-12-23,2019-08-30,2024-05-29,2025-12-14,42.7,500,1.61,D,Active,v4.0,2236.9,9995,26,45,1
1401566,Sorter,Geek+,MDL-9542,45859801,2024-07-19,2023-07-27,2025-04-26,2025-08-21,44.01,200,3.25,B,Idle,v4.1,5985.0,4059,49,45,1
1165041,AGV,Fanuc,MDL-8103,33991134,2021-07-05,2022-08-14,2024-02-20,2026-01-03,51.37,50,1.84,F,Maintenance,v4.0,2441.0,5120,31,45,1
1735613,AGV,Kuka,MDL-5701,51289708,2020-07-04,2021-04-13,2024-11-01,2025-11-03,29.42,200,2.83,A,Maintenance,v5.0,86.1,2878,41,29,1
1650816,AGV,Fanuc,MDL-5875,62608704,2022-03-04,2021-03-21,2024-07-30,2025-07-17,77.25,200,1.42,C,Active,v4.0,2811.8,5378,52,40,0
1799900,AGV,6 River,MDL-8371,86484103,2022-09-17,2022-01-30,2025-03-22,2025-07-14,19.25,100,2.71,A,Active,v4.0,7805.3,3245,54,3,1
1166877,AGV,Fanuc,MDL-1620,91520667,2020-01-20,2024-11-06,2024-07-14,2026-05-24,37.81,100,3.5,B,Idle,v3.2,5544.5,3466,32,19,1
1426623,Depalletizer,ABB,MDL-2234,18832120,2023-12-02,2022-02-23,2024-11-25,2025-09-18,76.58,200,2.82,A,Idle,v3.2,11744.3,5181,16,43,1
