order_id,product_id,batch_id,order_date,planned_start_datetime,actual_start_datetime,planned_end_datetime,actual_end_datetime,planned_quantity_units,actual_quantity_units,unit_of_measure,production_line,shift,operator_id,quality_score,rejection_rate_pct,order_status,robot_assisted,energy_consumed_kwh,rework_required
27970071,1474724,4611916,2023-09-11,2022-11-06,2022-11-05 22:00:00,2022-11-08 12:00:00,2022-11-08 11:00:00,40969,38933,Tin,Line-2,Afternoon,3962040,75.29,0.424,Cancelled,1,571.85,0
23707305,1661920,4643064,2023-07-11,2023-03-29,2023-03-29 07:00:00,2023-03-29 08:00:00,2023-03-29 14:00:00,4378,4126,Pouch,Line-4,Morning,3714314,73.89,0.847,Completed,1,95.0,0
29697661,1413489,4937336,2023-04-18,2022-11-16,2022-11-16 02:00:00,2022-11-16 12:00:00,2022-11-16 15:00:00,39904,37330,Carton,Line-1,Night,3429789,88.88,1.924,In-Progress,1,133.05,0
23204148,1559535,4897409,2023-12-23,2023-09-20,2023-09-19 22:00:00,2023-09-20 15:00:00,2023-09-20 18:00:00,5747,5525,Pouch,Line-1,Afternoon,3343623,81.71,0.313,Scheduled,1,10.0,1
29491914,1509655,4761863,2024-06-08,2022-11-16,2022-11-16 04:00:00,2022-11-16 15:00:00,2022-11-17 00:00:00,29755,27774,Tin,Line-3,Night,3879405,98.77,0.589,Completed,1,606.57,0
29408250,1090740,4760804,2022-11-24,2023-12-26,2023-12-26 00:00:00,2023-12-27 18:00:00,2023-12-27 17:00:00,32632,27985,Tin,Line-2,Morning,3159219,81.8,2.302,Completed,1,289.82,0
29885934,1107676,4978081,2025-02-14,2025-03-22,2025-03-22 01:00:00,2025-03-24 09:00:00,2025-03-24 14:00:00,32625,33830,Tin,Line-2,Afternoon,3408565,76.8,0.162,In-Progress,1,182.12,0
26366164,1128816,4102002,2023-10-16,2022-09-15,2022-09-15 06:00:00,2022-09-15 04:00:00,2022-09-15 14:00:00,35344,30782,Carton,Line-2,Morning,3275086,54.76,1.336,Completed,1,475.24,0
25910262,1162071,4397634,2024-09-28,2024-09-30,2024-09-30 02:00:00,2024-09-30 22:00:00,2024-09-30 23:00:00,2573,2646,Tin,Line-2,Morning,3021804,86.22,0.313,Completed,1,455.7,0
22045035,1406057,4575913,2024-04-01,2024-07-20,2024-07-20 03:00:00,2024-07-22 02:00:00,2024-07-22 08:00:00,10621,9735,Tin,Line-3,Afternoon,3675048,75.04,0.794,Completed,1,37.91,0
29922784,1980458,4007853,2022-04-13,2025-02-03,2025-02-03 03:00:00,2025-02-05 09:00:00,2025-02-05 11:00:00,25934,25517,Carton,Line-4,Morning,3584898,96.65,0.052,Cancelled,1,455.02,0
29496853,1997958,4287512,2022-08-31,2023-12-02,2023-12-02 01:00:00,2023-12-04 04:00:00,2023-12-04 10:00:00,19718,19570,Tin,Line-5,Afternoon,3594265,70.46,4.368,Completed,0,168.71,0
25056266,1180154,4407189,2022-04-02,2024-09-07,2024-09-07 03:00:00,2024-09-09 06:00:00,2024-09-09 10:00:00,12234,12191,Box,Line-3,Afternoon,3739870,97.17,0.546,Completed,1,179.59,0
24601649,1861480,4172231,2025-01-29,2023-11-21,2023-11-21 04:00:00,2023-11-21 09:00:00,2023-11-21 14:00:00,46826,45676,Tin,Line-2,Night,3123070,94.56,1.332,Completed,1,28.61,0
24159490,1046547,4115439,2024-05-28,2024-01-05,2024-01-05 03:00:00,2024-01-06 22:00:00,2024-01-07 05:00:00,1565,1634,Tin,Line-3,Morning,3480461,68.26,0.189,Completed,0,276.67,0
25327982,1068275,4610127,2022-11-02,2022-07-02,2022-07-02 05:00:00,2022-07-03 19:00:00,2022-07-04 03:00:00,16867,14357,Tin,Line-5,Afternoon,3136640,77.24,2.397,Scheduled,1,75.12,0
28274198,1505808,4841355,2024-04-01,2022-11-27,2022-11-26 23:00:00,2022-11-28 01:00:00,2022-11-28 01:00:00,37117,38397,Tin,Line-4,Afternoon,3472033,59.92,0.513,Completed,0,99.36,0
22275640,1056931,4346860,2023-06-14,2023-03-03,2023-03-03 06:00:00,2023-03-03 08:00:00,2023-03-03 19:00:00,1928,1818,Tin,Line-4,Night,3757131,77.26,3.023,Completed,1,72.23,0
22999446,1935456,4110375,2024-09-19,2022-11-27,2022-11-27 01:00:00,2022-11-27 09:00:00,2022-11-27 10:00:00,2444,2242,Tin,Line-4,Night,3679698,78.75,0.405,Completed,0,491.65,1
23917452,1447701,4641701,2024-01-04,2022-08-10,2022-08-09 22:00:00,2022-08-10 09:00:00,2022-08-10 09:00:00,34875,29856,Box,Line-2,Afternoon,3647940,83.48,0.942,Scheduled,1,10.09,0
21090566,1139871,4274138,2024-04-16,2023-09-07,2023-09-07 01:00:00,2023-09-08 07:00:00,2023-09-08 08:00:00,6829,6537,Tin,Line-4,Afternoon,3555151,80.94,3.121,Completed,1,125.28,0
22858367,1804422,4737441,2023-07-24,2023-09-28,2023-09-27 22:00:00,2023-09-29 00:00:00,2023-09-29 00:00:00,26221,25306,Tin,Line-1,Afternoon,3588301,82.97,0.657,On-Hold,1,53.78,0
28102917,1192753,4079737,2023-09-20,2023-09-11,2023-09-10 23:00:00,2023-09-11 19:00:00,2023-09-11 18:00:00,47815,44603,Carton,Line-2,Afternoon,3652264,92.84,0.276,Completed,1,45.64,0
26623949,1891919,4958005,2022-04-11,2024-10-21,2024-10-21 05:00:00,2024-10-23 20:00:00,2024-10-24 04:00:00,2394,2114,Box,Line-3,Night,3419623,94.66,4.554,Scheduled,1,149.35,0
27412566,1511473,4254586,2024-10-05,2022-06-20,2022-06-20 04:00:00,2022-06-22 17:00:00,2022-06-22 22:00:00,48490,47097,Tin,Line-4,Afternoon,3081433,96.29,0.082,Completed,1,69.61,0
26734693,1105508,4076872,2023-08-16,2022-08-02,2022-08-01 23:00:00,2022-08-02 06:00:00,2022-08-02 05:00:00,13711,14179,Tin,Line-1,Night,3390533,81.63,3.103,In-Progress,1,15.03,0
24825084,1134601,4099459,2024-02-05,2024-10-11,2024-10-11 04:00:00,2024-10-12 09:00:00,2024-10-12 17:00:00,48812,49107,Pouch,Line-1,Afternoon,3654079,79.87,0.515,Completed,1,10.0,0
22362057,1578677,4310295,2024-02-09,2022-09-11,2022-09-10 23:00:00,2022-09-12 20:00:00,2022-09-13 00:00:00,13721,13801,Pouch,Line-2,Morning,3785156,89.41,1.282,Completed,0,577.56,0
28406215,1434278,4992330,2023-07-26,2024-05-12,2024-05-12 00:00:00,2024-05-12 14:00:00,2024-05-12 19:00:00,39678,35866,Tin,Line-3,Night,3628702,77.12,0.139,Completed,1,12.3,1
21957106,1716294,4281988,2023-05-11,2025-02-17,2025-02-17 03:00:00,2025-02-19 17:00:00,2025-02-19 22:00:00,43242,44227,Tin,Line-2,Night,3849958,83.31,3.618,Completed,1,51.19,0
20038629,1793812,4985955,2022-11-29,2025-02-25,2025-02-25 02:00:00,2025-02-26 00:00:00,2025-02-26 03:00:00,22675,22187,Box,Line-3,Morning,3071193,72.24,1.091,Completed,1,37.23,0
23116213,1708896,4339187,2022-08-12,2024-02-29,2024-02-29 06:00:00,2024-03-02 00:00:00,2024-03-02 10:00:00,3979,4107,Tin,Line-1,Morning,3120380,80.26,0.056,Completed,1,16.03,1
20172861,1728996,8636504,2023-12-29,2024-12-28,2024-12-27 23:00:00,2024-12-28 12:00:00,2024-12-28 13:00:00,12492,12921,Box,Line-1,Afternoon,3412765,82.43,0.732,Completed,1,10.0,0
26284360,1355688,4808458,2024-08-29,2024-05-26,2024-05-26 04:00:00,2024-05-28 08:00:00,2024-05-28 16:00:00,47350,41740,Tin,Line-2,Morning,3486767,69.73,0.685,Completed,1,42.89,0
20645082,1469021,4495967,2023-02-12,2022-08-28,2022-08-28 02:00:00,2022-08-28 17:00:00,2022-08-28 21:00:00,14288,13154,Tin,Line-2,Afternoon,3984027,89.05,0.256,Completed,1,132.49,1
26753586,1048912,4643931,2022-08-02,2023-03-03,2023-03-02 22:00:00,2023-03-04 23:00:00,2023-03-05 01:00:00,42888,43798,Tin,Line-1,Night,3046983,79.16,2.569,Completed,1,37.22,0
28668616,1099863,4293061,2022-11-18,2023-05-14,2023-05-14 07:00:00,2023-05-16 12:00:00,2023-05-16 21:00:00,25364,25844,Tin,Line-1,Morning,3004602,52.48,0.891,Completed,1,144.16,0
28814104,1447438,8993991,2023-06-10,2024-09-16,2024-09-15 23:00:00,2024-09-17 00:00:00,2024-09-16 23:00:00,11922,11646,Carton,Line-5,Morning,3299396,67.37,0.67,In-Progress,1,10.0,0
25868252,1020680,8583043,2024-05-23,2022-09-04,2022-09-04 04:00:00,2022-09-06 03:00:00,2022-09-06 10:00:00,12226,12384,Tin,Line-3,Afternoon,3032160,97.93,0.084,Scheduled,1,73.1,0
26175081,1541723,4366715,2024-03-02,2024-10-28,2024-10-28 06:00:00,2024-10-29 19:00:00,2024-10-30 06:00:00,42763,41071,Tin,Line-2,Afternoon,3296624,96.53,0.351,Completed,1,177.46,0
27344818,1077743,4701524,2023-12-12,2025-02-13,2025-02-13 05:00:00,2025-02-15 05:00:00,2025-02-15 13:00:00,31080,29118,Tin,Line-1,Afternoon,3027492,63.38,2.233,Completed,1,33.33,0
24307691,1257251,4254838,2024-05-31,2023-03-28,2023-03-27 22:00:00,2023-03-28 23:00:00,2023-03-29 00:00:00,16806,16928,Tin,Line-3,Morning,3293851,93.31,0.532,In-Progress,0,82.92,0
22266667,1558628,4324362,2024-08-01,2022-10-12,2022-10-12 05:00:00,2022-10-13 05:00:00,2022-10-13 10:00:00,43872,42567,Tin,Line-2,Afternoon,3994376,82.46,4.075,Completed,1,16.14,0
27537100,1056171,4147792,2024-12-29,2023-10-29,2023-10-29 05:00:00,2023-10-31 14:00:00,2023-10-31 22:00:00,34253,30633,Tin,Line-4,Night,3604274,78.68,0.814,Completed,1,362.11,0
21667996,1793382,4236820,2024-01-31,2024-05-15,2024-05-14 22:00:00,2024-05-17 18:00:00,2024-05-17 17:00:00,31544,31520,Tin,Line-2,Afternoon,3615058,78.16,1.903,Completed,1,179.3,0
26743374,1261507,4500767,2023-07-17,2022-11-03,2022-11-03 03:00:00,2022-11-04 09:00:00,2022-11-04 11:00:00,30093,30793,Carton,Line-3,Night,3544974,81.47,8.978,Completed,0,166.34,0
27777072,1990584,4927021,2024-08-28,2024-11-08,2024-11-08 06:00:00,2024-11-08 15:00:00,2024-11-08 20:00:00,37075,36453,Tin,Line-1,Afternoon,3882718,83.35,1.573,Completed,0,295.7,1
26274938,1805049,4508731,2024-11-06,2023-02-25,2023-02-25 06:00:00,2023-02-27 18:00:00,2023-02-28 03:00:00,23944,20354,Tin,Line-1,Morning,3446858,80.61,1.021,Completed,1,329.99,0
28433054,1949751,4896634,2025-02-26,2022-09-20,2022-09-20 03:00:00,2022-09-20 07:00:00,2022-09-20 15:00:00,21244,18756,Box,Line-2,Night,3746944,82.89,2.937,Completed,1,26.04,0
22286332,1331489,4124163,2024-09-28,2022-06-15,2022-06-14 22:00:00,2022-06-17 09:00:00,2022-06-17 10:00:00,4388,3999,Pouch,Line-3,Morning,3142993,79.44,0.58,Completed,1,223.72,1
27047025,1233394,4129086,2024-12-21,2022-11-22,2022-11-22 01:00:00,2022-11-23 05:00:00,2022-11-23 10:00:00,31967,32117,Tin,Line-3,Morning,3025092,52.99,1.539,Completed,1,309.37,0
23916909,1445014,4796122,2024-04-01,2023-03-28,2023-03-28 05:00:00,2023-03-30 14:00:00,2023-03-30 23:00:00,35895,36400,Tin,Line-2,Morning,3584802,73.76,0.176,Completed,1,363.53,0
28729332,1035907,4022031,2025-01-31,2023-07-19,2023-07-19 03:00:00,2023-07-19 18:00:00,2023-07-19 23:00:00,13605,12659,Pouch,Line-4,Afternoon,3408014,65.17,0.86,Completed,1,78.88,0
27746161,1507815,4844891,2023-12-27,2022-08-14,2022-08-13 22:00:00,2022-08-15 01:00:00,2022-08-15 02:00:00,49626,46350,Tin,Line-2,Morning,3214097,91.35,1.348,Completed,1,21.47,0
29532184,1292705,4508365,2024-09-23,2023-05-06,2023-05-05 22:00:00,2023-05-06 17:00:00,2023-05-06 16:00:00,13516,13945,Tin,Line-2,Afternoon,3065595,81.01,1.212,In-Progress,1,292.41,0
29445315,1499668,4272781,2024-11-04,2023-07-17,2023-07-17 01:00:00,2023-07-19 02:00:00,2023-07-19 05:00:00,22672,19880,Pouch,Line-4,Afternoon,3316919,80.16,1.008,Cancelled,0,188.83,0
29798522,1268237,4643040,2023-08-02,2024-07-29,2024-07-28 22:00:00,2024-07-31 17:00:00,2024-07-31 18:00:00,24999,25386,Pouch,Line-1,Afternoon,3324854,78.23,0.016,Completed,1,21.83,0
27565491,1639993,4438338,2023-09-29,2024-11-07,2024-11-07 00:00:00,2024-11-08 21:00:00,2024-11-08 20:00:00,33803,32475,Pouch,Line-4,Night,3437168,62.41,2.422,Completed,1,214.8,0
20468402,1826593,4538785,2024-01-18,2022-07-23,2022-07-23 06:00:00,2022-07-25 20:00:00,2022-07-26 06:00:00,14668,14929,Box,Line-4,Afternoon,3682328,93.39,0.714,Scheduled,1,131.81,0
27172611,1153892,4809253,2024-12-16,2024-05-31,2024-05-31 05:00:00,2024-06-02 09:00:00,2024-06-02 14:00:00,18942,19407,Tin,Line-3,Morning,3409345,95.54,0.735,Completed,1,41.47,0
22865970,1340873,4881600,2023-08-31,2024-03-03,2024-03-03 07:00:00,2024-03-03 14:00:00,2024-03-04 01:00:00,10352,10211,Tin,Line-4,Afternoon,3433396,56.8,1.299,Scheduled,1,178.76,0
29757553,1228234,4534591,2025-02-06,2023-02-07,2023-02-07 05:00:00,2023-02-07 14:00:00,2023-02-07 18:00:00,41369,42955,Tin,Line-3,Afternoon,3750636,96.46,0.599,In-Progress,0,210.39,0
22738035,1712916,4013212,2024-12-10,2024-11-06,2024-11-05 22:00:00,2024-11-06 13:00:00,2024-11-06 10:00:00,16027,14558,Tin,Line-4,Night,3276438,77.29,1.346,Completed,1,210.71,1
23563053,1448020,4662201,2023-03-17,2024-07-06,2024-07-06 06:00:00,2024-07-06 20:00:00,2024-07-07 05:00:00,3535,3245,Tin,Line-1,Afternoon,3855422,80.49,0.516,Cancelled,1,11.37,0
26929464,1951770,4715600,2022-07-31,2022-12-23,2022-12-23 07:00:00,2022-12-23 10:00:00,2022-12-23 20:00:00,42972,37735,Tin,Line-4,Morning,3627980,73.66,4.906,In-Progress,1,38.33,0
24151925,1530187,4413157,2025-02-08,2022-08-10,2022-08-10 00:00:00,2022-08-10 11:00:00,2022-08-10 11:00:00,13820,13126,Carton,Line-1,Morning,3051401,95.95,0.307,Completed,0,695.56,0
27788240,1219725,4458229,2022-02-19,2024-11-05,2024-11-04 23:00:00,2024-11-05 12:00:00,2024-11-05 15:00:00,39225,40880,Tin,Line-4,Morning,3766558,84.22,0.093,Completed,1,554.1,0
21788027,1378841,4400683,2024-04-08,2023-11-26,2023-11-26 03:00:00,2023-11-27 20:00:00,2023-11-28 02:00:00,45459,46654,Tin,Line-3,Morning,3347503,80.87,1.491,Scheduled,1,44.99,0
25787832,1923020,4456271,2023-09-15,2023-02-24,2023-02-24 06:00:00,2023-02-24 18:00:00,2023-02-25 02:00:00,16834,14979,Box,Line-2,Afternoon,3684172,80.77,1.589,Completed,1,22.03,0
20269657,1726129,4823247,2023-04-28,2022-10-17,2022-10-17 01:00:00,2022-10-17 08:00:00,2022-10-17 13:00:00,13118,11181,Tin,Line-1,Night,3479777,94.9,1.671,On-Hold,1,10.0,0
22570378,1851456,4696003,2024-06-07,2022-11-19,2022-11-19 07:00:00,2022-11-21 12:00:00,2022-11-21 23:00:00,28818,29084,Tin,Line-5,Night,3857755,85.08,0.206,Completed,1,22.39,0
21055746,1693096,4189682,2022-02-03,2022-11-06,2022-11-06 01:00:00,2022-11-07 21:00:00,2022-11-07 21:00:00,20196,17280,Tin,Line-4,Night,3509837,81.45,2.051,Completed,1,66.45,0
20432225,1000053,4227321,2022-03-11,2022-09-10,2022-09-09 23:00:00,2022-09-11 20:00:00,2022-09-11 23:00:00,46955,47695,Tin,Line-3,Afternoon,3644892,71.2,0.561,In-Progress,1,35.79,0
28472776,1250798,4395979,2023-12-21,2023-03-25,2023-03-25 04:00:00,2023-03-26 01:00:00,2023-03-26 05:00:00,3937,3483,Carton,Line-1,Night,3236468,92.94,0.665,Completed,1,121.84,0
28237123,1236639,4486146,2022-01-18,2022-09-21,2022-09-21 00:00:00,2022-09-23 02:00:00,2022-09-23 04:00:00,10871,9263,Tin,Line-3,Night,3444034,68.0,0.759,Completed,1,50.86,0
28578448,1018550,4475860,2024-08-28,2022-12-09,2022-12-09 01:00:00,2022-12-11 03:00:00,2022-12-11 03:00:00,17375,15393,Pouch,Line-4,Morning,3615129,85.47,4.807,Completed,1,62.87,0
29670690,1602938,4356724,2022-05-09,2023-01-23,2023-01-23 01:00:00,2023-01-24 05:00:00,2023-01-24 10:00:00,45326,41350,Tin,Line-1,Morning,3168319,89.42,0.401,Completed,1,88.72,0
22340172,1392976,4448590,2022-03-20,2025-02-21,2025-02-21 01:00:00,2025-02-22 17:00:00,2025-02-22 20:00:00,19404,17606,Tin,Line-2,Morning,3429870,74.9,0.009,In-Progress,0,10.39,0
29876738,1397939,4505277,2024-09-29,2025-01-23,2025-01-22 23:00:00,2025-01-23 19:00:00,2025-01-23 23:00:00,19734,19544,Pouch,Line-2,Morning,3074976,61.67,4.44,On-Hold,1,671.5,0
24985184,1720516,4613450,2023-01-29,2022-12-12,2022-12-12 04:00:00,2022-12-12 08:00:00,2022-12-12 13:00:00,32650,33001,Pouch,Line-1,Morning,3794377,86.48,1.267,Completed,1,126.33,0
22355154,1909649,4128574,2022-06-06,2025-02-05,2025-02-05 07:00:00,2025-02-07 16:00:00,2025-02-08 02:00:00,11609,11568,Tin,Line-2,Afternoon,3834613,75.64,0.451,Completed,1,50.16,0
26326961,1060180,4269606,2022-09-06,2023-10-26,2023-10-26 05:00:00,2023-10-28 17:00:00,2023-10-29 02:00:00,8457,8257,Tin,Line-4,Morning,3540655,77.37,1.274,On-Hold,0,210.01,0
28342748,1298750,4559820,2023-02-25,2023-07-16,2023-07-16 06:00:00,2023-07-16 22:00:00,2023-07-17 05:00:00,37917,35354,Tin,Line-1,Night,3294979,65.06,0.588,Completed,1,55.97,0
20725618,1166969,4732246,2024-05-29,2022-06-11,2022-06-11 07:00:00,2022-06-13 04:00:00,2022-06-13 12:00:00,44076,41942,Tin,Line-3,Afternoon,3144429,82.01,0.144,Completed,1,12.56,0
25834072,1401509,4271289,2024-11-15,2022-12-02,2022-12-02 03:00:00,2022-12-04 08:00:00,2022-12-04 10:00:00,29990,27722,Pouch,Line-3,Afternoon,3939008,93.6,0.99,Completed,1,19.14,1
20241399,1448575,4568828,2023-10-29,2024-06-10,2024-06-10 02:00:00,2024-06-10 08:00:00,2024-06-10 09:00:00,31840,32180,Box,Line-1,Night,3836182,75.23,0.928,Completed,0,361.85,0
28348522,1991876,4948388,2022-09-30,2024-06-30,2024-06-29 22:00:00,2024-07-02 19:00:00,2024-07-02 22:00:00,32310,27689,Tin,Line-4,Afternoon,3972459,68.02,2.742,On-Hold,1,50.51,0
24806586,1153906,4224456,2024-10-18,2024-05-15,2024-05-15 02:00:00,2024-05-16 20:00:00,2024-05-17 03:00:00,17978,18641,Tin,Line-4,Afternoon,3450767,85.75,2.026,In-Progress,1,30.18,0
21441903,1637641,4794095,2023-04-13,2024-10-26,2024-10-26 03:00:00,2024-10-27 14:00:00,2024-10-27 16:00:00,36765,34842,Carton,Line-3,Afternoon,3348673,96.01,1.099,Completed,1,129.75,0
28992906,1582951,4164958,2022-07-26,2023-07-08,2023-07-08 03:00:00,2023-07-10 13:00:00,2023-07-10 19:00:00,43678,44548,Tin,Line-2,Morning,3057393,78.85,0.201,Completed,0,206.28,0
20039578,1675770,4221912,2024-09-06,2023-03-23,2023-03-23 04:00:00,2023-03-25 00:00:00,2023-03-25 03:00:00,17690,17929,Carton,Line-4,Afternoon,3418153,78.52,1.096,In-Progress,1,81.74,0
21385697,1375097,4735295,2023-01-23,2024-01-29,2024-01-28 23:00:00,2024-01-31 06:00:00,2024-01-31 09:00:00,10255,8940,Pouch,Line-4,Afternoon,3654600,84.33,2.099,Completed,0,54.78,0
21268575,1383737,4039695,2023-03-25,2023-06-28,2023-06-28 02:00:00,2023-06-29 12:00:00,2023-06-29 15:00:00,16570,15634,Tin,Line-1,Afternoon,3419786,73.69,3.254,Completed,1,88.41,0
24384524,1695929,4354646,2022-07-24,2024-10-12,2024-10-12 06:00:00,2024-10-12 05:00:00,2024-10-12 12:00:00,32590,32261,Box,Line-3,Morning,3105430,56.77,0.314,Completed,1,358.28,0
20898940,1891732,4613111,2022-02-24,2024-11-22,2024-11-22 00:00:00,2024-11-23 03:00:00,2024-11-23 05:00:00,11141,10446,Tin,Line-3,Morning,3809023,65.31,0.191,Completed,1,73.59,0
27154728,1491537,4611886,2022-08-24,2023-01-15,2023-01-15 06:00:00,2023-01-17 10:00:00,2023-01-17 17:00:00,19560,20028,Tin,Line-2,Night,3528599,64.8,0.423,In-Progress,1,10.0,0
22179356,1902875,4666776,2022-07-11,2024-11-18,2024-11-18 07:00:00,2024-11-20 07:00:00,2024-11-20 14:00:00,17595,15666,Pouch,Line-5,Afternoon,3988651,80.66,0.154,Cancelled,1,603.15,0
26323573,1782241,4137318,2024-07-08,2023-11-17,2023-11-17 03:00:00,2023-11-19 21:00:00,2023-11-19 23:00:00,6340,5899,Pouch,Line-1,Afternoon,3392820,79.33,2.622,Completed,1,44.68,0
26303434,1596351,4262480,2023-12-17,2023-11-03,2023-11-03 00:00:00,2023-11-03 16:00:00,2023-11-03 21:00:00,8212,7184,Tin,Line-1,Afternoon,3870677,50.45,2.51,Completed,1,178.26,0
29633549,1692339,4689519,2022-03-06,2024-06-20,2024-06-20 00:00:00,2024-06-21 22:00:00,2024-06-22 02:00:00,38222,33303,Pouch,Line-2,Morning,3621333,70.6,4.89,Cancelled,1,59.01,1
25574577,1141275,4342127,2022-02-13,2024-11-07,2024-11-07 04:00:00,2024-11-08 12:00:00,2024-11-08 16:00:00,35842,30573,Tin,Line-2,Night,3606339,92.74,2.525,Completed,1,10.0,0
27082843,1056737,4368777,2023-10-09,2024-12-27,2024-12-26 23:00:00,2024-12-28 15:00:00,2024-12-28 15:00:00,23847,24272,Box,Line-3,Night,3333502,81.67,1.387,Completed,1,164.58,0
28948249,1866966,4935758,2024-07-20,2023-03-04,2023-03-03 23:00:00,2023-03-04 07:00:00,2023-03-04 05:00:00,12971,12592,Tin,Line-1,Afternoon,3715297,79.54,2.128,Completed,0,202.83,0
22241752,1526432,4155371,2022-09-06,2024-06-26,2024-06-26 03:00:00,2024-06-28 19:00:00,2024-06-29 02:00:00,49688,46002,Box,Line-3,Afternoon,3439142,71.15,1.099,Completed,1,10.0,0
29628821,1652207,4977281,2024-08-22,2024-11-02,2024-11-02 00:00:00,2024-11-02 04:00:00,2024-11-02 09:00:00,9408,9665,Tin,Line-4,Morning,3029752,81.24,0.641,Completed,1,128.96,0
28455306,1452740,4138805,2024-04-30,2024-10-21,2024-10-21 05:00:00,2024-10-23 01:00:00,2024-10-23 07:00:00,17914,15692,Pouch,Line-1,Afternoon,3518506,91.67,3.335,Completed,1,90.49,1
23878533,1263231,4170902,2023-09-02,2022-08-30,2022-08-30 04:00:00,2022-08-30 15:00:00,2022-08-30 19:00:00,3396,3281,Tin,Line-2,Afternoon,3755009,68.01,1.366,Completed,1,266.84,0
29271957,1038952,4159087,2023-09-23,2022-10-28,2022-10-27 22:00:00,2022-10-30 02:00:00,2022-10-30 01:00:00,31373,27194,Carton,Line-3,Afternoon,3966312,82.26,2.225,Completed,1,110.02,0
26324376,1957785,4660059,2022-02-15,2024-11-25,2024-11-25 04:00:00,2024-11-25 04:00:00,2024-11-25 10:00:00,36102,30780,Tin,Line-1,Morning,3159627,64.23,3.766,Scheduled,1,177.82,0
25090144,1199920,4646407,2023-08-17,2023-10-05,2023-10-05 02:00:00,2023-10-07 13:00:00,2023-10-07 15:00:00,16688,16396,Tin,Line-4,Morning,3490606,89.62,1.214,Completed,1,128.94,0
21036486,1714628,4087770,2022-06-22,2022-12-13,2022-12-13 01:00:00,2022-12-14 15:00:00,2022-12-14 21:00:00,2376,2199,Tin,Line-4,Morning,3359468,95.56,0.513,Completed,0,262.71,0
20515472,1404129,4599481,2022-07-14,2024-11-29,2024-11-29 04:00:00,2024-11-30 19:00:00,2024-12-01 00:00:00,26605,25717,Tin,Line-3,Morning,3485634,87.89,1.96,In-Progress,1,64.69,0
28015240,1318580,4885383,2023-05-01,2024-01-13,2024-01-13 01:00:00,2024-01-14 07:00:00,2024-01-14 13:00:00,3721,3902,Tin,Line-2,Night,3662810,91.86,1.155,Completed,1,76.06,0
21480184,1981669,4882658,2025-02-26,2024-11-10,2024-11-10 02:00:00,2024-11-12 06:00:00,2024-11-12 08:00:00,17387,16276,Pouch,Line-2,Afternoon,3556315,87.58,3.5,Completed,1,105.81,0
29736594,1555659,4725083,2024-11-30,2024-12-14,2024-12-14 01:00:00,2024-12-15 06:00:00,2024-12-15 08:00:00,18622,16603,Tin,Line-4,Morning,3066848,93.74,4.533,In-Progress,1,279.03,0
28008160,1161963,4196721,2024-01-12,2025-02-24,2025-02-24 01:00:00,2025-02-24 12:00:00,2025-02-24 12:00:00,15562,13634,Tin,Line-4,Morning,3754299,87.47,6.267,Completed,1,30.45,0
26498907,1367302,4200463,2022-04-20,2022-06-01,2022-05-31 23:00:00,2022-06-03 13:00:00,2022-06-03 17:00:00,39856,41628,Tin,Line-2,Morning,3059269,94.67,0.819,Completed,1,227.6,0
25313549,1148269,8028568,2025-02-17,2025-01-23,2025-01-23 01:00:00,2025-01-24 06:00:00,2025-01-24 11:00:00,36356,33405,Pouch,Line-2,Night,3291346,73.21,0.812,Completed,1,95.55,0
20886835,1956271,4766851,2024-11-21,2023-11-08,2023-11-08 01:00:00,2023-11-08 08:00:00,2023-11-08 08:00:00,23465,21211,Pouch,Line-3,Night,3264948,64.85,1.067,Completed,1,22.7,0
24605045,1897343,4943885,2024-08-30,2024-10-16,2024-10-16 06:00:00,2024-10-17 12:00:00,2024-10-17 21:00:00,9825,9084,Tin,Line-3,Morning,3807356,79.17,1.964,On-Hold,1,177.14,1
25208735,1214470,4352295,2022-04-20,2025-01-07,2025-01-07 03:00:00,2025-01-08 10:00:00,2025-01-08 15:00:00,44370,45004,Box,Line-1,Morning,3707900,90.26,0.35,In-Progress,1,692.74,0
29333338,1384189,4236302,2022-09-06,2022-09-09,2022-09-09 02:00:00,2022-09-11 11:00:00,2022-09-11 14:00:00,3320,3055,Pouch,Line-1,Morning,3673532,69.2,2.49,Completed,1,186.05,0
27724539,1343990,4373839,2022-04-07,2023-06-08,2023-06-08 07:00:00,2023-06-08 23:00:00,2023-06-09 07:00:00,27095,26927,Tin,Line-1,Morning,3274331,98.5,0.508,Cancelled,1,81.21,0
20483857,1289899,4276135,2024-11-03,2025-02-23,2025-02-23 07:00:00,2025-02-23 04:00:00,2025-02-23 16:00:00,6065,5216,Tin,Line-1,Night,3734346,94.83,4.75,Scheduled,1,18.38,0
29520022,1726425,4045661,2024-07-23,2024-01-27,2024-01-27 00:00:00,2024-01-28 23:00:00,2024-01-29 02:00:00,1354,1345,Tin,Line-3,Morning,3386140,80.22,2.753,Completed,1,133.79,0
25873091,1954788,4445735,2022-11-07,2022-07-13,2022-07-13 07:00:00,2022-07-14 19:00:00,2022-07-15 07:00:00,11612,10088,Box,Line-3,Night,3848705,94.3,1.74,On-Hold,1,935.41,0
