product_id,product_name,sku,category,formula_type,age_group_months,package_size_g,package_type,unit_price_usd,cost_price_usd,country_of_origin,certification,shelf_life_days,storage_temp_min_c,storage_temp_max_c,protein_content_pct,fat_content_pct,is_organic,is_allergen_free,is_active
1319517,NutriStart Stage 2,SKU10970,Infant Formula,Soy-Based,0-6,1000,Tin,10.0,14.06,New Zealand,HACCP,365,20,28,2.81,3.44,0,1,1
1758958,BabyGold Organic S1,SKU36180,Infant Formula,Whey-Based,36+,400,Tin,60.56,6.72,Netherlands,Kosher,730,15,30,1.55,5.18,0,0,1
1920812,ProGrow S2,SKU10867,Infant Formula,Whey-Based,6-12,1000,Box,13.85,29.02,Germany,Kosher,548,15,28,2.76,5.34,1,1,1
1402180,BetaBoost Follow-On,SKU22936,Toddler Milk,Whey-Based,6-12,900,Tin,11.5,5.26,Australia,None,548,15,28,3.08,4.76,0,0,1
1366281,SoyaBliss Toddler,SKU77696,Infant Formula,Whey-Based,36+,200,Tin,21.62,31.39,Netherlands,ISO22000,365,15,28,3.14,5.06,0,0,1
1599290,NutriStart Stage 2,SKU68144,Follow-On Formula,Whey-Based,0-6,400,Tin,56.54,22.83,USA,Organic,548,20,28,3.77,4.6,0,0,1
1921434,NutriStart Stage 3,SKU23562,Toddler Milk,Casein-Based,0-6,1000,Pouch,13.54,11.3,Netherlands,ISO22000,912,20,30,3.07,4.23,0,0,1
1077646,BabyGold Organic S2,SKU38564,Infant Formula,Casein-Based,24-36,800,Box,16.61,15.15,Ireland,ISO22000,365,20,28,2.86,2.71,1,1,1
1235507,BabyGold Organic S2,SKU38762,Infant Formula,Soy-Based,6-12,600,Tin,63.76,15.23,USA,Kosher,730,18,28,1.61,3.89,0,0,1
1944924,BabyGold Organic S1,SKU11128,Follow-On Formula,Hydrolyzed,6-12,900,Box,26.77,17.66,Netherlands,HACCP,730,15,25,2.86,5.1,0,0,1
1025839,ProGrow S2,SKU76778,Toddler Milk,Amino Acid-Based,24-36,900,Carton,30.52,3.16,Netherlands,Organic,548,15,25,2.69,3.94,1,0,1
1018186,NutriStart Stage 2,SKU45950,Toddler Milk,Amino Acid-Based,12-24,800,Pouch,26.34,37.53,Netherlands,ISO22000,365,20,25,2.54,5.17,0,1,0
1602063,SoyaBliss Infant,SKU70143,Infant Formula,Whey-Based,12-24,600,Tin,48.74,24.79,Australia,Halal,548,20,25,1.27,3.98,0,1,0
1031806,NutriStart Stage 2,SKU43296,Infant Formula,Casein-Based,12-24,400,Pouch,29.65,10.78,Netherlands,HACCP,730,18,25,2.87,4.19,1,0,1
1600895,NutriStart Stage 2,SKU15787,Infant Formula,Casein-Based,24-36,800,Tin,49.13,19.24,Netherlands,None,912,20,28,3.54,5.03,0,1,1
1529897,SoyaBliss Toddler,SKU30225,Toddler Milk,Whey-Based,24-36,1000,Pouch,32.04,5.09,Ireland,None,912,18,28,1.59,4.29,0,0,1
1425037,NutriStart Stage 2,SKU88317,Follow-On Formula,Hydrolyzed,0-6,400,Carton,30.1,27.52,New Zealand,ISO22000,365,15,30,1.31,5.29,0,0,1
1288422,LactoFree Infant,SKU79075,Infant Formula,Casein-Based,12-24,600,Pouch,15.24,37.57,New Zealand,HACCP,730,15,28,3.67,4.19,0,0,1
1408694,ProGrow S1,SKU52691,Infant Formula,Whey-Based,0-6,900,Tin,40.54,35.03,Germany,HACCP,730,15,28,2.16,5.46,0,0,1
1718188,BetaBoost Follow-On,SKU60645,Infant Formula,Casein-Based,0-6,900,Tin,64.68,38.29,New Zealand,ISO22000,365,18,30,1.39,5.14,1,0,0
1239903,NutriStart Stage 1,SKU90373,Infant Formula,Soy-Based,12-24,200,Tin,8.1,35.16,Ireland,Halal,365,18,30,3.64,3.93,0,1,1
1924623,ProGrow S3,SKU62991,Infant Formula,Whey-Based,24-36,800,Box,33.98,33.59,Netherlands,Organic,730,18,25,2.02,5.05,0,0,1
1825782,AlphaFirst Colostrum,SKU47450,Toddler Milk,Whey-Based,0-6,1800,Carton,29.79,39.64,New Zealand,ISO22000,730,15,28,1.78,3.96,1,1,1
1490564,MilkPure Infant,SKU28555,Infant Formula,Soy-Based,12-24,400,Pouch,21.79,16.23,Germany,Halal,730,20,30,2.04,4.35,0,1,1
1553451,AlphaFirst Colostrum,SKU98585,Infant Formula,Soy-Based,6-12,400,Box,56.21,36.81,New Zealand,None,730,20,30,3.76,4.94,0,1,1
1269474,MilkPure Follow-On,SKU95526,Follow-On Formula,Soy-Based,12-24,600,Tin,52.45,33.38,Ireland,None,730,20,30,3.6,5.41,1,1,1
1131493,ProGrow S3,SKU53117,Specialty Formula,Hydrolyzed,6-12,400,Box,21.55,16.14,Netherlands,Organic,548,18,28,3.52,3.5,0,0,1
1367072,NutriStart Stage 3,SKU74457,Follow-On Formula,Casein-Based,6-12,400,Tin,24.89,13.95,Netherlands,HACCP,365,20,28,2.29,5.41,0,0,1
1047720,SoyaBliss Toddler,SKU42082,Toddler Milk,Casein-Based,0-6,800,Tin,34.66,18.17,Australia,HACCP,548,18,28,1.52,4.56,0,0,0
1204459,SoyaBliss Toddler,SKU65142,Infant Formula,Whey-Based,12-24,900,Box,15.19,15.65,USA,Kosher,912,15,30,3.63,2.61,1,0,1
1866209,NutriStart Stage 1,SKU47544,Follow-On Formula,Whey-Based,12-24,1000,Tin,55.61,22.93,Australia,ISO22000,548,20,25,3.5,5.37,0,0,1
1581980,MilkPure Follow-On,SKU22102,Follow-On Formula,Casein-Based,36+,900,Tin,37.77,25.64,Ireland,Halal,730,15,28,2.15,5.46,0,0,1
1542759,BabyGold Organic S2,SKU93012,Follow-On Formula,Casein-Based,0-6,800,Pouch,59.35,13.81,Netherlands,Kosher,730,15,25,2.41,3.35,0,0,1
1414924,MilkPure Toddler,SKU47626,Infant Formula,Whey-Based,0-6,1000,Pouch,56.88,12.71,USA,ISO22000,548,15,25,1.59,3.9,0,0,1
1966292,BabyGold Organic S2,SKU45626,Follow-On Formula,Soy-Based,24-36,400,Tin,60.18,6.31,Ireland,HACCP,912,18,30,3.75,4.41,1,1,1
1897293,MilkPure Infant,SKU77682,Toddler Milk,Whey-Based,12-24,1800,Box,20.0,37.88,USA,Kosher,730,18,28,1.38,3.3,0,0,1
1544441,SoyaBliss Toddler,SKU80549,Infant Formula,Whey-Based,6-12,600,Pouch,18.73,8.09,Australia,ISO22000,548,20,25,2.8,2.89,0,0,1
1275835,NutriStart Stage 1,SKU11980,Infant Formula,Casein-Based,36+,900,Tin,26.6,6.46,Netherlands,Halal,365,20,28,3.1,4.35,1,1,1
1597407,BabyGold Organic S1,SKU19204,Follow-On Formula,Casein-Based,12-24,800,Carton,30.3,11.31,USA,ISO22000,730,18,28,2.86,5.22,0,0,1
1728996,BetaBoost Follow-On,SKU38275,Toddler Milk,Whey-Based,36+,400,Pouch,60.82,33.67,USA,Kosher,365,20,25,1.76,4.01,0,1,1
1096136,NutriStart Stage 2,SKU33361,Infant Formula,Hydrolyzed,0-6,400,Tin,28.33,15.7,Germany,ISO22000,730,18,25,1.89,4.67,0,1,1
1632212,AlphaFirst Colostrum,SKU29396,Toddler Milk,Whey-Based,24-36,1000,Box,57.73,8.9,Netherlands,HACCP,365,18,25,1.41,4.19,0,0,1
1356822,LactoFree Infant,SKU24578,Infant Formula,Casein-Based,6-12,800,Tin,49.34,4.97,Netherlands,HACCP,548,20,25,2.24,3.62,0,0,1
1124900,NutriStart Stage 3,SKU41041,Toddler Milk,Whey-Based,12-24,900,Tin,49.87,30.05,New Zealand,HACCP,365,18,28,3.26,3.48,0,1,1
1109515,SoyaBliss Toddler,SKU94423,Specialty Formula,Casein-Based,36+,200,Pouch,60.99,13.79,Netherlands,Halal,730,15,25,3.38,2.6,0,1,0
1004247,ProGrow S3,SKU56564,Specialty Formula,Soy-Based,6-12,800,Tin,35.69,26.21,New Zealand,Kosher,730,20,28,2.32,3.42,0,0,1
1696077,BabyGold Organic S1,SKU36392,Infant Formula,Whey-Based,0-6,900,Pouch,48.74,14.51,Germany,Kosher,365,18,30,3.48,5.21,0,0,1
1499501,NutriStart Stage 3,SKU53788,Follow-On Formula,Whey-Based,0-6,1000,Pouch,44.26,7.27,New Zealand,HACCP,730,20,28,1.72,3.27,1,0,1
1874061,MilkPure Infant,SKU24607,Follow-On Formula,Whey-Based,6-12,200,Tin,57.79,18.96,USA,Organic,730,18,30,1.8,3.71,0,1,1
1889893,MilkPure Toddler,SKU62897,Infant Formula,Whey-Based,12-24,1000,Carton,25.74,32.84,Netherlands,None,365,20,28,2.19,3.52,0,0,1
1872414,ProGrow S3,SKU71555,Follow-On Formula,Whey-Based,24-36,400,Box,54.2,4.44,Netherlands,HACCP,730,18,28,1.88,5.17,0,0,1
1733618,BetaBoost Follow-On,SKU63987,Toddler Milk,Casein-Based,0-6,200,Pouch,32.7,6.59,Germany,HACCP,548,18,28,2.61,4.21,0,0,1
1271584,SoyaBliss Infant,SKU44528,Follow-On Formula,Whey-Based,24-36,900,Tin,24.93,14.62,Germany,ISO22000,548,20,25,3.4,2.79,0,1,1
1824261,ProGrow S3,SKU51380,Follow-On Formula,Amino Acid-Based,12-24,1000,Tin,51.2,10.01,Germany,HACCP,365,15,30,3.58,2.84,0,0,1
1123678,BabyGold Organic S1,SKU42751,Specialty Formula,Casein-Based,6-12,800,Tin,54.87,22.32,Australia,HACCP,730,15,28,3.39,4.85,0,0,1
1801715,ProGrow S1,SKU97331,Infant Formula,Casein-Based,6-12,200,Box,62.62,27.09,Netherlands,Organic,548,18,30,3.23,4.45,0,0,1
1532539,BabyGold Organic S1,SKU81296,Toddler Milk,Whey-Based,36+,800,Carton,52.59,24.39,Germany,HACCP,730,20,28,3.51,3.22,0,0,1
1834289,MilkPure Follow-On,SKU42602,Follow-On Formula,Whey-Based,0-6,800,Tin,55.45,38.36,Ireland,HACCP,912,15,30,2.1,4.01,0,0,1
1834493,BabyGold Organic S1,SKU62969,Infant Formula,Amino Acid-Based,0-6,1000,Tin,42.38,26.43,Netherlands,None,365,18,30,3.58,3.13,0,1,1
1349025,NutriStart Stage 2,SKU26906,Follow-On Formula,Casein-Based,24-36,1000,Pouch,58.32,29.08,Netherlands,HACCP,365,18,25,1.25,5.26,0,1,1
1350139,SoyaBliss Infant,SKU71767,Toddler Milk,Casein-Based,6-12,1000,Carton,15.21,14.17,New Zealand,Kosher,548,20,25,3.75,2.86,1,0,0
1123867,MilkPure Follow-On,SKU92930,Follow-On Formula,Whey-Based,6-12,1800,Tin,36.17,31.27,Australia,HACCP,730,15,30,2.48,3.33,0,1,1
1641144,SoyaBliss Infant,SKU92282,Toddler Milk,Whey-Based,6-12,900,Box,41.92,28.23,Germany,Kosher,730,15,28,1.53,4.38,0,0,1
1398398,BetaBoost Follow-On,SKU98999,Specialty Formula,Whey-Based,24-36,1000,Tin,29.34,21.24,Netherlands,HACCP,548,15,28,3.6,3.72,0,0,1
1376998,NutriStart Stage 1,SKU29524,Toddler Milk,Soy-Based,0-6,900,Pouch,64.22,24.65,New Zealand,HACCP,365,15,25,1.97,2.75,0,0,1
1853369,NutriStart Stage 2,SKU81104,Toddler Milk,Whey-Based,6-12,400,Tin,34.68,39.84,Netherlands,Organic,912,15,30,1.35,3.81,0,0,1
1918314,MilkPure Follow-On,SKU16332,Toddler Milk,Casein-Based,0-6,400,Pouch,11.65,20.89,Germany,Organic,365,15,30,1.9,3.05,0,0,1
1724916,BetaBoost Follow-On,SKU52941,Follow-On Formula,Hydrolyzed,0-6,600,Tin,50.69,8.19,Netherlands,ISO22000,912,20,25,2.03,3.25,0,0,1
1390763,NutriStart Stage 1,SKU30827,Toddler Milk,Whey-Based,6-12,200,Pouch,17.44,18.76,New Zealand,Halal,548,18,25,2.23,5.46,0,1,1
1236170,BetaBoost Follow-On,SKU86246,Infant Formula,Casein-Based,6-12,400,Tin,51.89,20.62,Germany,Organic,912,18,30,1.25,4.49,0,0,0
1149686,MilkPure Infant,SKU75509,Follow-On Formula,Casein-Based,12-24,800,Box,55.83,11.55,New Zealand,None,730,18,25,1.84,4.9,0,0,1
1544715,NutriStart Stage 3,SKU51918,Follow-On Formula,Hydrolyzed,12-24,800,Pouch,35.36,3.47,Germany,Halal,548,18,30,2.81,5.01,0,1,0
1681858,AlphaFirst Colostrum,SKU62016,Infant Formula,Casein-Based,24-36,400,Carton,31.85,27.78,Australia,None,912,20,28,2.59,3.71,0,0,1
1475239,LactoFree Infant,SKU91207,Infant Formula,Soy-Based,12-24,600,Tin,24.06,28.99,Australia,Kosher,730,20,28,1.6,2.53,0,0,0
1612101,ProGrow S2,SKU36435,Infant Formula,Casein-Based,0-6,600,Tin,52.51,15.14,USA,ISO22000,912,20,30,1.62,3.2,1,0,1
1722790,NutriStart Stage 1,SKU32641,Follow-On Formula,Whey-Based,6-12,800,Tin,60.3,24.7,New Zealand,ISO22000,365,15,25,3.31,5.43,0,0,1
1422906,ProGrow S2,SKU56948,Follow-On Formula,Amino Acid-Based,24-36,1800,Pouch,12.8,23.91,Netherlands,ISO22000,730,15,30,3.49,5.4,0,1,0
1314390,MilkPure Follow-On,SKU65089,Specialty Formula,Casein-Based,12-24,1000,Box,33.78,13.73,USA,None,730,18,28,1.35,3.69,1,1,1
1249067,MilkPure Infant,SKU59978,Follow-On Formula,Whey-Based,24-36,400,Tin,28.05,8.34,Germany,Kosher,365,20,25,3.58,5.27,1,1,1
1187063,ProGrow S2,SKU45212,Infant Formula,Hydrolyzed,0-6,800,Tin,23.51,27.84,Germany,HACCP,730,18,25,1.38,2.99,0,0,1
1548548,BetaBoost Follow-On,SKU23581,Infant Formula,Casein-Based,12-24,900,Box,64.75,36.81,Australia,ISO22000,912,15,25,2.97,3.85,0,0,1
1006380,SoyaBliss Toddler,SKU33854,Infant Formula,Casein-Based,0-6,1000,Tin,53.75,29.08,New Zealand,None,730,18,30,3.71,3.08,0,1,1
1001819,SoyaBliss Infant,SKU48042,Toddler Milk,Whey-Based,6-12,400,Pouch,24.39,29.08,Germany,Halal,730,15,28,2.88,5.3,1,0,1
2740260,NutriStart Stage 1,SKU68902,Toddler Milk,Whey-Based,12-24,800,Tin,14.85,28.71,Netherlands,Halal,365,20,30,2.24,3.86,0,0,0
1302379,ProGrow S2,SKU98405,Follow-On Formula,Casein-Based,0-6,800,Tin,29.52,4.06,Netherlands,HACCP,365,20,30,2.57,3.69,0,0,1
1107865,MilkPure Toddler,SKU59194,Follow-On Formula,Whey-Based,12-24,1000,Tin,54.59,31.29,Ireland,HACCP,548,18,28,1.5,5.49,0,0,1
1174443,LactoFree Infant,SKU96241,Follow-On Formula,Casein-Based,12-24,400,Tin,55.41,31.14,Ireland,ISO22000,548,18,28,2.81,4.93,0,0,1
1653270,BabyGold Organic S1,SKU47158,Toddler Milk,Soy-Based,0-6,800,Pouch,50.05,25.06,Netherlands,HACCP,912,18,30,2.51,4.35,1,1,1
1908755,NutriStart Stage 3,SKU89269,Toddler Milk,Soy-Based,0-6,400,Tin,10.81,15.85,New Zealand,Kosher,365,18,25,2.32,3.07,0,1,1
1758269,SoyaBliss Toddler,SKU24789,Infant Formula,Whey-Based,6-12,900,Tin,49.94,37.95,Ireland,ISO22000,912,18,28,3.78,2.63,0,0,1
1892988,MilkPure Follow-On,SKU87989,Follow-On Formula,Whey-Based,12-24,400,Pouch,45.16,14.75,Netherlands,HACCP,730,15,28,1.32,4.95,0,0,1
1599109,SoyaBliss Toddler,SKU60971,Follow-On Formula,Whey-Based,24-36,200,Box,46.16,29.48,Australia,Halal,365,18,28,2.22,4.37,1,0,1
1988735,NutriStart Stage 1,SKU94052,Specialty Formula,Casein-Based,24-36,200,Pouch,14.74,4.2,New Zealand,HACCP,730,20,25,3.0,4.78,0,1,1
1169622,NutriStart Stage 1,SKU81969,Specialty Formula,Whey-Based,0-6,1000,Box,62.5,12.48,New Zealand,None,548,20,25,2.97,3.03,0,0,1
1568286,NutriStart Stage 2,SKU98217,Infant Formula,Soy-Based,12-24,600,Tin,60.23,23.6,Ireland,ISO22000,548,20,30,1.99,4.59,1,0,1
1824717,MilkPure Follow-On,SKU35141,Follow-On Formula,Whey-Based,24-36,400,Carton,37.09,26.34,Australia,Kosher,365,15,30,2.82,2.55,0,0,0
1480775,BabyGold Organic S2,SKU57698,Specialty Formula,Whey-Based,12-24,200,Carton,57.15,15.32,New Zealand,Kosher,730,18,25,3.02,4.26,0,0,1
1893706,SoyaBliss Toddler,SKU65492,Specialty Formula,Soy-Based,24-36,400,Tin,13.0,33.53,Netherlands,Organic,365,15,28,3.5,2.77,1,1,1
1405640,BetaBoost Follow-On,SKU84014,Specialty Formula,Whey-Based,12-24,600,Tin,26.26,22.57,Netherlands,ISO22000,730,20,25,2.16,4.14,0,0,1
1227021,ProGrow S1,SKU61826,Infant Formula,Casein-Based,0-6,1000,Tin,20.04,25.36,Ireland,HACCP,730,20,28,3.17,3.27,0,0,1
1773280,BabyGold Organic S2,SKU14493,Follow-On Formula,Whey-Based,6-12,200,Box,43.87,16.92,Netherlands,None,548,20,30,1.97,2.82,0,0,1
1786706,NutriStart Stage 2,SKU46662,Follow-On Formula,Whey-Based,6-12,900,Tin,60.5,10.14,Australia,Organic,548,20,28,1.68,4.86,0,0,1
1406217,SoyaBliss Infant,SKU50741,Toddler Milk,Whey-Based,0-6,1000,Box,43.53,29.64,Australia,Halal,730,20,28,1.62,3.4,0,0,1
1889504,SoyaBliss Toddler,SKU19581,Infant Formula,Casein-Based,12-24,400,Tin,41.94,16.89,USA,Halal,730,20,28,3.54,5.19,0,0,1
1748260,MilkPure Infant,SKU36009,Follow-On Formula,Soy-Based,6-12,800,Carton,49.95,15.31,Ireland,ISO22000,548,18,25,1.36,2.8,0,0,1
1798568,NutriStart Stage 2,SKU85326,Infant Formula,Whey-Based,12-24,900,Tin,63.27,15.42,Ireland,Kosher,548,20,30,2.72,3.55,1,1,1
1161810,MilkPure Follow-On,SKU48604,Specialty Formula,Whey-Based,0-6,900,Pouch,18.37,15.57,Netherlands,ISO22000,548,20,25,3.67,5.35,0,0,1
1367269,ProGrow S3,SKU38593,Specialty Formula,Soy-Based,24-36,800,Tin,10.37,23.91,Germany,Organic,365,15,30,2.41,3.7,0,0,1
1829594,BabyGold Organic S2,SKU98797,Toddler Milk,Whey-Based,24-36,900,Tin,48.28,31.67,New Zealand,Organic,912,18,30,1.24,3.31,0,0,1
1332677,MilkPure Toddler,SKU17793,Toddler Milk,Whey-Based,24-36,400,Tin,34.0,19.39,Netherlands,HACCP,730,18,30,2.44,3.85,1,1,1
1549757,BabyGold Organic S2,SKU96974,Toddler Milk,Whey-Based,36+,1000,Tin,33.46,16.47,Netherlands,None,548,20,25,2.88,3.23,0,0,1
1837077,MilkPure Follow-On,SKU66930,Infant Formula,Whey-Based,24-36,600,Pouch,17.75,28.73,Germany,ISO22000,365,18,25,2.83,3.85,0,1,0
1935169,MilkPure Follow-On,SKU79764,Follow-On Formula,Whey-Based,24-36,900,Tin,12.94,32.9,New Zealand,ISO22000,730,20,25,2.95,2.66,0,0,0
1179042,LactoFree Infant,SKU89129,Toddler Milk,Casein-Based,6-12,600,Tin,35.51,21.69,Netherlands,Organic,548,18,25,2.28,5.33,0,0,1
1107814,NutriStart Stage 3,SKU58329,Toddler Milk,Casein-Based,0-6,400,Tin,22.95,37.62,Germany,HACCP,730,18,25,3.27,3.24,0,0,1
1302473,NutriStart Stage 2,SKU56071,Infant Formula,Soy-Based,12-24,800,Carton,47.25,3.24,New Zealand,HACCP,730,18,30,3.27,3.62,0,1,1
1209609,MilkPure Infant,SKU98748,Follow-On Formula,Soy-Based,12-24,400,Tin,15.56,23.19,Australia,ISO22000,730,20,25,1.49,4.15,0,0,1
1886266,NutriStart Stage 3,SKU11960,Follow-On Formula,Whey-Based,0-6,600,Pouch,59.36,32.66,Australia,HACCP,548,15,30,1.87,4.24,0,1,1
1897650,SoyaBliss Toddler,SKU82246,Follow-On Formula,Hydrolyzed,24-36,600,Box,33.41,17.72,New Zealand,HACCP,365,18,25,2.61,5.16,0,0,1
1796339,ProGrow S2,SKU70211,Follow-On Formula,Hydrolyzed,0-6,400,Tin,51.57,28.09,New Zealand,HACCP,548,20,28,3.19,5.11,0,0,1
1241230,MilkPure Infant,SKU78479,Toddler Milk,Soy-Based,24-36,400,Tin,29.37,6.18,New Zealand,ISO22000,548,18,25,3.22,5.25,0,1,1
1088623,LactoFree Infant,SKU56060,Follow-On Formula,Casein-Based,12-24,600,Box,59.68,8.23,Netherlands,Halal,548,15,30,1.58,4.51,0,0,1
1135952,MilkPure Infant,SKU52897,Toddler Milk,Whey-Based,6-12,600,Pouch,40.02,10.09,Ireland,Halal,548,18,28,1.45,4.37,0,1,1
1451266,NutriStart Stage 2,SKU47491,Infant Formula,Soy-Based,36+,800,Tin,37.0,17.8,Germany,Organic,912,20,28,2.57,3.22,1,0,1
1939344,NutriStart Stage 2,SKU57897,Infant Formula,Whey-Based,12-24,400,Carton,35.71,24.79,USA,HACCP,730,20,25,3.55,3.67,1,0,1
1409724,NutriStart Stage 2,SKU59159,Toddler Milk,Soy-Based,36+,1000,Tin,24.98,32.17,Netherlands,None,912,18,28,3.51,5.05,0,1,1
1690432,NutriStart Stage 3,SKU16144,Specialty Formula,Soy-Based,24-36,800,Carton,51.69,20.74,Germany,HACCP,548,15,28,2.39,3.91,0,0,1
1106594,NutriStart Stage 1,SKU85401,Toddler Milk,Casein-Based,6-12,600,Pouch,14.75,5.51,Germany,HACCP,365,18,28,2.25,4.8,0,0,1
1653682,SoyaBliss Infant,SKU55132,Infant Formula,Whey-Based,6-12,1000,Tin,24.11,22.24,USA,Halal,730,15,25,2.23,3.39,0,0,1
1451626,NutriStart Stage 2,SKU34140,Toddler Milk,Hydrolyzed,6-12,900,Pouch,21.82,35.38,Germany,Kosher,730,18,28,2.07,5.18,0,0,1
1443381,NutriStart Stage 2,SKU90077,Infant Formula,Soy-Based,6-12,800,Box,17.33,17.98,Netherlands,ISO22000,912,15,28,2.38,2.6,1,0,1
1262500,NutriStart Stage 3,SKU78642,Follow-On Formula,Hydrolyzed,24-36,600,Pouch,12.87,28.97,Netherlands,HACCP,365,15,28,2.29,2.82,0,1,1
1562344,NutriStart Stage 1,SKU74117,Infant Formula,Amino Acid-Based,24-36,400,Tin,19.46,20.46,Ireland,Halal,548,18,30,2.11,3.36,0,0,1
1661170,ProGrow S3,SKU11723,Follow-On Formula,Whey-Based,12-24,900,Tin,15.85,14.41,New Zealand,None,730,15,25,1.66,4.08,0,0,1
1342059,SoyaBliss Infant,SKU12636,Specialty Formula,Casein-Based,0-6,900,Tin,11.09,6.7,New Zealand,ISO22000,365,18,25,2.23,3.35,1,0,1
1039315,MilkPure Follow-On,SKU27517,Specialty Formula,Whey-Based,12-24,600,Carton,63.41,23.2,New Zealand,HACCP,730,20,25,3.78,4.99,0,0,1
1307480,MilkPure Follow-On,SKU41430,Specialty Formula,Whey-Based,0-6,1000,Pouch,13.5,8.32,Ireland,Halal,730,18,25,1.93,3.8,0,0,1
1639154,ProGrow S2,SKU49137,Specialty Formula,Casein-Based,0-6,1000,Box,53.67,18.15,USA,Halal,365,20,30,2.23,3.58,1,0,1
1157101,NutriStart Stage 3,SKU38582,Specialty Formula,Casein-Based,0-6,900,Tin,32.02,25.28,New Zealand,HACCP,365,20,25,3.31,4.23,0,1,1
1998760,MilkPure Follow-On,SKU12610,Infant Formula,Casein-Based,0-6,1000,Tin,30.52,5.67,USA,ISO22000,730,18,25,1.87,3.33,0,0,1
1880123,AlphaFirst Colostrum,SKU87994,Toddler Milk,Whey-Based,0-6,900,Tin,58.14,25.16,New Zealand,Organic,730,15,30,3.4,2.81,1,0,1
1221795,MilkPure Toddler,SKU91144,Specialty Formula,Soy-Based,24-36,200,Pouch,17.08,4.38,Netherlands,Halal,730,15,25,2.4,2.78,1,0,0
1936846,LactoFree Infant,SKU68934,Infant Formula,Amino Acid-Based,12-24,600,Tin,47.79,17.09,Ireland,Kosher,730,20,30,2.58,5.1,0,0,0
1241393,ProGrow S1,SKU65712,Infant Formula,Soy-Based,6-12,600,Tin,26.82,13.94,Netherlands,HACCP,365,15,25,1.74,3.63,0,0,1
1068540,SoyaBliss Toddler,SKU48332,Infant Formula,Casein-Based,6-12,200,Carton,39.34,13.28,Australia,Kosher,365,20,30,1.45,3.36,0,0,0
1623483,NutriStart Stage 1,SKU36577,Specialty Formula,Whey-Based,0-6,200,Tin,49.94,18.48,Australia,HACCP,365,20,30,3.34,4.49,0,0,0
1856625,ProGrow S2,SKU50105,Toddler Milk,Whey-Based,0-6,1000,Tin,37.39,3.98,Australia,Organic,548,20,25,3.67,4.11,0,1,1
1749389,MilkPure Follow-On,SKU66622,Infant Formula,Casein-Based,0-6,400,Tin,38.65,11.31,Australia,Organic,365,15,25,1.93,2.79,1,1,1
1572759,NutriStart Stage 2,SKU19801,Toddler Milk,Soy-Based,0-6,600,Tin,64.67,29.26,USA,HACCP,548,15,30,3.08,5.49,0,0,1
1621372,NutriStart Stage 3,SKU92136,Follow-On Formula,Whey-Based,12-24,900,Tin,34.24,29.74,Ireland,Organic,730,15,30,3.56,5.11,0,0,1
1479009,MilkPure Toddler,SKU29034,Follow-On Formula,Hydrolyzed,0-6,900,Box,25.77,7.68,Australia,None,912,20,30,2.18,3.8,0,0,1
1056895,NutriStart Stage 2,SKU78544,Follow-On Formula,Soy-Based,0-6,800,Tin,39.84,36.02,Germany,ISO22000,548,20,28,1.64,3.19,0,0,1
1673150,NutriStart Stage 2,SKU42390,Infant Formula,Whey-Based,0-6,1000,Carton,42.33,25.21,Netherlands,Organic,365,18,25,1.88,4.23,0,0,1
1241626,NutriStart Stage 2,SKU91579,Toddler Milk,Casein-Based,0-6,1000,Tin,28.15,28.15,Australia,Halal,548,15,28,2.4,3.6,0,1,1
1342516,SoyaBliss Toddler,SKU15097,Follow-On Formula,Casein-Based,12-24,800,Tin,57.88,16.77,Australia,ISO22000,365,18,25,2.32,4.43,0,0,1
1168944,SoyaBliss Infant,SKU98464,Specialty Formula,Whey-Based,6-12,900,Pouch,14.02,36.67,Ireland,Kosher,365,15,25,3.62,3.08,0,0,1
1644798,NutriStart Stage 3,SKU13796,Toddler Milk,Casein-Based,0-6,800,Tin,62.28,14.54,New Zealand,HACCP,365,15,25,2.83,5.15,0,1,1
1534716,NutriStart Stage 3,SKU18657,Infant Formula,Whey-Based,12-24,900,Box,49.39,9.91,Netherlands,ISO22000,912,20,25,3.04,4.05,1,0,1
1041393,MilkPure Toddler,SKU87287,Follow-On Formula,Soy-Based,24-36,200,Tin,29.6,35.41,USA,None,548,20,30,2.37,3.68,1,0,1
1011797,ProGrow S3,SKU33161,Infant Formula,Casein-Based,0-6,900,Box,8.71,31.5,Germany,HACCP,365,15,28,1.21,4.52,0,1,1
1249478,NutriStart Stage 3,SKU36603,Follow-On Formula,Soy-Based,6-12,600,Pouch,58.79,38.79,Germany,HACCP,365,18,30,3.8,4.17,1,0,1
1636215,MilkPure Toddler,SKU46928,Specialty Formula,Hydrolyzed,6-12,800,Carton,53.08,5.73,New Zealand,HACCP,730,18,25,2.1,2.91,1,0,1
1650501,ProGrow S2,SKU92063,Follow-On Formula,Soy-Based,6-12,400,Box,23.95,7.43,Netherlands,Organic,730,20,25,2.8,3.47,1,0,1
1709555,MilkPure Infant,SKU97771,Follow-On Formula,Casein-Based,6-12,600,Tin,51.43,24.72,Netherlands,Organic,912,15,28,2.83,5.3,0,0,1
1455117,NutriStart Stage 2,SKU76996,Follow-On Formula,Casein-Based,6-12,400,Box,12.43,30.74,Germany,Halal,730,18,25,1.5,2.87,0,0,1
1647243,NutriStart Stage 1,SKU27773,Infant Formula,Hydrolyzed,24-36,1000,Pouch,34.73,38.6,Germany,ISO22000,365,20,28,2.11,3.02,0,0,1
