location_id,warehouse_zone,aisle,rack,shelf,bin,location_type,capacity_kg,capacity_units,current_occupancy_pct,temperature_controlled,min_temp_c,max_temp_c,humidity_controlled,last_audit_date,location_status,rack_height_m,load_type,barcode,is_active
6468904,C,18,5,7,1,Overflow,2000,612,64.82,1,15,25,0,2024-06-15,Occupied,10.21,Carton,7053928716,1
6302197,D,25,19,5,3,Bulk,1000,1159,83.88,1,15,30,0,2025-03-26,Reserved,9.02,Tote,4161651515,1
6075185,A,14,15,2,8,Staging,500,1422,91.25,1,2,8,0,2024-05-14,Maintenance,4.51,Tote,8967204150,1
6689161,B,17,6,7,9,Bulk,1500,717,26.33,1,15,8,0,2024-09-15,Occupied,6.91,Tote,9471485212,1
6714220,B,3,9,5,9,Bulk,2000,419,61.41,0,15,8,0,2025-03-01,Available,8.77,Pallet,5322044521,0
6833923,C,19,7,6,7,Bulk,2000,1939,65.86,1,2,8,0,2024-09-18,Blocked,10.82,Tote,6393483940,1
6140870,B,14,11,3,7,Bulk,1500,451,51.48,0,2,30,1,2025-04-24,Maintenance,8.15,Bulk,9476239263,1
6542621,A,9,15,2,1,Overflow,3000,1990,57.93,1,2,8,0,2024-04-17,Occupied,11.15,Tote,2725252329,1
6657415,B,25,9,3,8,Overflow,1000,614,60.94,0,15,8,1,2024-02-25,Available,3.19,Pallet,2227222892,1
6622445,D,25,13,6,2,Bulk,3000,202,68.02,0,15,25,1,2024-09-24,Occupied,2.77,Tote,6044533985,1
6789122,D,1,19,2,8,Pick,2000,89,76.15,1,10,20,0,2024-01-02,Occupied,7.98,Pallet,9557143092,1
6962855,D,13,15,3,8,Pick,3000,776,57.97,0,2,8,0,2024-03-01,Available,4.35,Pallet,3226215548,1
6780860,F,18,13,2,7,Overflow,1500,460,78.89,0,10,20,0,2025-02-16,Available,8.53,Pallet,3795396490,0
6756068,B,29,12,2,6,Bulk,1500,78,79.84,1,18,25,0,2024-02-10,Available,3.09,Pallet,9939366137,1
6141224,A,20,14,6,4,Staging,2000,144,67.0,0,18,25,0,2024-05-26,Available,5.65,Pallet,3806955540,1
6100684,C,10,10,6,2,Bulk,2000,243,59.51,1,18,8,0,2024-06-08,Occupied,8.2,Bulk,6634461993,1
6234967,B,18,18,7,9,Bulk,500,1714,21.59,1,10,30,0,2024-11-06,Blocked,2.54,Pallet,7001156769,1
6877990,A,2,12,7,3,Bulk,1500,1479,56.16,1,2,30,0,2024-10-09,Blocked,5.93,Pallet,4570239196,1
6207172,B,5,15,3,2,Overflow,1500,1743,48.49,0,2,20,1,2024-06-04,Available,7.65,Pallet,6390465260,1
6173805,A,29,8,2,9,Overflow,1000,1313,71.59,0,15,25,0,2024-12-16,Occupied,8.71,Bulk,2225707690,0
6397613,A,16,7,5,9,Overflow,1000,1167,80.76,1,2,30,0,2024-10-11,Blocked,8.24,Pallet,2253742486,1
6691931,A,19,2,3,1,Overflow,3000,1693,91.25,0,18,20,0,2024-09-18,Occupied,7.53,Pallet,8322622281,1
6527327,A,8,1,4,8,Quarantine,500,73,67.57,0,2,25,0,2024-05-07,Blocked,11.25,Tote,4179822298,1
6433772,C,29,10,1,9,Pick,1500,636,55.03,0,10,30,0,2024-02-20,Occupied,3.86,Bulk,9023614714,1
6959094,D,27,8,4,5,Pick,1000,1133,29.94,0,2,25,0,2024-03-10,Available,4.85,Carton,4652205742,1
6452368,B,10,12,7,1,Overflow,500,1966,73.81,0,2,8,0,2024-03-08,Occupied,5.22,Tote,4051020632,1
6767093,C,14,1,7,6,Bulk,5000,1991,47.07,1,15,25,0,2024-10-20,Reserved,8.26,Pallet,2299226637,1
6925143,E,8,19,6,4,Bulk,3000,504,19.46,0,2,25,1,2024-01-30,Occupied,5.21,Tote,4257480870,1
6337345,B,15,3,3,1,Pick,1000,983,94.08,1,10,25,0,2025-01-15,Occupied,4.76,Carton,4408135693,1
6851605,E,25,4,2,4,Staging,1500,485,68.73,0,18,30,1,2024-01-08,Occupied,8.1,Pallet,5351312596,0
6517554,A,14,4,4,1,Pick,1000,1686,78.27,0,2,25,0,2024-04-19,Available,9.6,Pallet,7113238736,0
6350734,C,26,1,7,7,Returns,2000,326,59.28,1,18,25,1,2025-01-06,Blocked,5.37,Pallet,4474114375,1
6058793,E,10,16,2,6,Quarantine,1500,1708,50.02,0,2,25,0,2024-02-14,Occupied,10.13,Pallet,4896397402,1
6639582,B,10,11,7,2,Staging,1500,553,71.43,0,10,20,0,2024-07-26,Available,4.59,Bulk,2561679032,1
6190867,D,21,10,5,5,Bulk,1500,222,53.21,1,2,8,1,2024-10-10,Occupied,4.29,Tote,8805081844,0
6576233,B,26,9,6,1,Quarantine,1000,1042,66.89,0,2,20,0,2024-12-29,Maintenance,7.52,Pallet,4250740109,1
6244259,B,15,11,2,5,Pick,2000,1027,47.33,1,2,8,1,2025-03-17,Occupied,11.06,Carton,6165165821,0
6839657,B,9,13,3,1,Bulk,1500,1206,83.1,1,15,25,0,2025-02-03,Blocked,5.48,Carton,6683927281,1
6688825,D,15,4,3,9,Pick,1000,668,54.8,0,2,25,0,2025-02-11,Occupied,5.48,Bulk,7732833615,1
7597045,C,12,15,3,3,Bulk,1000,579,0.0,0,18,25,0,2024-07-14,Available,5.91,Tote,7217932134,0
6126105,B,2,8,2,2,Bulk,1000,1553,59.1,1,10,25,0,2025-04-14,Available,2.81,Pallet,5288956549,1
6784555,C,15,2,6,5,Quarantine,1000,426,88.87,0,15,25,0,2024-10-14,Available,10.0,Pallet,5388915560,1
6091544,C,1,8,1,6,Bulk,1000,1135,77.98,0,15,20,0,2025-02-21,Occupied,6.75,Pallet,7289399729,1
6826089,D,3,15,3,3,Quarantine,2000,823,83.22,0,18,25,0,2025-02-17,Occupied,9.39,Pallet,4742698820,1
6053240,A,14,1,2,1,Pick,1000,1530,72.28,0,10,25,1,2025-03-19,Occupied,9.23,Carton,9282747845,1
6849147,C,25,1,7,3,Bulk,1500,1099,83.5,0,10,25,0,2024-03-27,Occupied,7.37,Bulk,4241568170,1
6136702,E,25,13,5,7,Bulk,1000,716,87.88,0,18,30,0,2024-09-29,Available,3.05,Tote,6908413055,1
6955123,C,3,19,5,6,Staging,500,1880,33.58,1,2,30,1,2025-05-08,Occupied,8.6,Tote,6837665306,1
6516679,D,11,8,2,3,Pick,500,1931,61.84,1,2,25,0,2024-12-29,Available,6.45,Pallet,9510148668,1
6037712,D,8,10,3,8,Pick,500,149,73.57,1,10,30,0,2024-10-20,Available,3.03,Pallet,1736100379,1
6545942,C,4,18,1,5,Bulk,1500,434,36.36,1,18,25,0,2024-12-31,Blocked,11.94,Tote,1532178277,1
6558630,B,20,6,7,5,Pick,1500,88,66.17,1,10,25,0,2024-03-20,Blocked,9.72,Pallet,8396747526,1
6713436,E,3,15,4,1,Returns,2000,1143,46.35,1,10,25,0,2024-03-14,Blocked,10.76,Tote,2599887681,1
6900074,A,16,4,4,3,Pick,500,261,84.91,0,18,25,1,2024-04-08,Available,10.57,Bulk,5515439093,1
6970650,C,17,9,5,5,Quarantine,2000,1050,68.68,1,2,8,0,2024-02-22,Occupied,5.35,Carton,5837952041,1
6388707,A,8,13,4,9,Bulk,3000,1104,73.12,0,2,8,1,2024-12-23,Reserved,11.5,Bulk,8041485187,1
6718537,A,2,7,7,7,Overflow,1000,1399,62.93,0,2,8,0,2024-11-23,Occupied,9.2,Pallet,6598026804,1
6759256,A,19,17,7,1,Overflow,5000,1916,56.99,1,18,8,0,2025-04-19,Occupied,5.11,Bulk,1877998294,1
6242118,C,4,13,4,5,Bulk,1000,1513,24.73,1,2,25,1,2025-02-28,Available,5.92,Bulk,9318202620,1
6270906,B,21,10,5,3,Pick,2000,1442,35.21,0,18,25,0,2025-02-10,Occupied,10.63,Tote,4267611961,0
6433712,C,14,9,1,1,Pick,1000,1943,96.84,1,2,25,0,2025-04-19,Occupied,3.18,Pallet,6152992526,1
6696418,C,14,2,5,7,Bulk,1000,781,54.66,1,2,8,0,2024-10-10,Available,11.57,Pallet,8349115375,1
6500574,A,22,12,6,8,Quarantine,1500,1458,63.33,0,15,30,1,2025-03-08,Blocked,5.55,Tote,6054576693,1
6982483,B,14,7,6,6,Pick,1000,1750,52.49,1,2,25,1,2024-09-14,Occupied,3.51,Tote,3521744035,1
6193885,E,4,2,3,1,Staging,500,1999,82.58,0,15,30,0,2024-06-20,Occupied,2.86,Pallet,6685234411,1
6443509,E,1,13,2,7,Staging,3000,1565,74.2,0,15,20,0,2025-02-01,Reserved,10.52,Pallet,8044079919,1
6146233,D,24,2,4,5,Pick,2000,209,75.52,0,2,20,0,2024-01-07,Available,8.07,Pallet,8358563117,1
6929494,C,20,1,2,6,Pick,1000,1538,84.52,0,2,20,0,2024-01-24,Reserved,10.49,Pallet,3981037011,1
6575299,A,7,16,3,4,Bulk,3000,1270,52.83,1,2,25,0,2024-06-29,Occupied,6.83,Tote,3177265451,1
6046382,A,21,14,6,2,Staging,1000,1904,53.39,1,10,30,0,2025-01-25,Occupied,5.33,Pallet,5324706735,1
6390177,B,2,4,1,1,Bulk,500,287,63.01,1,18,30,1,2025-03-22,Available,7.92,Pallet,6638488472,1
6020700,A,9,15,7,5,Bulk,500,1557,86.89,0,15,20,0,2024-12-17,Occupied,2.6,Pallet,4649099780,0
6399169,B,29,16,5,3,Bulk,1500,802,85.1,0,15,20,0,2024-11-19,Occupied,11.86,Bulk,8730019136,1
6030847,A,12,19,1,5,Quarantine,1000,787,82.3,0,10,25,0,2024-07-18,Available,8.18,Pallet,4384250280,1
6796620,A,7,3,2,7,Overflow,2000,910,77.89,1,10,25,0,2024-04-10,Occupied,10.15,Pallet,3111306697,1
6478159,A,22,16,7,4,Pick,1500,371,41.04,0,10,8,0,2024-11-13,Blocked,9.19,Carton,2993703357,1
6761755,E,21,14,5,2,Overflow,2000,1862,60.89,0,18,30,0,2024-08-20,Occupied,9.61,Tote,1584682402,1
6489111,C,26,11,1,7,Returns,1000,624,93.44,0,2,25,1,2025-04-22,Maintenance,6.1,Tote,7721697134,1
6762096,A,20,10,7,1,Staging,1500,1296,83.78,0,15,30,0,2025-03-29,Occupied,9.49,Pallet,4968249550,1
6788863,A,18,9,2,2,Overflow,1000,1547,54.0,0,18,30,0,2024-08-28,Available,6.16,Carton,8619836321,1
7660627,E,3,2,2,3,Staging,1000,503,0.0,1,2,30,0,2024-11-29,Available,2.91,Carton,9322360461,0
6731314,A,12,13,2,5,Quarantine,3000,275,39.73,0,18,25,1,2024-12-25,Reserved,5.92,Carton,3570602007,1
6033903,D,13,4,7,3,Bulk,500,1862,74.36,0,18,30,0,2024-12-10,Available,5.52,Tote,3600582630,1
6208003,A,15,14,4,8,Pick,1500,824,85.63,0,10,20,0,2024-08-26,Available,8.15,Pallet,3243458861,1
6854340,A,22,6,5,9,Staging,2000,1696,81.39,0,18,30,0,2025-04-02,Available,6.39,Pallet,4240676686,1
6368024,B,20,13,5,4,Bulk,1000,511,46.1,0,2,8,0,2024-08-19,Available,8.25,Tote,7648299116,1
6193301,D,25,16,7,4,Quarantine,3000,1381,41.95,1,10,30,0,2024-04-04,Occupied,6.91,Tote,5664055952,1
6319208,A,7,12,6,9,Bulk,3000,484,43.96,0,2,8,0,2024-01-07,Occupied,7.62,Bulk,9077504039,1
6810830,B,21,1,1,1,Overflow,1500,923,69.41,0,18,30,0,2024-07-16,Maintenance,9.79,Tote,9680559327,1
6369748,A,8,2,4,5,Bulk,1500,1430,83.82,0,15,20,1,2024-05-29,Occupied,9.21,Pallet,9898017341,1
6991532,B,29,1,5,5,Pick,500,302,48.95,1,10,30,0,2024-05-07,Available,6.66,Carton,6475820358,1
6605246,E,23,11,5,6,Bulk,5000,1119,80.13,1,15,25,0,2024-04-07,Occupied,6.24,Pallet,9979377897,1
6305924,B,7,2,2,6,Bulk,1000,997,76.18,1,10,25,0,2024-02-28,Maintenance,4.94,Pallet,3582267682,1
6790735,C,29,13,5,3,Pick,2000,1145,89.54,1,18,20,1,2024-07-14,Available,7.21,Bulk,1030090948,1
6725078,D,2,12,1,5,Pick,500,1278,42.42,0,18,25,1,2025-02-20,Blocked,10.03,Pallet,2255317204,1
6416962,B,2,12,7,3,Bulk,1500,1927,91.56,0,18,20,0,2024-08-30,Occupied,9.98,Pallet,3578819634,1
6946832,A,16,18,2,6,Overflow,1000,1145,30.15,0,18,30,0,2024-01-08,Reserved,11.74,Tote,4636632589,1
6620442,D,10,3,4,8,Pick,1000,760,31.14,1,10,8,0,2025-05-05,Reserved,10.95,Tote,7591713546,1
6867917,B,10,16,1,1,Staging,1500,337,62.01,1,10,25,0,2025-02-16,Reserved,10.83,Carton,6232851812,1
6384165,B,6,8,3,4,Staging,1500,1524,41.85,0,2,30,1,2024-08-09,Available,3.22,Pallet,9016254809,1
6089115,C,21,14,7,7,Bulk,3000,1170,40.33,1,10,25,1,2024-08-02,Occupied,7.41,Pallet,1206949868,1
6119037,B,21,17,3,6,Bulk,5000,1613,33.46,0,18,8,0,2024-11-26,Maintenance,2.82,Pallet,2914784685,1
6429710,B,23,8,5,4,Pick,500,778,34.36,0,18,30,0,2024-05-13,Available,4.78,Carton,5269752583,1
6942120,F,12,10,7,4,Pick,3000,154,67.9,0,15,8,1,2024-11-28,Available,5.08,Pallet,2656047085,1
6078770,A,28,13,1,6,Staging,1000,301,47.06,0,18,20,0,2025-03-01,Occupied,6.85,Pallet,5485493749,1
6362667,C,26,1,7,2,Overflow,3000,1034,48.85,0,18,30,0,2024-11-21,Reserved,9.19,Pallet,3956281111,1
6523720,A,26,17,5,2,Pick,1000,368,52.53,0,18,25,1,2025-04-20,Available,6.03,Carton,9057017160,1
6407473,E,4,11,6,3,Bulk,1000,1908,50.34,0,10,20,1,2024-10-18,Blocked,8.54,Pallet,2669390695,1
6601693,D,24,3,6,9,Overflow,500,466,74.31,1,2,8,0,2025-01-29,Occupied,6.0,Pallet,1813736910,1
6931782,D,9,1,5,9,Staging,1000,1478,40.0,0,15,8,0,2024-04-29,Blocked,5.24,Tote,8162988443,1
6994730,F,22,10,5,6,Pick,2000,1726,72.3,0,2,8,0,2025-02-12,Available,9.27,Carton,4658361365,1
6316570,A,22,6,7,2,Overflow,2000,1623,48.71,1,15,30,1,2024-11-02,Available,3.87,Pallet,1845357054,1
6540078,E,15,2,1,8,Bulk,1000,986,83.28,0,18,25,0,2025-05-09,Available,2.59,Tote,7586912346,0
6918437,D,5,17,4,3,Quarantine,2000,1786,42.46,0,10,25,0,2024-02-03,Available,10.89,Carton,1279451916,1
6069135,D,5,18,2,5,Pick,500,1410,71.95,1,2,30,0,2024-01-08,Occupied,4.12,Carton,2751038481,0
6786725,E,29,10,1,9,Bulk,2000,1227,39.56,0,10,30,1,2025-04-26,Occupied,2.99,Pallet,9342136756,1
6618475,C,3,1,6,1,Overflow,2000,1271,64.39,0,15,20,1,2024-07-04,Occupied,6.85,Pallet,3801347568,1
6907469,A,11,15,4,2,Staging,1000,1934,90.01,1,2,20,0,2024-11-26,Available,10.98,Pallet,7209121214,1
6160436,A,9,4,1,7,Overflow,500,989,87.78,1,15,8,0,2024-02-26,Reserved,9.87,Pallet,6276523203,1
6801674,C,22,2,1,9,Pick,1500,883,42.35,1,2,8,0,2024-01-12,Available,9.96,Tote,2619880407,0
6820185,D,24,12,4,8,Overflow,1000,548,70.65,1,15,30,0,2025-02-13,Occupied,5.48,Tote,7911947133,1
6910134,B,22,11,4,8,Bulk,3000,336,62.16,0,15,8,0,2024-08-31,Available,3.54,Bulk,7639013301,1
6376073,D,29,19,4,1,Bulk,500,354,84.93,0,2,30,0,2025-04-16,Occupied,8.99,Bulk,7852074643,1
6993716,A,16,11,2,5,Overflow,500,55,66.81,0,10,8,0,2024-01-06,Available,3.93,Bulk,8940810443,1
6750669,A,25,4,7,7,Overflow,2000,942,73.79,0,18,30,1,2024-07-19,Available,11.04,Carton,8364022841,1
6523416,C,28,19,6,1,Staging,2000,354,35.54,1,18,20,0,2025-02-05,Available,5.67,Bulk,2407150709,1
6366024,B,24,2,2,1,Overflow,500,1288,56.62,0,10,20,0,2025-05-06,Available,5.41,Carton,3585299050,1
6074560,B,25,13,4,4,Bulk,1000,1906,59.42,1,18,25,0,2024-06-15,Available,9.31,Carton,1507087802,0
6572882,B,19,19,4,1,Overflow,500,1546,74.44,1,10,25,0,2025-04-28,Maintenance,5.88,Carton,9970878662,1
6979187,D,24,10,6,1,Pick,1500,95,59.94,1,15,20,0,2025-01-27,Occupied,10.25,Pallet,9931215630,1
6571340,D,10,3,1,5,Bulk,3000,1487,46.75,1,15,30,0,2025-01-01,Maintenance,8.41,Carton,9891767617,1
6334456,C,27,2,2,7,Pick,500,1964,88.8,1,2,8,0,2025-02-22,Occupied,9.49,Tote,2671595455,1
6311796,A,1,13,5,3,Staging,5000,1971,29.23,0,2,20,1,2024-02-25,Available,9.69,Carton,7825712627,1
6027654,A,4,15,4,9,Overflow,2000,1449,64.98,0,18,25,1,2024-11-07,Available,9.05,Bulk,7128262544,1
6181852,C,2,3,2,2,Pick,2000,1399,34.26,0,2,8,0,2024-03-19,Available,5.22,Pallet,3975672383,1
6543061,B,26,6,2,7,Pick,3000,1314,63.29,1,2,20,0,2024-02-20,Maintenance,4.22,Pallet,1970943787,1
6362187,F,16,5,2,3,Staging,1500,1653,77.04,0,15,8,0,2024-12-16,Available,8.62,Carton,9264253789,1
6520330,A,19,16,3,4,Pick,500,388,56.75,1,15,8,0,2024-06-05,Available,4.41,Pallet,1561396509,1
6445201,C,22,8,7,3,Bulk,1500,1697,66.12,1,15,8,0,2024-03-20,Available,10.06,Carton,5171847027,1
6544035,A,3,18,2,9,Overflow,2000,1758,72.56,1,15,30,0,2024-03-06,Occupied,7.88,Bulk,6525033110,1
6076795,A,12,13,6,6,Overflow,1500,1270,36.3,0,18,25,0,2024-06-03,Available,9.88,Tote,9670855503,1
6746758,C,5,6,1,2,Pick,1500,385,40.31,1,15,20,1,2024-11-08,Occupied,8.35,Pallet,7281557042,1
6473802,E,2,8,1,6,Pick,1500,458,49.57,0,18,20,0,2025-02-05,Occupied,4.25,Bulk,9902177128,1
6502232,A,4,3,5,8,Overflow,1500,1874,76.25,0,2,20,1,2024-10-30,Available,9.52,Pallet,2659030219,1
6206428,A,7,2,7,6,Bulk,5000,705,25.66,0,2,30,1,2024-08-08,Occupied,11.76,Bulk,6458989583,1
6526428,B,17,2,6,8,Bulk,1500,1860,61.56,0,2,30,0,2024-02-14,Blocked,9.49,Pallet,5953741221,1
6580623,A,16,13,4,2,Returns,500,758,73.38,0,18,20,0,2024-12-04,Blocked,8.28,Carton,1594487093,1
6146133,F,3,13,2,8,Staging,2000,941,26.77,0,15,30,0,2024-06-28,Blocked,10.69,Pallet,1426671132,1
6542000,C,28,12,2,6,Staging,2000,637,88.32,0,15,25,0,2024-02-23,Blocked,6.42,Pallet,6116005230,1
6542419,D,12,15,5,7,Quarantine,500,276,18.13,0,18,25,0,2024-06-20,Occupied,9.3,Pallet,4621634010,1
6878713,B,12,19,2,7,Bulk,3000,1014,57.98,0,2,20,0,2024-06-12,Blocked,3.56,Pallet,7842876870,0
6424522,D,8,2,7,6,Quarantine,1000,896,75.88,1,18,8,1,2024-07-02,Occupied,8.86,Pallet,1729744330,1
6630781,A,25,6,6,9,Quarantine,1500,262,62.55,0,10,25,0,2024-12-09,Occupied,5.21,Carton,7552633350,1
6214546,A,25,9,6,9,Pick,3000,270,75.26,0,2,8,0,2024-12-06,Occupied,4.89,Pallet,6028103215,1
6300273,E,11,19,2,1,Quarantine,1000,1243,37.06,1,15,30,0,2024-10-18,Available,5.69,Pallet,4718590703,1
6601158,B,19,4,3,5,Overflow,1500,1205,60.63,0,18,8,0,2024-09-14,Occupied,3.48,Carton,6340204635,1
6145102,E,25,14,6,7,Pick,500,1590,69.16,1,18,30,0,2024-03-15,Available,3.14,Carton,8457472514,1
6390686,A,22,12,1,7,Pick,1500,733,48.04,0,18,30,0,2024-03-22,Occupied,4.12,Tote,3126501940,1
6242649,B,13,5,3,3,Staging,3000,97,74.65,1,2,20,0,2024-10-30,Occupied,4.28,Pallet,3560951204,1
6472341,E,14,1,1,9,Overflow,1000,809,90.08,1,2,20,0,2024-02-22,Occupied,10.84,Tote,2262465978,1
6267288,D,28,17,1,8,Overflow,1000,747,88.68,0,2,8,0,2024-06-16,Available,9.84,Tote,2519322870,1
6812288,A,20,7,6,1,Pick,1000,1701,52.75,1,15,30,0,2024-07-26,Blocked,10.96,Carton,9868491674,1
6537971,C,2,6,6,2,Bulk,1000,1265,87.53,0,2,20,0,2024-03-14,Blocked,4.29,Pallet,4410314066,1
6761041,D,6,8,3,4,Bulk,1500,1444,98.83,0,15,20,0,2024-02-12,Occupied,9.88,Pallet,9393125664,1
6471820,E,9,1,3,1,Bulk,1500,888,31.24,0,2,8,0,2024-06-22,Occupied,11.53,Tote,7692882894,1
6336766,A,22,16,7,5,Pick,1000,1622,71.98,0,18,30,0,2024-03-12,Blocked,11.79,Pallet,9019412504,1
6228821,E,29,10,3,2,Pick,3000,627,63.03,0,15,8,1,2024-01-18,Occupied,10.44,Carton,7796931709,1
6919714,B,22,17,7,4,Pick,3000,1934,55.17,1,2,30,0,2025-04-15,Available,11.58,Pallet,3503546913,1
6747489,B,5,7,3,2,Bulk,5000,263,93.46,0,10,8,0,2024-09-15,Occupied,11.17,Tote,1936982302,1
6321173,C,5,2,4,2,Bulk,1000,1231,63.9,0,2,20,0,2024-11-13,Occupied,6.88,Pallet,2655307099,1
6063877,A,26,8,3,7,Pick,1000,229,42.11,0,2,30,0,2024-05-15,Reserved,3.6,Tote,6969194153,1
6302558,A,10,7,6,3,Bulk,1000,1724,95.6,0,15,20,0,2024-09-16,Occupied,9.54,Tote,4702851373,1
6771480,F,27,4,3,3,Overflow,1000,737,28.67,1,10,25,0,2025-03-31,Available,10.2,Pallet,7322254306,1
6299468,B,4,4,3,6,Pick,1500,84,64.48,1,18,30,1,2024-12-23,Available,7.09,Pallet,6554865761,1
6602306,A,6,2,1,2,Bulk,1000,805,38.94,1,2,25,0,2024-04-23,Available,6.09,Tote,5900256879,1
6941419,B,17,4,3,4,Overflow,3000,63,36.44,0,15,30,0,2024-05-20,Available,9.93,Tote,3867401683,1
6436136,B,17,4,5,7,Overflow,500,1075,70.61,0,18,20,0,2025-02-24,Available,4.57,Carton,7473442614,1
6648738,C,19,3,1,4,Quarantine,1500,868,50.66,0,10,30,0,2024-06-10,Occupied,3.09,Pallet,3386074128,1
6753045,F,12,19,4,1,Bulk,500,1392,81.7,1,2,20,1,2024-09-09,Available,5.49,Tote,3286772767,1
6364671,C,19,7,6,3,Bulk,1000,1370,45.43,0,10,20,0,2024-10-28,Maintenance,4.2,Pallet,1657320002,1
6232004,B,28,7,7,9,Overflow,3000,393,49.11,1,18,20,0,2024-07-23,Available,11.28,Bulk,8486857025,1
6607654,D,5,4,3,6,Bulk,2000,241,70.74,0,18,30,0,2024-12-15,Available,4.44,Pallet,3462279332,1
6624371,E,20,7,5,9,Bulk,500,899,33.38,0,2,20,1,2024-06-15,Reserved,8.46,Pallet,1455285527,1
6976956,D,4,14,3,3,Overflow,1500,500,27.93,0,15,8,1,2024-01-31,Blocked,11.57,Pallet,1572254693,1
6125212,C,18,14,2,1,Overflow,1000,78,72.52,1,2,25,1,2024-05-23,Occupied,6.48,Bulk,6218288078,1
6566514,C,3,1,2,6,Bulk,2000,105,63.07,0,10,8,0,2024-07-19,Available,8.01,Tote,4810916349,1
6555165,A,3,6,7,4,Overflow,1000,1545,59.33,0,15,8,1,2024-03-15,Blocked,4.17,Pallet,8526373190,1
6676342,C,21,19,4,6,Pick,2000,1829,56.91,0,15,30,0,2025-03-05,Available,7.27,Pallet,9753090938,1
6471733,C,23,18,5,5,Staging,3000,763,18.87,1,15,20,0,2024-04-06,Occupied,4.98,Pallet,6914191741,1
6496780,B,18,7,7,1,Pick,500,835,48.86,1,2,20,0,2024-11-08,Occupied,3.98,Pallet,7807276858,1
6584457,C,8,19,4,3,Staging,3000,1865,50.77,0,10,25,0,2024-06-13,Occupied,5.47,Bulk,3482816289,1
6639298,B,28,13,7,4,Overflow,2000,1307,84.11,1,18,20,0,2024-07-15,Occupied,4.87,Pallet,5777632391,1
6784049,D,12,17,6,7,Bulk,2000,1788,82.28,1,15,25,0,2024-09-10,Available,10.01,Carton,1062324100,1
6874340,D,28,10,5,1,Pick,2000,1368,57.88,0,18,25,0,2024-09-16,Reserved,9.47,Pallet,8136687762,1
6985254,B,2,12,1,1,Overflow,1000,1969,58.98,0,18,8,0,2024-04-06,Available,11.38,Pallet,1059998833,1
7857103,A,22,16,4,1,Bulk,2000,1349,0.0,0,15,25,0,2024-01-22,Available,4.01,Pallet,9664875194,0
6298935,B,9,5,4,7,Pick,3000,1702,92.25,1,10,30,0,2024-03-15,Reserved,4.57,Bulk,5232833354,1
6582521,B,25,6,3,2,Pick,500,1913,92.83,0,15,25,1,2024-12-26,Available,10.41,Pallet,4841511019,1
6982834,B,3,16,2,7,Pick,3000,1275,23.84,0,2,8,0,2024-12-13,Maintenance,6.46,Pallet,4189656004,1
6787312,A,28,18,7,7,Quarantine,1000,1931,58.3,0,10,25,1,2024-11-10,Reserved,5.99,Pallet,1908643358,1
6622313,A,9,8,2,8,Staging,2000,967,61.04,0,15,8,0,2024-11-08,Maintenance,10.44,Carton,7273762666,1
6485917,C,13,17,1,1,Overflow,1000,1480,32.62,1,18,30,1,2024-09-08,Maintenance,6.24,Pallet,7182169287,0
6577643,A,16,17,2,4,Quarantine,1500,816,39.13,0,2,8,0,2024-11-28,Occupied,8.36,Tote,4023307014,0
6854678,C,28,18,6,5,Overflow,2000,989,59.45,0,2,8,1,2024-06-08,Blocked,7.47,Tote,6956535363,1
6109253,A,26,1,5,2,Bulk,1500,1461,82.4,1,2,8,1,2025-05-10,Available,9.87,Pallet,4950955211,1
6903173,B,13,4,2,5,Bulk,2000,512,57.08,1,10,25,0,2024-09-22,Blocked,11.36,Carton,1892927019,1
6741335,A,27,5,1,1,Pick,3000,163,62.69,1,2,8,0,2025-01-14,Available,3.29,Carton,4962790375,0
6176951,B,4,5,5,8,Pick,1500,143,72.02,0,10,20,1,2024-11-14,Available,7.02,Pallet,5898341491,1
6701347,B,23,14,3,6,Bulk,1000,1295,71.58,0,10,20,0,2025-01-23,Available,10.81,Pallet,6973891214,1
6497536,B,19,7,3,4,Bulk,1500,166,21.68,0,10,30,0,2024-12-25,Blocked,10.79,Carton,5603893441,1
6711697,B,6,17,7,4,Staging,1500,388,22.02,1,2,30,1,2024-10-13,Available,4.02,Pallet,5085361725,1
6999740,E,14,11,1,9,Staging,500,1894,40.22,0,15,25,0,2024-11-24,Blocked,11.52,Carton,7777287412,0
6608886,A,24,11,7,3,Bulk,2000,1946,44.16,1,10,30,1,2025-04-09,Occupied,5.06,Pallet,7823880602,1
6278966,B,22,13,2,6,Overflow,500,843,82.34,0,10,8,0,2024-06-06,Available,10.5,Tote,7515613279,1
6744454,C,3,16,3,2,Pick,5000,65,94.01,1,18,30,1,2024-02-22,Blocked,9.36,Tote,6078997206,0
6478538,C,28,19,4,5,Pick,1500,216,50.29,0,2,8,1,2024-12-22,Available,3.4,Pallet,9178564630,1
6843657,C,16,16,7,4,Bulk,2000,1993,71.75,0,18,30,0,2024-10-23,Available,9.32,Pallet,7033929959,1
6565837,B,20,8,3,6,Bulk,2000,434,55.93,0,10,30,1,2025-01-03,Maintenance,9.84,Tote,3771444047,0
6394737,B,17,1,5,2,Staging,3000,1747,93.96,0,15,8,0,2024-09-20,Occupied,8.03,Carton,1388784709,1
6583589,A,18,14,4,5,Quarantine,1000,946,45.63,1,10,30,1,2024-04-18,Occupied,3.88,Pallet,6396008215,1
