shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active,actual_duration_days,scheduled_duration_days,delay_days,is_delayed,shipment_month,shipment_day_of_week,real_cost_per_kg_usd,cold_chain_excursion_detected
49480949,7731606,2767774,2024-09-27,2024-10-06,2024-10-07,1493241,444,57.02,0.612,15,20,343878784056,0,,766.0,53.78,Delivered,None,4.1,RT-4143,Surabaya-WH,Jakarta,Singapore,519.0,24.2,Truck,Tiki,CR9074,On-Demand,55.47,2.367,Seasonal,3,0,1,500,5.76,0,10.0,9.0,1.0,1,9,4,13.433882848123465,1
49629872,7584194,2430074,2022-07-26,2022-08-05,2022-08-06,1200626,357,8.59,3.255,18,30,707282825119,0,,1757.25,50.0,Delivered,None,3.7,RT-3278,Jakarta-WH1,Semarang,Indonesia,755.7,2.1,Truck,SiCepat,CR2355,Contracted,427.74,2.257,Active,3,1,1,2000,1.49,1,11.0,10.0,1.0,1,7,1,204.56926658905704,1
47145128,7836035,2986028,2022-11-30,2022-12-07,2022-12-09,1126770,71,1291.75,0.057,15,8,443615934460,0,,118.13,1373.59,Delayed,None,3.9,RT-1993,Jakarta-WH1,Surabaya,Indonesia,91.5,81.0,Truck,JNE,CR8336,Contracted,308.31,1.369,Inactive,1,0,0,500,0.86,1,9.0,7.0,2.0,1,11,2,0.09144958389781305,0
46161796,7708745,2178610,2023-05-14,2023-05-17,2023-05-20,1394685,368,214.16,1.24,18,30,893532810421,1,2022-06-11,507.43,243.76,In-Transit,None,4.0,RT-7335,Surabaya-WH,Semarang,Indonesia,716.6,26.4,Truck,Pos Indonesia,CR1784,Spot,20.0,2.621,Suspended,7,0,1,10000,2.58,1,6.0,3.0,3.0,1,5,6,2.3693967127381397,1
46537117,7331846,2868306,2022-10-10,2022-10-18,2022-10-18,1699394,168,183.58,1.233,10,20,460624650141,1,2022-08-24,891.57,1014.79,Delivered,Traffic,4.7,RT-3656,Jakarta-WH1,Semarang,Vietnam,34.4,5.9,Truck,JNE,CR7407,Contracted,37.66,0.832,Inactive,2,0,1,1000,4.24,1,8.0,8.0,0.0,0,10,0,4.856574790282166,1
42919273,7086611,2149717,2024-09-12,2024-09-17,2024-09-18,1382257,439,137.69,1.076,10,8,262608524698,0,,111.86,889.88,Delivered,None,4.3,RT-5845,Jakarta-WH2,Medan,Indonesia,343.0,51.4,Truck,JNE,CR7265,Contracted,45.0,2.135,Active,1,1,0,500,1.89,1,6.0,5.0,1.0,1,9,3,0.8124046771733605,0
40528822,7156935,9929175,2023-05-26,2023-05-30,2023-06-05,1019287,82,445.1,1.669,15,25,297041082997,0,,114.95,2052.92,Delivered,None,3.5,RT-3990,Jakarta-WH2,Jakarta,Indonesia,152.8,1.0,Sea,Tiki,CR3459,Spot,664.84,3.343,Active,7,0,0,2000,1.68,1,10.0,4.0,6.0,1,5,4,0.2582565715569535,0
40619022,7457005,2468059,2023-01-09,2023-01-18,2023-01-19,1601343,137,851.38,2.377,10,8,404412546293,1,2023-10-18,195.64,1320.61,Delivered,None,4.0,RT-4501,Jakarta-WH2,Medan,Indonesia,354.2,1.1,Truck,SiCepat,CR2671,Contracted,20.0,0.59,Active,2,0,0,2000,3.38,1,10.0,9.0,1.0,1,1,0,0.2297916324085602,0
46474100,7309546,2919783,2022-06-08,2022-06-20,2022-06-23,1430400,319,111.99,0.176,10,25,933724010277,1,2022-09-04,73.13,50.0,Delivered,None,,RT-1729,Surabaya-WH,Jakarta,Singapore,223.9,55.4,Air,JNE,CR5504,Contracted,288.25,1.075,Inactive,2,0,0,2000,2.28,1,15.0,12.0,3.0,1,6,2,0.6530047325654076,0
43806318,7042629,2464270,2023-11-05,2023-11-12,2023-11-13,1206572,433,239.8,0.05,18,8,766627909630,1,2024-06-07,261.65,50.0,Returned,None,3.5,RT-5160,Jakarta-WH1,Palembang,Vietnam,152.3,20.6,Air,SiCepat,CR9726,Spot,275.19,0.723,Active,3,1,0,20000,2.48,1,8.0,7.0,1.0,1,11,6,1.0911175979983319,0
48911189,7156217,2971238,2023-05-03,2023-05-06,2023-05-08,1786525,265,127.1,0.396,18,25,757698201412,0,,270.86,560.62,Delivered,None,4.6,RT-8992,Jakarta-WH1,Semarang,Malaysia,530.5,43.3,Truck,JNE,CR7099,Spot,1592.3,2.064,Active,5,0,0,2000,0.93,1,5.0,3.0,2.0,1,5,2,2.1310778914240758,0
47233594,7364037,2032975,2023-05-18,2023-05-21,2023-05-21,1058524,169,604.71,0.41,18,8,145417261057,1,2022-06-20,70.5,3730.45,In-Transit,None,4.3,RT-3557,Jakarta-WH2,Surabaya,Indonesia,823.3,21.0,Truck,JNE,CR4798,Spot,148.62,1.582,Active,2,0,0,10000,4.29,1,3.0,3.0,0.0,0,5,3,0.11658480924740784,0
43372298,7509235,2978651,2022-10-20,2022-10-23,2022-10-24,1774663,188,30.19,0.319,2,8,796402730834,0,,78.51,1767.67,Delivered,None,,RT-1645,Jakarta-WH1,Bandung,Philippines,608.2,7.1,Truck,FedEx,CR8831,Dedicated,172.07,0.414,Active,5,1,0,5000,1.23,0,4.0,3.0,1.0,1,10,3,2.6005299768135144,0
48559443,7871408,2844568,2024-10-22,2024-11-01,2024-11-05,1308042,281,81.09,1.871,10,30,541063987712,0,,150.3,934.17,Delivered,None,4.5,RT-8749,Bandung-WH,Surabaya,Philippines,408.0,45.8,Sea,Pos Indonesia,CR6295,Spot,312.88,1.516,Active,5,1,1,2000,3.37,1,14.0,10.0,4.0,1,10,1,1.853496115427303,1
42898627,7250965,2656255,2023-04-22,2023-05-01,2023-05-02,1760987,299,309.31,1.294,10,25,585203326362,0,,112.3,2890.94,Delivered,Capacity,4.1,RT-8465,Jakarta-WH2,Bandung,Indonesia,1507.3,123.1,Sea,FedEx,CR6756,Dedicated,168.82,2.297,Active,1,0,0,5000,5.31,1,10.0,9.0,1.0,1,4,5,0.36306617956095827,0
41864389,7099139,2885923,2024-04-19,2024-04-23,2024-04-23,1337387,147,3.53,1.315,15,8,745784759820,0,,21.6,450.71,In-Transit,None,3.9,RT-8642,Jakarta-WH1,Medan,Singapore,183.2,9.4,Air,JNE,CR1430,Spot,189.67,2.459,Seasonal,2,0,0,500,0.1,1,4.0,4.0,0.0,0,4,4,6.118980169971672,0
48686983,7632550,2837588,2022-08-30,2022-09-01,2022-09-03,1365249,153,496.04,3.062,2,20,268981654698,0,,268.37,500.31,Delivered,None,4.3,RT-6968,Jakarta-WH1,Surabaya,Indonesia,708.9,28.1,Sea,JNE,CR3789,Dedicated,93.83,1.914,Active,2,0,0,500,2.1,1,4.0,2.0,2.0,1,8,1,0.5410249173453754,0
43173026,7423182,2485383,2024-09-26,2024-09-28,2024-09-28,1009861,153,136.62,0.783,10,30,796672028274,1,2022-12-24,1198.43,5063.62,Delivered,None,,RT-2469,Jakarta-WH2,Medan,Indonesia,1340.8,12.9,Courier,FedEx,CR2604,Contracted,47.46,1.649,Active,1,1,0,5000,0.43,1,2.0,2.0,0.0,0,9,3,8.771995315473577,0
45130729,7179433,2029344,2023-08-10,2023-08-16,2023-08-16,1793697,203,20.2,0.056,10,30,264043157511,0,,1262.65,2395.13,Delivered,Capacity,4.3,RT-7311,Jakarta-WH2,Bandung,Vietnam,414.3,53.4,Sea,Pos Indonesia,CR7579,Contracted,93.61,3.36,Seasonal,5,0,0,5000,0.57,1,6.0,6.0,0.0,0,8,3,62.50742574257426,0
47810387,7994205,2739493,2023-10-07,2023-10-15,2023-10-15,1901689,310,75.66,3.179,2,25,441747233187,0,,207.15,223.54,Delivered,None,3.9,RT-2814,Jakarta-WH1,Jakarta,Indonesia,145.8,22.4,Air,JNE,CR3042,Dedicated,623.85,1.951,Active,2,0,0,500,0.13,1,8.0,8.0,0.0,0,10,5,2.737906423473434,0
41554110,7756134,2325416,2022-10-21,2022-11-01,2022-11-01,1048924,279,37.38,0.709,15,30,996619449638,0,,223.78,95.18,Delivered,None,,RT-3950,Bandung-WH,Surabaya,Indonesia,125.7,29.3,Truck,JNE,CR1266,Contracted,220.63,2.679,Active,2,0,1,5000,1.2,0,11.0,11.0,0.0,0,10,4,5.986623863028357,1
41639812,7928093,2855990,2023-10-17,2023-10-18,2023-10-22,1995556,196,68.98,3.568,2,8,593237387185,0,,213.25,3493.95,Delivered,None,3.5,RT-4343,Surabaya-WH,Surabaya,Indonesia,182.0,37.3,Air,DHL,CR4934,Spot,146.72,0.08,Active,5,0,1,5000,0.61,1,5.0,1.0,4.0,1,10,1,3.091475790084082,0
43279999,7647379,2598017,2025-02-20,2025-02-27,2025-03-03,1613940,326,350.46,0.096,18,8,515724908109,0,,20.0,934.51,Delivered,None,,RT-9274,Surabaya-WH,Jakarta,Malaysia,830.5,6.2,Truck,SiCepat,CR5144,Dedicated,20.0,0.96,Active,5,0,1,5000,1.71,1,11.0,7.0,4.0,1,2,3,0.057067853678023174,0
47118379,7995014,2681742,2023-04-19,2023-04-21,2023-04-21,1119864,210,38.95,0.156,10,20,580525206279,0,,205.16,4999.93,Delivered,None,,RT-7587,Bandung-WH,Jakarta,Indonesia,227.3,2.6,Sea,Pos Indonesia,CR7982,Contracted,493.98,1.44,Active,7,0,1,2000,0.26,0,2.0,2.0,0.0,0,4,2,5.267265725288832,1
43675625,7654888,2972564,2024-05-17,2024-05-30,2024-05-30,1702566,184,69.28,2.569,10,25,754426137268,0,,252.9,775.24,Delivered,Customs,4.3,RT-7361,Jakarta-WH2,Palembang,Indonesia,631.8,4.0,Air,JNE,CR5083,Contracted,61.8,0.63,Seasonal,5,1,0,20000,8.02,0,13.0,13.0,0.0,0,5,4,3.65040415704388,0
44060605,7907244,2352072,2023-02-13,2023-02-24,2023-02-25,1699032,104,109.72,3.929,18,25,783615230852,0,,215.59,60.98,Delivered,None,,RT-4465,Jakarta-WH2,Medan,Indonesia,754.1,42.1,Rail,Tiki,CR7927,Contracted,20.0,0.902,Active,3,0,0,1000,1.73,0,12.0,11.0,1.0,1,2,0,1.9649106817353263,0
43730559,7459234,2121345,2022-10-15,2022-10-18,2022-10-20,1195661,327,733.24,1.617,18,20,398160478316,1,2023-12-25,147.76,4508.89,Delivered,None,,RT-2824,Jakarta-WH1,Palembang,Indonesia,43.6,17.5,Truck,Pos Indonesia,CR7435,Contracted,54.99,1.041,Active,2,1,0,10000,2.35,1,5.0,3.0,2.0,1,10,5,0.20151655665266488,0
48060334,7047302,2914284,2024-07-03,2024-07-12,2024-07-13,1736091,118,159.67,0.385,10,30,707036136493,0,,48.62,1747.77,Delivered,Traffic,3.2,RT-2606,Surabaya-WH,Semarang,Indonesia,187.4,77.3,Truck,J&T,CR9267,Contracted,67.7,0.068,Active,5,0,1,500,5.1,1,10.0,9.0,1.0,1,7,2,0.30450303751487445,1
41831462,7757295,2805518,2022-10-05,2022-10-09,2022-10-09,1109634,223,480.61,0.362,18,8,762898668812,1,2025-02-02,159.78,307.68,Delivered,Address Error,4.1,RT-7989,Jakarta-WH2,Bandung,Vietnam,275.5,36.8,Truck,JNE,CR1413,Contracted,63.73,1.932,Active,2,1,0,20000,0.2,1,4.0,4.0,0.0,0,10,2,0.33245250827073924,0
45958542,7461286,2507966,2023-06-22,2023-07-05,2023-07-06,1212569,279,39.06,0.782,15,20,171563980674,0,,125.13,771.55,Delivered,Capacity,1.9,RT-8156,Jakarta-WH2,Medan,Indonesia,386.7,1.0,Air,JNE,CR3318,Spot,451.66,2.364,Active,5,1,1,2000,2.68,1,14.0,13.0,1.0,1,6,3,3.203533026113671,1
44994402,7098724,2219839,2024-08-31,2024-09-01,2024-09-03,1869034,355,860.94,1.808,15,30,451924264006,0,,1118.49,697.63,In-Transit,None,3.1,RT-1676,Jakarta-WH1,Makassar,Indonesia,190.5,22.6,Sea,JNE,CR6234,Spot,137.6,3.02,Active,2,0,0,10000,3.7,1,3.0,1.0,2.0,1,8,5,1.2991497665342533,0
45355316,7389183,2351313,2023-11-28,2023-11-30,2023-12-01,1914270,276,103.9,1.667,10,30,279740941633,0,,1452.19,366.7,Delayed,Weather,4.7,RT-8183,Jakarta-WH1,Medan,Malaysia,547.2,1.0,Air,SiCepat,CR9915,Spot,398.6,2.921,Active,1,1,1,1000,2.22,1,3.0,2.0,1.0,1,11,1,13.976804619826757,1
44327449,7594812,2299771,2024-01-17,2024-01-24,2024-01-26,1438560,422,419.24,0.807,10,8,845870026948,0,,240.78,1577.28,Delivered,Traffic,4.2,RT-1538,Jakarta-WH2,Jakarta,Indonesia,901.1,2.4,Rail,J&T,CR6091,Spot,20.0,2.186,Active,5,0,0,20000,0.47,1,9.0,7.0,2.0,1,1,2,0.5743249689915084,0
46446489,7763969,2963159,2024-10-03,2024-10-16,2024-10-20,1383367,288,78.85,2.0,18,30,353963190614,0,,767.17,6444.6,Delivered,None,4.5,RT-8660,Surabaya-WH,Makassar,Vietnam,2431.4,16.2,Truck,DHL,CR2586,Contracted,276.25,0.193,Active,2,1,0,1000,2.45,1,17.0,13.0,4.0,1,10,3,9.729486366518707,0
43949922,7450789,2737320,2023-09-28,2023-10-03,2023-10-04,1796810,116,321.15,1.302,18,8,776114213129,0,,121.89,1600.73,In-Transit,None,3.9,RT-7310,Jakarta-WH1,Jakarta,Malaysia,32.1,78.0,Truck,FedEx,CR8744,Contracted,20.0,3.228,Suspended,5,0,1,1000,8.83,1,6.0,5.0,1.0,1,9,3,0.379542269967305,0
47005256,7981670,2304288,2025-02-28,2025-03-01,2025-03-03,1659670,298,346.14,1.158,18,30,776729649794,0,,442.12,125.42,Delivered,None,3.8,RT-6860,Bandung-WH,Palembang,Indonesia,1271.2,60.1,Truck,SiCepat,CR4619,Contracted,50.61,1.642,Active,5,0,0,2000,13.36,1,3.0,1.0,2.0,1,2,4,1.2772866470214366,0
43127102,7017290,2382597,2024-05-14,2024-05-16,2024-05-17,1061627,64,443.88,0.501,10,20,725314226488,0,,135.22,1556.12,Delivered,None,4.2,RT-6661,Jakarta-WH1,Manado,Indonesia,285.7,49.9,Air,J&T,CR8720,Contracted,331.37,1.334,Active,5,0,1,10000,3.79,1,3.0,2.0,1.0,1,5,1,0.3046318824907633,1
44349850,7777896,2128729,2024-08-05,2024-08-13,2024-08-14,1805010,283,639.73,1.213,10,30,977009559949,1,2022-09-10,177.62,74.86,Delayed,Weather,,RT-1415,Medan-WH,Surabaya,Indonesia,656.7,2.9,Truck,SiCepat,CR3667,Spot,20.0,1.356,Active,2,0,0,2000,1.54,1,9.0,8.0,1.0,1,8,0,0.2776483829115408,0
42676976,7303683,2164995,2024-05-26,2024-06-03,2024-06-06,1035186,231,60.3,0.076,18,20,440145396600,1,2024-06-30,632.06,3854.2,Delayed,Traffic,,RT-9652,Surabaya-WH,Semarang,Indonesia,48.9,11.5,Truck,J&T,CR7810,Contracted,174.03,1.838,Active,5,0,1,10000,4.1,1,11.0,8.0,3.0,1,5,6,10.481923714759535,1
44265226,7386401,2458075,2023-10-27,2023-11-07,2023-11-08,1686190,79,287.18,1.744,15,20,511355706743,1,2024-12-22,303.27,526.33,Delayed,None,,RT-2385,Jakarta-WH2,Medan,Indonesia,287.9,26.2,Truck,SiCepat,CR9344,Contracted,40.36,1.414,Active,2,0,1,2000,1.51,1,12.0,11.0,1.0,1,10,4,1.056027578522181,1
43845372,7664572,2494735,2024-06-25,2024-06-29,2024-07-02,1366149,292,32.36,0.882,15,20,872765547110,1,2023-10-21,24.16,1020.65,In-Transit,None,,RT-1771,Jakarta-WH1,Bandung,Malaysia,1064.4,42.0,Truck,JNE,CR1985,Dedicated,385.1,1.856,Active,5,0,0,20000,2.28,1,7.0,4.0,3.0,1,6,1,0.7466007416563659,0
41398677,7702312,2807694,2023-01-15,2023-01-17,2023-01-18,1931323,471,568.68,0.4,18,30,146247238975,1,2023-04-21,1323.01,557.85,Delivered,None,,RT-8681,Jakarta-WH2,Semarang,Indonesia,10.0,17.7,Air,Pos Indonesia,CR4447,Spot,508.63,1.829,Active,3,1,0,1000,1.27,1,3.0,2.0,1.0,1,1,6,2.326457761834424,0
40982705,7482888,2547617,2022-06-14,2022-06-23,2022-06-27,1607459,182,121.9,2.454,18,25,559023458727,0,,234.79,3756.75,Delivered,None,,RT-7301,Jakarta-WH2,Jakarta,Malaysia,1212.6,6.0,Sea,DHL,CR6924,Spot,213.46,2.419,Active,5,1,1,500,4.05,1,13.0,9.0,4.0,1,6,1,1.926086956521739,1
42728573,7497816,2160277,2025-02-07,2025-02-16,2025-02-18,1552354,184,386.31,0.158,10,30,264336375562,0,,320.78,2426.37,Delivered,None,3.5,RT-6726,Jakarta-WH2,Surabaya,Indonesia,442.8,9.5,Truck,Pos Indonesia,CR3845,Contracted,267.45,1.688,Active,5,0,1,2000,1.88,0,11.0,9.0,2.0,1,2,4,0.830369392456835,1
46192419,7805423,2372104,2023-11-23,2023-11-28,2023-11-29,1460446,383,65.42,0.634,18,25,707010591939,1,2024-09-28,196.05,1254.2,Delivered,None,,RT-1120,Bandung-WH,Surabaya,Indonesia,785.9,14.6,Sea,DHL,CR2695,Spot,162.49,0.09,Active,3,1,0,2000,3.02,1,6.0,5.0,1.0,1,11,3,2.9967899724854785,0
40555385,7180610,2142633,2023-01-11,2023-01-17,2023-01-17,1619397,99,20.67,0.555,15,30,902249923349,0,,1285.89,6611.14,Failed,Traffic,4.2,RT-6149,Bandung-WH,Medan,Philippines,10.0,3.1,Truck,DHL,CR6978,Dedicated,612.22,3.243,Active,7,0,1,500,0.07,1,6.0,6.0,0.0,0,1,2,62.21044992743106,1
43990461,7722687,2838776,2023-06-26,2023-06-28,2023-06-30,1523796,157,192.55,4.674,18,25,748861523076,1,2024-10-11,325.01,3811.05,Delivered,None,3.5,RT-8420,Jakarta-WH1,Bandung,Indonesia,292.9,26.2,Rail,Tiki,CR1864,Dedicated,36.82,2.914,Active,1,0,0,1000,1.65,1,4.0,2.0,2.0,1,6,0,1.68792521423007,0
40087412,7537346,2183855,2024-07-03,2024-07-11,2024-07-12,1870528,300,217.51,3.636,2,20,279205291339,0,,20.0,292.41,Delivered,None,3.6,RT-2957,Medan-WH,Surabaya,Indonesia,79.9,25.3,Truck,SiCepat,CR8662,Dedicated,59.45,0.807,Inactive,2,0,1,500,2.21,1,9.0,8.0,1.0,1,7,2,0.09194979541170521,1
46498682,7672323,2604635,2025-01-14,2025-01-23,2025-01-23,1039965,133,106.48,0.986,18,20,167113317973,0,,680.97,2837.99,Delayed,Traffic,,RT-7844,Surabaya-WH,Medan,Malaysia,673.2,24.1,Truck,DHL,CR2057,Spot,488.08,2.064,Active,2,0,0,5000,0.34,1,9.0,9.0,0.0,0,1,1,6.395285499624342,0
49581697,7497410,2301478,2023-10-22,2023-11-02,2023-11-03,1337080,271,859.89,0.863,2,30,265533678755,0,,217.08,566.35,In-Transit,Weather,4.0,RT-7843,Jakarta-WH1,Jakarta,Malaysia,95.9,20.8,Rail,JNE,CR7119,Contracted,24.2,0.434,Active,3,0,0,1000,1.86,0,12.0,11.0,1.0,1,10,6,0.25245089488190353,0
45685876,7535492,2124273,2022-12-31,2023-01-13,2023-01-15,1560787,172,232.27,2.771,2,30,815102573776,0,,693.06,64.73,Delivered,None,3.7,RT-6464,Surabaya-WH,Bandung,Indonesia,241.7,25.3,Air,SiCepat,CR5558,Contracted,404.21,2.817,Active,1,0,0,2000,4.33,1,15.0,13.0,2.0,1,12,5,2.9838549963404652,0
48005771,7099758,2310280,2022-08-30,2022-09-06,2022-09-07,1255092,218,615.13,0.201,2,30,810485938682,0,,940.07,1290.99,Delivered,None,4.6,RT-4129,Jakarta-WH2,Surabaya,Philippines,1238.6,12.6,Sea,Pos Indonesia,CR3142,On-Demand,223.96,0.441,Active,5,1,1,5000,2.19,1,8.0,7.0,1.0,1,8,1,1.528246061808073,1
41849959,7308936,2478298,2022-08-28,2022-08-31,2022-09-02,1165314,217,107.64,4.826,18,25,369243733407,0,,1815.56,6215.98,Delivered,None,4.0,RT-8773,Surabaya-WH,Jakarta,Vietnam,595.1,10.7,Truck,J&T,CR3945,Dedicated,429.4,2.799,Active,5,1,0,10000,6.4,1,5.0,3.0,2.0,1,8,6,16.866963953920475,0
49672492,7651591,2684149,2023-01-07,2023-01-16,2023-01-18,1975335,145,21.04,1.561,15,30,729220034349,0,,1301.6,2872.25,Delivered,Weather,4.1,RT-5028,Jakarta-WH1,Semarang,Indonesia,134.7,25.0,Truck,J&T,CR9044,Contracted,74.13,3.085,Suspended,5,0,1,5000,1.95,1,11.0,9.0,2.0,1,1,5,61.863117870722434,1
43684430,7512351,2703609,2022-12-21,2022-12-26,2022-12-27,1332305,107,760.8,0.653,15,30,607385620589,1,2024-03-14,27.81,1902.19,Delayed,None,3.9,RT-1054,Surabaya-WH,Jakarta,Indonesia,471.2,16.5,Truck,Pos Indonesia,CR1330,Contracted,62.04,1.983,Active,3,0,0,2000,2.49,1,6.0,5.0,1.0,1,12,2,0.036553627760252366,0
44848583,7366683,2472148,2024-08-02,2024-08-07,2024-08-08,1426316,245,378.53,0.97,15,25,522748289845,1,2025-03-30,763.59,50.0,Delivered,None,4.3,RT-1311,Medan-WH,Manado,Indonesia,70.8,11.2,Courier,SiCepat,CR6650,Contracted,32.24,2.553,Active,2,0,0,2000,3.58,1,6.0,5.0,1.0,1,8,4,2.017250944442977,0
46633694,7079321,2139680,2022-11-13,2022-11-15,2022-11-17,1875893,138,41.16,1.877,2,8,318415435792,0,,256.93,2036.33,Delivered,None,4.9,RT-2081,Jakarta-WH1,Medan,Malaysia,529.2,65.2,Sea,SiCepat,CR5099,On-Demand,331.43,0.252,Active,1,0,0,5000,4.38,1,4.0,2.0,2.0,1,11,6,6.242225461613217,0
47648379,7483059,2694416,2025-04-03,2025-04-08,2025-04-09,1746208,172,263.27,0.418,2,25,402405921178,0,,419.63,1097.11,Delivered,None,3.9,RT-1968,Jakarta-WH2,Medan,Indonesia,633.5,3.5,Truck,JNE,CR8551,Contracted,20.0,3.096,Active,2,1,0,1000,1.93,1,6.0,5.0,1.0,1,4,3,1.5939149922133171,0
41172101,7883082,2663558,2023-05-03,2023-05-11,2023-05-13,1453742,126,957.96,1.337,2,25,867046076152,0,,391.38,6720.89,Delivered,Traffic,3.0,RT-7179,Medan-WH,Jakarta,Indonesia,1115.9,24.4,Air,DHL,CR5604,Contracted,252.05,0.576,Active,1,0,1,2000,0.03,1,10.0,8.0,2.0,1,5,2,0.4085556808217462,1
46341654,7539884,2728706,2022-10-14,2022-10-19,2022-10-20,1173231,295,619.77,0.142,2,30,699937688124,0,,570.04,2863.21,Delivered,None,4.2,RT-1842,Jakarta-WH1,Jakarta,Malaysia,10.7,1.0,Rail,FedEx,CR2983,Contracted,123.15,1.577,Active,3,0,0,2000,0.99,1,6.0,5.0,1.0,1,10,4,0.9197605563354148,0
44167008,7960966,2019108,2022-07-17,2022-07-23,2022-07-23,1707121,145,53.44,0.847,2,8,822765341391,0,,393.25,2614.3,Delivered,None,4.2,RT-3735,Jakarta-WH2,Jakarta,Indonesia,10.0,18.5,Truck,Pos Indonesia,CR8367,Spot,33.01,0.562,Active,2,1,1,1000,5.55,0,6.0,6.0,0.0,0,7,6,7.35872005988024,0
46283044,7026879,2876751,2023-06-12,2023-06-23,2023-06-29,1590078,215,479.31,1.561,10,8,457924335648,1,2022-09-30,77.45,69.42,In-Transit,None,4.1,RT-7095,Jakarta-WH2,Surabaya,Indonesia,196.9,49.0,Air,Pos Indonesia,CR9734,Spot,222.44,3.274,Seasonal,5,1,0,2000,3.15,1,17.0,11.0,6.0,1,6,0,0.1615864471844944,0
41522021,7562756,2032841,2022-10-07,2022-10-19,2022-10-19,1705294,303,102.35,1.652,15,8,737470948451,0,,705.31,4738.8,Delivered,None,,RT-8356,Jakarta-WH1,Surabaya,Indonesia,453.1,1.0,Courier,FedEx,CR4147,Spot,58.91,3.43,Active,1,1,1,10000,2.37,1,12.0,12.0,0.0,0,10,4,6.8911577918905715,0
43649077,7574433,2022310,2023-09-08,2023-09-18,2023-09-19,1102363,326,557.18,3.573,10,25,947208005449,0,,97.04,2235.12,Delivered,Weather,,RT-7231,Jakarta-WH1,Jakarta,Indonesia,15.9,11.0,Courier,J&T,CR1386,Contracted,73.76,0.76,Active,5,0,1,20000,0.78,1,11.0,10.0,1.0,1,9,4,0.17416274812448404,1
41570117,7982285,2517573,2023-09-28,2023-09-30,2023-10-01,1553451,243,690.14,0.726,2,8,500035954969,0,,195.45,1432.9,Delivered,None,3.1,RT-5138,Jakarta-WH1,Yogyakarta,Singapore,494.3,8.1,Air,J&T,CR7906,On-Demand,180.33,0.992,Active,3,0,1,10000,1.63,1,3.0,2.0,1.0,1,9,3,0.28320340800417304,0
46840422,7248482,2227649,2024-04-21,2024-04-24,2024-04-25,1784098,364,168.14,0.773,15,20,517476449205,1,2023-10-12,20.0,906.53,Delayed,None,4.7,RT-3165,Bandung-WH,Semarang,Indonesia,18.9,32.9,Truck,J&T,CR1647,Contracted,160.08,0.291,Inactive,7,0,0,1000,0.15,1,4.0,3.0,1.0,1,4,6,0.11894849530153445,0
45088941,7644934,2387153,2022-07-20,2022-08-02,2022-08-02,1425580,298,506.95,0.363,15,25,503054667839,0,,1281.48,2953.35,Delivered,None,3.5,RT-7595,Jakarta-WH1,Semarang,Indonesia,59.4,28.2,Air,J&T,CR6884,Spot,108.64,1.915,Active,3,0,1,500,0.18,0,13.0,13.0,0.0,0,7,2,2.527823256731433,1
41321680,7574607,2015643,2023-03-30,2023-04-06,2023-04-07,1528732,241,227.85,4.704,2,30,900781238811,1,2024-06-17,96.51,2404.36,Delivered,None,3.6,RT-5006,Jakarta-WH1,Makassar,Indonesia,123.0,8.4,Rail,JNE,CR4559,Contracted,96.18,3.154,Active,3,0,0,2000,2.19,1,8.0,7.0,1.0,1,3,3,0.42356813693219225,0
41587401,7244885,2774568,2023-12-07,2023-12-14,2023-12-20,1350693,275,54.47,1.414,18,25,901674206959,0,,282.25,3493.5,Delivered,None,4.6,RT-2947,Jakarta-WH1,Jakarta,Indonesia,64.3,8.3,Truck,SiCepat,CR8361,Contracted,20.0,2.021,Inactive,3,0,0,5000,3.94,1,13.0,7.0,6.0,1,12,3,5.181751422801542,0
49038270,7624571,2307857,2024-07-25,2024-08-01,2024-08-01,1335443,409,70.33,3.509,2,25,100137955207,1,2025-01-23,518.88,1599.5,In-Transit,None,,RT-8333,Jakarta-WH2,Semarang,Indonesia,50.5,13.8,Truck,Tiki,CR8830,Spot,25.3,2.317,Active,3,0,1,20000,3.11,1,7.0,7.0,0.0,0,7,3,7.377790416607422,1
41718266,7987199,2010170,2024-06-24,2024-06-30,2024-06-30,1114324,381,73.12,0.528,10,8,831670339717,0,,335.12,670.12,Delivered,None,4.1,RT-9922,Jakarta-WH2,Medan,Indonesia,556.0,7.4,Sea,Tiki,CR3680,Spot,37.04,1.266,Active,3,0,0,5000,7.66,1,6.0,6.0,0.0,0,6,0,4.583150984682713,0
43820459,7198208,2883458,2022-08-13,2022-08-17,2022-08-17,1543248,287,1853.65,2.737,15,8,258596843652,0,,49.04,767.87,Delivered,Weather,3.5,RT-6901,Medan-WH,Jakarta,Indonesia,352.1,8.4,Air,J&T,CR7189,Spot,20.0,0.77,Inactive,3,1,1,2000,2.67,1,4.0,4.0,0.0,0,8,5,0.026455911310117874,0
